Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30
Depreciation & Amortization,29430000.0,29511000.0,25533000.0,21337000.0,17212000.0,13522000.0,10017000.0,7759000.0,5576905.0
Stock-based compensation,810000.0,758000.0,879000.0,573000.0,133000.0,10000.0,160000.0,0.0,0.0
Operating Cash Flow,42863000.0,40849000.0,28827000.0,41003000.0,31749000.0,25717000.0,25202000.0,16742000.0,7648340.0
Capital Expenditure,-23683000.0,-38499000.0,-53740000.0,-36737000.0,-36512000.0,-34703000.0,-24651000.0,-20411000.0,-11442985.0
Acquisitions and disposals,0.0,0.0,0.0,-5601000.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,1140000.0,579000.0,-1481000.0,0.0,0.0
Investing Cash flow,-23543000.0,-38499000.0,-53740000.0,-42338000.0,-34872000.0,-34624000.0,-25558000.0,-20512000.0,-11598502.0
Issuance (repayment) of debt,-15773000.0,486000.0,27005000.0,-247000.0,-182000.0,-403000.0,-28160000.0,4694000.0,3338339.0
Issuance (buybacks) of shares,-581000.0,-261000.0,-829000.0,0.0,0.0,0.0,58135000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-16443000.0,154000.0,26015000.0,-863000.0,104000.0,-252000.0,17269000.0,3702000.0,2255839.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,2877000.0,2504000.0,1102000.0,-2198000.0,-3019000.0,-9159000.0,16913000.0,-68000.0,-1694323.0
Free Cash Flow,19180000.0,2350000.0,-24913000.0,4266000.0,-4763000.0,-8986000.0,551000.0,-3669000.0,-3794645.0
Net Cash/Marketcap,-0.1241,-0.4482,-0.2203,-0.0484,-0.0461,-0.0113,0.024,0.024,0.024
