Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,,,,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-954212.0,1193212.0,-2211491.0,-1365099.0,94061.0,522795.0,1358247.0,1908979.0,397255.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-3005331.0,0.0,-796765.0,-1667677.0,-1590813.0,-3213709.0,-6493477.0,-5025242.0,10194128.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,318226.0,2262801.0,1898660.0,-296188.0,-1590813.0,-3213709.0,-3134231.0,-5025242.0,10194128.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-635986.0,3456013.0,-312831.0,-1661287.0,-1496752.0,-2690914.0,-1775984.0,-3116263.0,10591383.0
Free Cash Flow,-954212.0,1193212.0,-2211491.0,-1365099.0,94061.0,522795.0,1358247.0,1908979.0,397255.0
Net Cash/Marketcap,,,,,,,,,
