date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-596869000.0,775641000.0,988317000.0,789447000.0,-399679000.0,-353668000.0,977341000.0,764219000.0,739385000.0,429072000.0,168255000.0,71338000.0,320950000.0,28580000.0,253088000.0,194307000.0,27864000.0,2340000.0,-20032000.0,11667000.0,37780000.0,3920000.0,-17980000.0,26197000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148573000.0,96261000.0,64760000.0,49868000.0,0.0,42473000.0,31380000.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-166971000.0,212689000.0,314878000.0,88056000.0,-209836000.0,-181441000.0,584677000.0,442621000.0,405294000.0,245203000.0,77359000.0,36119000.0,184115000.0,262412000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11979000.0
,stockBasedCompensation,64613000.0,52044000.0,47236000.0,45868000.0,48098000.0,51834000.0,54353000.0,39890000.0,29057000.0,16572000.0,11691000.0,11408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1878000.0,-153863000.0,103369000.0,-59357000.0,81529000.0,461723000.0,-236522000.0,-146808000.0,-3654000.0,-55532000.0,-136214000.0,142217000.0,-65357000.0,23114000.0,-73214000.0,-22442000.0,27299000.0,-1503000.0,-4800000.0,-2041000.0,-17758000.0,11150000.0,-191000.0,5441000.0
,accountsReceivables,332128000.0,-33619000.0,94765000.0,-329811000.0,-158383000.0,524973000.0,-129634000.0,-166138000.0,-91791000.0,-294702000.0,-299480000.0,48738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,12859000.0,-21204000.0,7735000.0,14517000.0,-17836000.0,7997000.0,-65919000.0,-7697000.0,-7165000.0,-3412000.0,-11651000.0,-4501000.0,-3834000.0,-11288000.0,-3005000.0,766000.0,0.0,1341000.0,-379000.0,-1333000.0,-876000.0,515000.0,-1078000.0,8000.0
,accountsPayables,-133977000.0,-36359000.0,9274000.0,137339000.0,-14404000.0,-201434000.0,85540000.0,107250000.0,-8487000.0,83907000.0,146473000.0,-117643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1272000.0,-129011000.0,24852000.0,-78517000.0,-19160000.0,-100689000.0,-562412000.0,-325890000.0,-179082000.0,-175428000.0,-119896000.0,16318000.0,-125899000.0,-60542000.0,-83656000.0,-10442000.0,12000000.0,-15299000.0,-13796000.0,-8996000.0,-6955000.0,10803000.0,-347000.0,-156000.0
,otherNonCashItems,16970000.0,10408000.0,16705000.0,-641287000.0,14678000.0,21027000.0,31316000.0,11387000.0,5774000.0,-396000.0,170623000.0,3987000.0,30507000.0,55743000.0,24363000.0,22241000.0,0.0,21469000.0,29625000.0,13441000.0,2125000.0,1168000.0,14400000.0,-1536000.0
,netCashProvidedByOperatingActivites,1422304000.0,3115688000.0,3456008000.0,2079106000.0,1125919000.0,1857101000.0,3355715000.0,2563295000.0,1632065000.0,1067915000.0,653167000.0,375858000.0,719915000.0,390648000.0,417041000.0,265265000.0,93854000.0,65246000.0,46997000.0,58701000.0,69690000.0,23904000.0,25191000.0,51477000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1514137000.0,-2860690000.0,-2914630000.0,-1953198000.0,-1164514000.0,-3080255000.0,-4716787000.0,-3739431000.0,-4118105000.0,-2035642000.0,-1083401000.0,-506970000.0,-930792000.0,-486439000.0,-326579000.0,-144800000.0,0.0,-96060000.0,-107187000.0,-63411000.0,-48139000.0,-13928000.0,-127815000.0,-64177000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1405370000.0,-2694415000.0,-2786422000.0,-1787589000.0,-522582000.0,-3008739000.0,-4475080000.0,-3632353000.0,-3278917000.0,30928000.0,43985000.0,7148000.0,0.0,0.0,0.0,0.0,-72992000.0,-12731000.0,-6108000.0,-38261000.0,6465000.0,230000.0,15764000.0,-14182000.0
,netCashUsedForInvestingActivites,-1511358000.0,-2771956000.0,-2860172000.0,-1808845000.0,-532965000.0,-3046247000.0,-4587399000.0,-3711011000.0,-3903370000.0,-2004714000.0,-1039416000.0,-499822000.0,-927617000.0,-483498000.0,-324523000.0,-133716000.0,-72992000.0,-108791000.0,-113295000.0,-101672000.0,-41674000.0,-13698000.0,-112051000.0,-78359000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3296929000.0,-1663352000.0,-2614286000.0,-2521214000.0,-2241144000.0,-1315078000.0,-2107013000.0,-1291951000.0,-1883579000.0,-165000000.0,-537000000.0,-589832000.0,0.0,0.0,0.0,0.0,0.0,-513000.0,-2117000.0,-3000000.0,19850000.0,0.0,-9600000.0,0.0
