Date,2017-03,2016-03,2015-03,2014-03,2013-03
Cash and cash equivalents,3000000.0,6000000.0,19000000.0,5000000.0,10000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,10000000.0,14000000.0,7000000.0,6000000.0,5000000.0
Inventories,13000000.0,15000000.0,8000000.0,7000000.0,4000000.0
Total current assets,18000000.0,18000000.0,1000000.0,1000000.0,1000000.0
Property, Plant & Equipment Net,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,16000000,17000000,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,4000000.0,5000000.0,2000000.0,1000000.0,000000.0
Total assets,46000000.0,53000000.0,35000000.0,20000000.0,20000000.0
Payables,7000000.0,10000000.0,3000000.0,3000000.0,3000000.0
Short-term debt,,,,,
Total current liabilities,13000000.0,17000000.0,5000000.0,4000000.0,5000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,4000000.0,5000000.0,2000000.0,1000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,4000000.0,5000000.0,2000000.0,1000000.0,000000.0
Total liabilities,16000000.0,22000000.0,7000000.0,5000000.0,5000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-143000000.0,-140000000.0,-140000000.0,-140000000.0,-138000000.0
Total shareholders equity,29000000.0,31000000.0,29000000.0,15000000.0,16000000.0
Investments,,,,,
Net Debt,-3000000,-6000000,-19000000,-5000000,-10000000
Other Assets,0,0,0,0,0
Other Liabilities,0,0,0,0,1000000
