Date,2018-03-31,2017-03-31,2016-03-31
Revenue,302943236.0,303797183.0,354524746.0
Revenue Growth,-0.00281091151526576,-0.143086099270486,
Cost of Revenue,199087844.0,146343560.0,124421138.0
Gross Profit,103855392.0,157453623.0,230103608.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,15124729.0,13780624.0,12627478.0
Operating Expenses,102766998.0,96122237.0,132917578.0
Operating Income,1088394.0,61331386.0,97186030.0
Interest Expense,33754298.0,31844533.0,31044308.0
Earnings before Tax,-30560363.0,23683134.0,67246165.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,-776252.0,138103.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-30560363.0,23683134.0,67246165.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-30560363.0,23683134.0,67246165.0
EPS,0.59,1.69,
EPS Diluted,0.59,1.69,
Weighted Average Shs Out,39890695.0,40000000.0,
Weighted Average Shs Out (Dil),27165696.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3428,0.5183,0.649
EBITDA Margin,0.296,0.45,0.488
EBIT Margin,0.0105,0.1828,0.2772
Profit Margin,-0.101,0.078,0.19
Free Cash Flow margin,0.0994,-0.0767,0.3009
EBITDA,89818465.0,136576058.0,172835179.0
EBIT,3193935.0,55527667.0,98290473.0
Consolidated Income,-31336615.0,23821237.0,67246165.0
Earnings Before Tax Margin,-0.1009,0.078,0.1897
Net Profit Margin,-0.1009,0.078,0.1897
