date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-9074000.0,-11830000.0,-23423000.0,-26745000.0,-23438000.0
,depreciationAndAmortization,329000.0,322000.0,91000.0,395000.0,553000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,215000.0,268000.0,618000.0,4106000.0,5063000.0
,changeInWorkingCapital,13564000.0,-10800000.0,4226000.0,-18311000.0,11578000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-461000.0,127000.0,-173000.0,-23000.0,489000.0
,otherWorkingCapital,17684000.0,4120000.0,14920000.0,10694000.0,29005000.0
,otherNonCashItems,-14568000.0,11726000.0,6176000.0,20872000.0,-10496000.0
,netCashProvidedByOperatingActivites,-9534000.0,-10314000.0,-12312000.0,-19683000.0,-16740000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-41000.0,-12000.0,-65000.0,-65000.0,-107000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-8256000.0,-18916000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,19833000.0,12515000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-41000.0,-12000.0,-65000.0,11512000.0,-6508000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-100000.0,-752000.0,-423000.0,-395000.0
,commonStockIssued,22119000.0,367000.0,16511000.0,51000.0,29996000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,343000.0,1000.0,121000.0,-11000.0,191000.0
,netCashUsedProvidedByFinancingActivities,22462000.0,268000.0,15880000.0,-383000.0,29792000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12887000.0,-10058000.0,3503000.0,-8554000.0,6544000.0
,cashAtEndOfPeriod,19603000.0,6716000.0,16774000.0,12910000.0,21464000.0
,cashAtBeginningOfPeriod,6716000.0,16774000.0,13271000.0,21464000.0,14920000.0
,operatingCashFlow,-9534000.0,-10314000.0,-12312000.0,-19683000.0,-16740000.0
,capitalExpenditure,-41000.0,-12000.0,-65000.0,-65000.0,-107000.0
,freeCashFlow,-9575000.0,-10326000.0,-12377000.0,-19748000.0,-16847000.0
