Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,3682448000.0,3365968000.0,3093743000.0,1576746000.0,1311498000.0,1210156000.0,942398000.0,759982000.0,751706000.0
Revenue Growth,0.094,0.088,0.9621,0.2022,0.0837,0.2841,0.24,0.011,
Cost of Revenue,2773232000.0,2570453000.0,2351778000.0,1215336000.0,1016424000.0,953609000.0,727670000.0,591017000.0,587692000.0
Gross Profit,909216000.0,795515000.0,741965000.0,361410000.0,295074000.0,256547000.0,214728000.0,168965000.0,164014000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,680273000.0,619546000.0,571799000.0,306843000.0,229316000.0,200588000.0,221192000.0,213036000.0,246338000.0
Operating Expenses,738913000.0,694342000.0,658229000.0,349162000.0,240942000.0,211139000.0,233635000.0,228266000.0,286848000.0
Operating Income,170303000.0,101173000.0,83736000.0,12248000.0,54132000.0,45408000.0,-18907000.0,-59301000.0,-122834000.0
Interest Expense,24035000.0,25036000.0,30131000.0,27552000.0,27090000.0,18786000.0,4037000.0,2842000.0,1575000.0
Earnings before Tax,156914000.0,81827000.0,45146000.0,-14520000.0,28455000.0,27928000.0,-22617000.0,-64465000.0,-117457000.0
Income Tax Expense,37176000.0,24402000.0,14266000.0,-9689000.0,-65577000.0,6273000.0,-8084000.0,-22332000.0,-47463000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,-49000.0,202000.0,4214000.0
Net Income,119738000.0,57425000.0,30880000.0,-4831000.0,94032000.0,21655000.0,-14533000.0,-42133000.0,-69994000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,9480000.0,4188000.0,5079000.0
Net Income Com,119738000.0,57425000.0,30880000.0,-4831000.0,94032000.0,21655000.0,-24013000.0,-46321000.0,-75073000.0
EPS,1.78,0.86,0.47,-0.12,2.42,0.57,-1.83,-2.08,-3.19
EPS Diluted,1.77,0.85,0.46,-0.12,2.39,0.56,-1.83,-2.08,-3.19
Weighted Average Shs Out,67361390.0,67037404.0,66616623.0,26186111.0,26176056.0,26107231.0,,,
Weighted Average Shs Out (Dil),67273000.0,66900000.0,66055000.0,41260000.0,38828000.0,38321000.0,13153446.0,22262337.0,23502470.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2469,0.2363,0.2398,0.2292,0.225,0.212,0.2279,0.2223,0.2182
EBITDA Margin,0.067,0.052,0.047,0.024,0.054,0.05,-0.007,-0.059,-0.101
EBIT Margin,0.0491,0.0317,0.0243,0.0083,0.0424,0.0386,-0.0197,-0.0811,-0.1542
Profit Margin,0.033,0.017,0.01,-0.003,0.072,0.018,-0.025,-0.061,-0.1
Free Cash Flow margin,0.0452,0.0131,0.0233,-0.0173,0.0033,0.004,-0.0144,-0.0029,-0.0563
EBITDA,246337000.0,176080000.0,143957000.0,37621000.0,71002000.0,60481000.0,-6811000.0,-44909000.0,-75801000.0
EBIT,180949000.0,106863000.0,75277000.0,13032000.0,55545000.0,46714000.0,-18580000.0,-61623000.0,-115882000.0
Consolidated Income,119738000.0,57425000.0,30880000.0,-4831000.0,94032000.0,21655000.0,-14533000.0,-42133000.0,-69994000.0
Earnings Before Tax Margin,0.0426,0.0243,0.0146,-0.0092,0.0217,0.0231,-0.024,-0.0848,-0.1563
Net Profit Margin,0.0325,0.0171,0.01,-0.0031,0.0717,0.0179,-0.0154,-0.0554,-0.0931
