Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,3359324.0,2421205.0,2243466.0,1513981.0,1519488.0
Revenue Growth,0.387459550100054,0.0792251810368421,0.481832334751889,-0.00362424711481762,
Cost of Revenue,1640152.0,1686443.0,1669924.0,1325809.0,1368150.0
Gross Profit,1719172.0,734762.0,573542.0,188172.0,151338.0
R&D Expenses,0.0,0.0,899400.0,703255.0,580957.0
SG&A Expense,6741561.0,7185048.0,4222152.0,2902465.0,2203980.0
Operating Expenses,6856599.0,7298832.0,6498209.0,4733818.0,3526294.0
Operating Income,-5137427.0,-6564070.0,-5924667.0,-4545646.0,-3374956.0
Interest Expense,9007866.0,1768692.0,820719.0,465420.0,175565.0
Earnings before Tax,-14670330.0,-8350527.0,-6745386.0,-5001452.0,-3698722.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,-76890.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-14670330.0,-8350527.0,-6745386.0,-5001452.0,-3698722.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-14670330.0,-8350527.0,-6745386.0,-5001452.0,-3698722.0
EPS,-1.11,-0.98,-0.82,-0.68,-0.56
EPS Diluted,-1.11,-0.98,-0.82,-0.68,-0.56
Weighted Average Shs Out,14652956.0,9598208.0,8229712.0,8229712.0,9040000.0
Weighted Average Shs Out (Dil),13616268.0,8541167.0,8229712.0,7316250.0,6637468.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5118,0.3035,0.2556,0.1243,0.0996
EBITDA Margin,-1.546,-2.552,-2.437,-2.758,-2.091
EBIT Margin,-1.6856,-2.7184,-2.6409,-2.9961,-2.3186
Profit Margin,-4.367,-3.449,-3.007,-3.304,-2.434
Free Cash Flow margin,-2.005,-2.0527,-2.3132,-2.1062,-1.7892
EBITDA,-5194236.0,-6179287.0,-5467565.0,-4175764.0,-3177289.0
EBIT,-5662464.0,-6581835.0,-5924667.0,-4536032.0,-3523157.0
Consolidated Income,-14747220.0,-8350527.0,-6745386.0,-5001452.0,-3698722.0
Earnings Before Tax Margin,-4.367,-3.4489,-3.0067,-3.3035,-2.4342
Net Profit Margin,-4.367,-3.4489,-3.0067,-3.3035,-2.4342
