date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,2308000000.0,3038000000.0,3862000000.0,3203000000.0,2436000000.0,3133000000.0,4038000000.0,3371145000.0,2715043000.0,2952906000.0,2610663000.0,2145779000.0,2311552000.0,1255131000.0,763112000.0,676329000.0,477137000.0,327401000.0,261502000.0,344927000.0,363883000.0,280400000.0,266300000.0,276200000.0,189200000.0,153200000.0,170100000.0,174800000.0,141200000.0,136400000.0,117100000.0,122300000.0,95300000.0,71300000.0,75200000.0,99200000.0
,costOfRevenue,1303000000.0,1791000000.0,1789000000.0,1480000000.0,1300000000.0,1943000000.0,1922000000.0,1568238000.0,1403419000.0,950035000.0,802932000.0,619377000.0,771568000.0,391781000.0,207750000.0,207419000.0,125115000.0,92013000.0,86315000.0,136171000.0,191890000.0,138200000.0,113100000.0,109900000.0,42900000.0,37100000.0,36400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1005000000.0,1247000000.0,2073000000.0,1723000000.0,1136000000.0,1190000000.0,2116000000.0,1802907000.0,1311624000.0,2002871000.0,1807731000.0,1526402000.0,1539984000.0,863350000.0,555362000.0,468910000.0,352022000.0,235388000.0,175187000.0,208756000.0,171993000.0,142200000.0,153200000.0,166300000.0,146300000.0,116100000.0,133700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.435441941074523,0.41046741277156,0.536768513723459,0.537933187636591,0.466338259441708,0.37982764123843,0.524021792966815,0.53480553343152,0.483095111200817,0.678271167453349,0.692441345359397,0.711350982556918,0.666212137992137,0.687856486693421,0.727759490087956,0.693316418488635,0.737779715259978,0.718959319000247,0.669926042630649,0.605217915674911,0.472660168240891,0.507132667617689,0.575291025159594,0.602099927588704,0.773255813953488,0.757832898172324,0.786008230452675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,121000000.0,166000000.0,209000000.0,233000000.0,247000000.0,246000000.0,221000000.0,191310000.0,175147000.0,158041000.0,145563000.0,122618000.0,101959000.0,80269000.0,66112000.0,48650000.0,36074000.0,33102000.0,26446000.0,25073000.0,24982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1000000.0,-7000000.0,0.0,5000000.0,1000000.0,-30000000.0,-4000000.0,2207000.0,1030000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,989000000.0,948000000.0,1083000000.0,998000000.0,932000000.0,1045000000.0,743000000.0,599284000.0,487466000.0,928070000.0,786503000.0,653556000.0,653216000.0,481884000.0,309090000.0,222990000.0,169735000.0,138046000.0,128682000.0,126087000.0,225462000.0,106200000.0,182100000.0,114400000.0,98400000.0,84800000.0,81700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2292000000.0,2739000000.0,2872000000.0,2478000000.0,2232000000.0,2988000000.0,2665000000.0,2167522000.0,1890885000.0,1878105000.0,1589435000.0,1272933000.0,1424784000.0,873665000.0,516840000.0,430409000.0,294850000.0,230059000.0,214997000.0,262258000.0,417352000.0,244400000.0,295200000.0,224300000.0,141300000.0,121900000.0,118100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,94000000.0,65000000.0,124000000.0,135000000.0,88000000.0,56000000.0,59000000.0,41594000.0,35657000.0,24075000.0,26163000.0,18638000.0,28904000.0,23873000.0,679000.0,15040000.0,16992000.0,17311000.0,21466000.0,23699000.0,23230000.0,0.0,17200000.0,0.0,13000000.0,11200000.0,8900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,374000000.0,763000000.0,1550000000.0,1234000000.0,641000000.0,1207000000.0,2311000000.0,1996383000.0,1639898000.0,1782767000.0,1613171000.0,1368137000.0,1241251000.0,677017000.0,381712000.0,340694000.0,259999000.0,155333000.0,103470000.0,137973000.0,-8239000.0,81300000.0,23400000.0,105400000.0,94600000.0,68800000.0,90200000.0,174800000.0,141200000.0,136400000.0,117100000.0,122300000.0,95300000.0,71300000.0,75200000.0,99200000.0
,EBITDARatio,0.162045060658579,0.251152073732719,0.401346452615225,0.385263815173275,0.263136288998358,0.385253750398979,0.572313026250619,0.592197309816101,0.604004430132414,0.603733068374002,0.617916215153009,0.637594551908654,0.536977320864943,0.539399473043053,0.500204426086865,0.503740043676968,0.544914772905895,0.474442655947905,0.395675750089865,0.400006378161176,-0.0226418931359805,0.289942938659059,0.0878708223807736,0.381607530774801,0.5,0.449086161879896,0.530276308054086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,16000000.0,299000000.0,990000000.0,725000000.0,204000000.0,145000000.0,1373000000.0,1203623000.0,824158000.0,1074801000.0,1021228000.0,872846000.0,886768000.0,381466000.0,246272000.0,245920000.0,182287000.0,97342000.0,46505000.0,82669000.0,-53469000.0,36000000.0,-28900000.0,51900000.0,47900000.0,31300000.0,52000000.0,174800000.0,141200000.0,136400000.0,117100000.0,122300000.0,95300000.0,71300000.0,75200000.0,99200000.0
,operatingIncomeRatio,0.00693240901213172,0.0984200131665569,0.256343863283273,0.22635029659694,0.083743842364532,0.046281519310565,0.340019811788014,0.357036852464074,0.303552466756512,0.363980770129493,0.391175728157943,0.406773484128608,0.383624508555291,0.303925247643473,0.322720649131451,0.363610018201201,0.382043312507728,0.297317357002575,0.177838028007434,0.239671002849878,-0.146940087885392,0.128388017118402,-0.108524220803605,0.187907313540912,0.253171247357294,0.204308093994778,0.30570252792475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-2627000000.0,246000000.0,-328000000.0,363000000.0,-2788000000.0,-6650000000.0,135000000.0,28348000.0,-1938704000.0,264000.0,427000.0,-906363000.0,61668000.0,-219000.0,17079000.0,4784000.0,-362000.0,797000.0,-566000.0,-799000.0,1997000.0,-2300000.0,-4000000.0,-5000000.0,-4000000.0,-1200000.0,-2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-2705000000.0,480000000.0,538000000.0,953000000.0,-2672000000.0,-6561000000.0,1449000000.0,1190377000.0,-1150203000.0,1050990000.0,995492000.0,-52155000.0,918945000.0,357029000.0,262035000.0,234191000.0,163354000.0,78648000.0,23019000.0,57241000.0,-74702000.0,16300000.0,-50100000.0,30500000.0,31000000.0,18800000.0,40800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-1.17201039861352,0.157998683344305,0.139306059036769,0.297533562285357,-1.09688013136289,-2.09415895308012,0.358841010401189,0.353107623670889,-0.423640804215624,0.355917188017499,0.381317695926284,-0.0243058581522142,0.397544593416025,0.284455566789443,0.343376856870289,0.346267866674355,0.342362885292903,0.240219180759985,0.088026095402712,0.165951056310466,-0.20529126120209,0.0581312410841655,-0.188133683815246,0.110427226647357,0.16384778012685,0.122715404699739,0.239858906525573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,407000000.0,-411000000.0,1000000.0,-93000000.0,-29000000.0,-2005000000.0,525000000.0,486874000.0,-443139000.0,413221000.0,391659000.0,-16363000.0,350999000.0,135855000.0,99399000.0,86431000.0,59778000.0,28896000.0,8708000.0,21917000.0,-28905000.0,6400000.0,-19500000.0,11800000.0,11800000.0,7300000.0,15700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-3112000000.0,891000000.0,537000000.0,1046000000.0,-2643000000.0,-4556000000.0,924000000.0,703503000.0,-707064000.0,637769000.0,604118000.0,-35650000.0,567946000.0,221174000.0,162636000.0,147760000.0,103576000.0,48897000.0,14311000.0,35324000.0,-46687000.0,9900000.0,-30600000.0,18700000.0,19200000.0,11200000.0,25100000.0,37200000.0,22300000.0,20100000.0,14500000.0,14000000.0,11500000.0,9800000.0,13400000.0,21000000.0
