date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,48677000000.0,53166000000.0,50135000000.0,49436000000.0,50387000000.0,53634000000.0,58831000000.0,57561000000.0,59375000000.0,51561000000.0,45103000000.0,42584000000.0,38947000000.0,36749000000.0,32526000000.0,28247000000.0,24864000000.0,23151000000.0,19335000000.0,21832000000.0,20418000000.0,23039244186.0465
,costOfRevenue,14425000000.0,18407000000.0,17175000000.0,17520000000.0,17404000000.0,17345000000.0,19608000000.0,18756000000.0,18983000000.0,14488000000.0,12179000000.0,11439000000.0,11032000000.0,10299000000.0,8868000000.0,6625000000.0,5894000000.0,5441000000.0,4759000000.0,6245000000.0,5229000000.0,7305232558.13953
,grossProfit,34252000000.0,34759000000.0,32960000000.0,31916000000.0,32983000000.0,36289000000.0,39223000000.0,38805000000.0,40392000000.0,37073000000.0,32924000000.0,31145000000.0,27915000000.0,26450000000.0,23658000000.0,21622000000.0,18970000000.0,17710000000.0,14576000000.0,15587000000.0,15189000000.0,15734011627.907
,grossProfitRatio,0.703658812170019,0.65378249257044,0.657424952627905,0.645602395015778,0.654593446722369,0.676604392735951,0.666706328296306,0.674154375358316,0.680286315789474,0.719012431876806,0.729973615945724,0.731377982340785,0.716743266490359,0.719747476121799,0.72735657627744,0.765461818954225,0.76295045045045,0.764977754740616,0.753866046030515,0.713951997068523,0.74390243902439,0.682922213109583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,9402000000.0,9074000000.0,8972000000.0,9039000000.0,8935000000.0,9086000000.0,9852000000.0,9332000000.0,9583000000.0,9070000000.0,7469000000.0,7217000000.0,6430000000.0,5349000000.0,4846000000.0,4207000000.0,3756000000.0,3099000000.0,2528000000.0,2840000000.0,2670000000.0,2707122093.02326
,GeneralAndAdministrativeExpenses,14369000000.0,16471000000.0,2136000000.0,2194000000.0,2475000000.0,2616000000.0,3060000000.0,2937000000.0,2970000000.0,2481000000.0,2281000000.0,2245000000.0,2133000000.0,1957000000.0,1742000000.0,1540000000.0,0.0,8977000000.0,7656000000.0,7941000000.0,6952000000.0,1292877906.97674
,SellingAndMarketingExpenses,0.0,0.0,12861000000.0,11998000000.0,11772000000.0,12377000000.0,14549000000.0,14353000000.0,15079000000.0,13316000000.0,12050000000.0,11852000000.0,11126000000.0,10454000000.0,9802000000.0,8873000000.0,9325000000.0,0.0,0.0,0.0,0.0,6388081395.34884
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,25166000000.0,26590000000.0,24331000000.0,23648000000.0,24006000000.0,25200000000.0,28313000000.0,27294000000.0,29394000000.0,25547000000.0,22942000000.0,22181000000.0,21134000000.0,18501000000.0,16753000000.0,15083000000.0,13081000000.0,12076000000.0,10184000000.0,10781000000.0,10571000000.0,10388081395.3488
,costAndExpenses,39591000000.0,44997000000.0,41506000000.0,41168000000.0,41410000000.0,42545000000.0,47921000000.0,46050000000.0,48377000000.0,40035000000.0,35121000000.0,33620000000.0,32166000000.0,28800000000.0,25621000000.0,21708000000.0,18975000000.0,17517000000.0,14943000000.0,17026000000.0,15800000000.0,17693313953.4884
,interestExpense,902000000.0,957000000.0,777000000.0,707000000.0,655000000.0,704000000.0,683000000.0,724000000.0,751000000.0,692000000.0,551000000.0,290000000.0,237000000.0,266000000.0,294000000.0,261000000.0,243000000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5826000000.0,6892000000.0,6076000000.0,6043000000.0,5471000000.0,4682000000.0,4925000000.0,4920000000.0,5788000000.0,3419000000.0,2301000000.0,2670000000.0,2858000000.0,1987000000.0,1717000000.0,1339000000.0,1283000000.0,690000000.0,585000000.0,918000000.0,949000000.0,1008720930.23256
,EBITDA,14912000000.0,15061000000.0,14705000000.0,14311000000.0,14448000000.0,15771000000.0,15835000000.0,16431000000.0,16786000000.0,14945000000.0,12283000000.0,11634000000.0,9639000000.0,9936000000.0,8622000000.0,7878000000.0,7172000000.0,6324000000.0,4977000000.0,5724000000.0,5567000000.0,6354651162.7907
,EBITDARatio,0.30634591285412,0.28328254899748,0.293308068215817,0.289485395258516,0.286740627542819,0.294048551292091,0.269160816576295,0.285453692604368,0.282711578947368,0.289850856267334,0.272332217369133,0.273201202329513,0.247490178961152,0.27037470407358,0.26508024349751,0.278896874004319,0.288449163449163,0.273163146300376,0.257408844065167,0.262183950164896,0.272651581937506,0.275818560343196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,9086000000.0,8169000000.0,8629000000.0,8268000000.0,8977000000.0,11089000000.0,10910000000.0,11511000000.0,10998000000.0,11526000000.0,9982000000.0,8964000000.0,6781000000.0,7949000000.0,6905000000.0,6539000000.0,5889000000.0,5634000000.0,4392000000.0,4806000000.0,4618000000.0,5345930232.55814
,operatingIncomeRatio,0.186658997062268,0.153650829477486,0.172115288720455,0.16724654098228,0.178161033599936,0.206753178953649,0.185446448301066,0.199979152551207,0.185229473684211,0.223541048466864,0.221315655277919,0.210501596843885,0.174108403728143,0.216305205583825,0.21229170509746,0.231493609940879,0.236848455598456,0.243358818193599,0.227152831652444,0.220135580798827,0.226172984621412,0.232035833701344
,totalOtherIncomeExpensesNet,499000000.0,6372000000.0,1062000000.0,233000000.0,-126000000.0,1940000000.0,526000000.0,445000000.0,502000000.0,804000000.0,358000000.0,567000000.0,576000000.0,299000000.0,295000000.0,281000000.0,130000000.0,420000000.0,564000000.0,395000000.0,369000000.0,0.0
