date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,794307000.0,714557000.0,698196000.0,666890000.0,609370000.0,588368000.0,597499000.0,584103000.0,559966000.0,501814000.0,460399000.0,449372000.0,410312000.0,367082000.0,334717000.0,320728000.0,315567000.0,277128000.0,263151000.0,246820000.0,244806000.0,206400000.0,186300000.0,195300000.0,182800000.0,165100000.0,157300000.0,151700000.0,139800000.0,127200000.0,124400000.0,117500000.0,113800000.0,112800000.0,109500000.0,104600000.0
,costOfRevenue,304755000.0,282175000.0,277341000.0,264397000.0,242986000.0,229389000.0,243795000.0,243429000.0,221841000.0,181753000.0,220625000.0,216061000.0,137665000.0,130722000.0,116164000.0,20541000.0,21801000.0,21921000.0,22897000.0,21130000.0,15136000.0,13000000.0,11100000.0,12500000.0,12100000.0,12700000.0,12600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,489552000.0,432382000.0,420855000.0,402493000.0,366384000.0,358979000.0,353704000.0,340674000.0,338125000.0,320061000.0,239774000.0,233311000.0,272647000.0,236360000.0,218553000.0,300187000.0,293766000.0,255207000.0,240254000.0,225690000.0,229670000.0,193400000.0,175200000.0,182800000.0,170700000.0,152400000.0,144700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.616325929395058,0.605104981128168,0.602774865510544,0.603537314999475,0.601250471798743,0.610126655426536,0.591974212509142,0.583243023918727,0.60383130404346,0.637808032458241,0.520796092085343,0.519193452195508,0.664487024508179,0.643888831378275,0.652948610318568,0.935955077199371,0.930914829497381,0.92089936780116,0.912989120314952,0.914391054209545,0.938171450046159,0.937015503875969,0.940418679549114,0.935995903737839,0.933807439824945,0.923076923076923,0.919898283534647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,117058000.0,108617000.0,100781000.0,102914000.0,98474000.0,113110000.0,97373000.0,98055000.0,93927000.0,85758000.0,75276000.0,75243000.0,59429000.0,54262000.0,52793000.0,48655000.0,47078000.0,40969000.0,37646000.0,36521000.0,32974000.0,28000000.0,24400000.0,23500000.0,21700000.0,20000000.0,18200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2366000.0,-397000.0,-13823000.0,6508000.0,5140000.0,1580000.0,3033000.0,3530000.0,5133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,341451000.0,316690000.0,291726000.0,278942000.0,265386000.0,263298000.0,245130000.0,247622000.0,244926000.0,252894000.0,177961000.0,175192000.0,190671000.0,174303000.0,162950000.0,240371000.0,235199000.0,212075000.0,197389000.0,190811000.0,184903000.0,150600000.0,134600000.0,134600000.0,128200000.0,117200000.0,109600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,646206000.0,598865000.0,569067000.0,543339000.0,508372000.0,492687000.0,488925000.0,491051000.0,466767000.0,434647000.0,398586000.0,391253000.0,328336000.0,305025000.0,279114000.0,260912000.0,257000000.0,233996000.0,220286000.0,211941000.0,200039000.0,163600000.0,145700000.0,147100000.0,140300000.0,129900000.0,122200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,41862000.0,41221000.0,37854000.0,33928000.0,30501000.0,27270000.0,26948000.0,28859000.0,28136000.0,29714000.0,26373000.0,21313000.0,17180000.0,17134000.0,16969000.0,17700000.0,17840000.0,17517000.0,16841000.0,16029000.0,14646000.0,0.0,12400000.0,0.0,11900000.0,11500000.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,98505000.0,89220000.0,83781000.0,76783000.0,63599000.0,61381000.0,61217000.0,58320000.0,54668000.0,50385000.0,42828000.0,39778000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,246606000.0,204912000.0,212910000.0,200334000.0,164597000.0,157062000.0,169791000.0,151372000.0,147867000.0,117552000.0,104641000.0,97897000.0,122321000.0,92170000.0,84012000.0,83434000.0,82298000.0,59688000.0,58486000.0,48262000.0,61722000.0,56100000.0,54400000.0,61000000.0,54600000.0,45800000.0,45800000.0,151700000.0,139800000.0,127200000.0,124400000.0,117500000.0,113800000.0,112800000.0,109500000.0,104600000.0
,EBITDARatio,0.310466859790988,0.286767885557065,0.304943024594813,0.300400365877431,0.27011011372401,0.266945177168031,0.284169513254415,0.259152923371392,0.264064246757839,0.23425412603076,0.22728329123217,0.21785291473434,0.298117042640722,0.251088312693077,0.250994123393792,0.260139432790402,0.260794062750541,0.215380618342427,0.222252623018723,0.195535207843773,0.252126173378104,0.271802325581395,0.292002147074611,0.312339989759345,0.298687089715536,0.27740763173834,0.291163382072473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
