date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,1508000000.0,1600500000.0,1564900000.0,1456700000.0,1398400000.0
,costOfRevenue,883000000.0,923000000.0,908400000.0,854300000.0,832800000.0
,grossProfit,625000000.0,677500000.0,656500000.0,602400000.0,565600000.0
,grossProfitRatio,0.414456233421751,0.42330521711965,0.419515624001534,0.41353744765566,0.404462242562929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,432000000.0,476100000.0,464700000.0,432300000.0,424100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,432000000.0,476100000.0,464700000.0,432300000.0,424100000.0
,costAndExpenses,1315000000.0,1399100000.0,1373100000.0,1286600000.0,1256900000.0
,interestExpense,13300000.0,14100000.0,16300000.0,19100000.0,22600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,31000000.0,46600000.0,48500000.0,52200000.0,51200000.0
,EBITDA,210300000.0,244600000.0,239400000.0,214400000.0,201600000.0
,EBITDARatio,0.139456233421751,0.152827241487035,0.152981021151511,0.147181986682227,0.1441647597254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,181000000.0,201400000.0,191800000.0,170100000.0,141500000.0
,operatingIncomeRatio,0.120026525198939,0.12583567635114,0.122563742092146,0.116770783277271,0.101187070938215
,totalOtherIncomeExpensesNet,14000000.0,17500000.0,17200000.0,27000000.0,13700000.0
,incomeBeforeTax,167000000.0,183900000.0,174600000.0,143100000.0,127800000.0
,incomeBeforeTaxRatio,0.110742705570292,0.114901593252109,0.111572624448847,0.0982357383126244,0.0913901601830664
,incomeTaxExpense,52000000.0,52400000.0,46600000.0,70000000.0,43600000.0
,netIncome,114000000.0,131500000.0,128000000.0,73100000.0,84200000.0
,netIncomeRatio,0.0755968169761273,0.0821618244298657,0.0817943638571155,0.0501819180339123,0.0602116704805492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.45454545454545,3.86,3.64,2.12,2.45
,EPSDiluted,3.45454545454545,3.85,3.64,2.12,2.44
,weightedAverageShsOut,33000000.0,34100000.0,34300000.0,34400000.0,34400000.0
,weightedAverageShsOutDil,33000000.0,34200000.0,34300000.0,34400000.0,34500000.0
