date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,402500000.0,535300000.0,484500000.0,254200000.0,318200000.0,438672000.0,386063000.0,269865000.0,208050000.0,164384000.0,153902000.0,-3595000.0,84883000.0,257832000.0,176401000.0,103672000.0,64242000.0,36065000.0,27110000.0,-15411000.0,-57060000.0,-94842000.0,20465000.0,25840000.0
,depreciationAndAmortization,226400000.0,202400000.0,186100000.0,167200000.0,141800000.0,108142000.0,94337000.0,79853000.0,78810000.0,116834000.0,112803000.0,129244000.0,153268000.0,55580000.0,93520000.0,65429000.0,33136000.0,36944000.0,49056000.0,47420000.0,43126000.0,36676000.0,13455000.0,9093000.0
,deferredIncomeTax,-37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6842000.0
,stockBasedCompensation,83800000.0,74200000.0,26800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139000.0,36000.0,85795000.0,101143000.0,0.0,0.0
,changeInWorkingCapital,-52500000.0,-65800000.0,299300000.0,-188500000.0,187786000.0,74449000.0,5361000.0,212246000.0,-98709000.0,53738000.0,53706000.0,-167060000.0,4839000.0,30045000.0,-31464000.0,-731000.0,-78334000.0,50419000.0,38231000.0,-14477000.0,84792000.0,-120058000.0,-7114000.0,9066000.0
,accountsReceivables,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,177000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,325900000.0,378400000.0,444200000.0,144900000.0,333400000.0,145614000.0,71165000.0,65804000.0,-146442000.0,-47733000.0,-101471000.0,-155177000.0,11883000.0,7044000.0,-23001000.0,8463000.0,9194000.0,87528000.0,37109000.0,-1122000.0,13355000.0,-71437000.0,48621000.0,55735000.0
,otherNonCashItems,-22000000.0,-9300000.0,-12200000.0,36100000.0,57900000.0,29759000.0,29128000.0,34977000.0,54395000.0,29776000.0,31489000.0,55253000.0,22544000.0,2174000.0,175221000.0,103672000.0,58029000.0,36065000.0,26975000.0,-4757000.0,-42811000.0,-94842000.0,20465000.0,25840000.0
,netCashProvidedByOperatingActivites,1114700000.0,483800000.0,604100000.0,789200000.0,214500000.0,375769000.0,498861000.0,293167000.0,327698000.0,211338000.0,384270000.0,250554000.0,33365000.0,409418000.0,377703000.0,120636000.0,161478000.0,110045000.0,68369000.0,54103000.0,140340000.0,-32766000.0,22969000.0,40577000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-149400000.0,-187800000.0,-161900000.0,-151400000.0,-216200000.0,-149076000.0,-156927000.0,-110684000.0,-94758000.0,-91538000.0,-47609000.0,-84048000.0,-148548000.0,-113743000.0,-70307000.0,-39785000.0,-28160000.0,-18597000.0,-16790000.0,-35792000.0,-45804000.0,-36848000.0,-15592000.0,-6277000.0
,acquisitionsNet,0.0,-801000000.0,-101000000.0,-19000000.0,-484000000.0,-392000000.0,-38000000.0,-58000000.0,-28000000.0,-252000000.0,-24000000.0,-2000000.0,-299000000.0,-134000000.0,-192000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-79200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45517000.0,-62122000.0,-29777000.0,-35148000.0,-7320000.0,-30010000.0,-16367000.0,-15214000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14836000.0,784000.0,2509000.0,35017000.0,17775000.0,13413000.0,38553000.0,11735000.0,20747000.0,25023000.0,7761000.0,25930000.0,6762000.0,7689000.0
,otherInvestingActivites,16600000.0,42500000.0,36800000.0,1100000.0,36000000.0,-45555000.0,1207000.0,13604000.0,0.0,25036000.0,-196674000.0,-109932000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178919000.0,0.0
,netCashUsedForInvestingActivites,-170600000.0,-1049700000.0,-280400000.0,-166700000.0,-802000000.0,-584615000.0,-187938000.0,-164212000.0,-151252000.0,-389316000.0,-90876000.0,-109932000.0,-494864000.0,-258502000.0,-306360000.0,-61034000.0,-27565000.0,-15282000.0,-26340000.0,-32549000.0,-66590000.0,-67143000.0,-239096000.0,-14126000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5806300000.0,-5339000000.0,-3145000000.0,-3997000000.0,-2456000000.0,-1893316000.0,-1831992000.0,-1979500000.0,-2017000000.0,-1248700000.0,-1133000000.0,-1348306000.0,-1016080000.0,-1452749000.0,-887528000.0,-584167000.0,-473628000.0,-332244000.0,-448461000.0,-361723000.0,-490566000.0,-223479000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210000.0,1406000.0,220693000.0,9953000.0,9522000.0,23596000.0,47085000.0,0.0,5573000.0,4128000.0,2197000.0,1990000.0,4192000.0,0.0,0.0
