date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,1032578000.0,1047439000.0,1002372000.0,986918000.0,1007981000.0,1040873000.0,862087000.0,827567000.0,790058000.0,766607000.0,685068000.0,834218000.0,1232299000.0,1311818000.0,1303355000.0,1178236000.0,1014664000.0,758261000.0,645114000.0,616028000.0,677540000.0,621918000.0,557900000.0,449700000.0,343000000.0,282800000.0,200100000.0,167900000.0
,costOfRevenue,776235000.0,802548000.0,760012000.0,750374000.0,763219000.0,853897000.0,722042000.0,669470000.0,640498000.0,621492000.0,566673000.0,709239000.0,996193000.0,1082423000.0,1041459000.0,959755000.0,804930000.0,610147000.0,517825000.0,499945000.0,520555000.0,476493000.0,443100000.0,367000000.0,275500000.0,235900000.0,163700000.0,135900000.0
,grossProfit,256343000.0,244891000.0,242360000.0,236544000.0,244762000.0,186976000.0,140045000.0,158097000.0,149560000.0,145115000.0,118395000.0,124979000.0,236106000.0,229395000.0,261896000.0,218481000.0,209734000.0,148114000.0,127289000.0,116083000.0,156985000.0,145425000.0,114800000.0,82700000.0,67500000.0,46900000.0,36400000.0,32000000.0
,grossProfitRatio,0.248255337611299,0.233799772588189,0.241786482463596,0.239679487049583,0.242824021484532,0.179633826605167,0.162448801571071,0.191038308680747,0.189302557533751,0.189295166884727,0.172822259980031,0.149815755593862,0.191597980684882,0.174868007604713,0.200939882073572,0.185430592852366,0.206702908549037,0.195333796674232,0.197312412999873,0.18843786321401,0.231698497505682,0.233833077672619,0.205771643663739,0.183900378029798,0.196793002915452,0.165841584158416,0.181909045477261,0.190589636688505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,149153000.0,157052000.0,146840000.0,143448000.0,161623000.0,134028000.0,102492000.0,113457000.0,104671000.0,108957000.0,109537000.0,116915000.0,154637000.0,148107000.0,141592000.0,120779000.0,117088000.0,89312000.0,77129000.0,78574000.0,75905000.0,72504000.0,57000000.0,41600000.0,30600000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1272000.0,-871000.0,-1959000.0,-909000.0,-8404000.0,4018000.0,88000.0,177000.0,488000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,149153000.0,157052000.0,146840000.0,143448000.0,161623000.0,134028000.0,102492000.0,113457000.0,104671000.0,108957000.0,109537000.0,116915000.0,154637000.0,148107000.0,141592000.0,120779000.0,117088000.0,89312000.0,77129000.0,78574000.0,97093000.0,89956000.0,70300000.0,50100000.0,36800000.0,0.0,0.0,0.0
,costAndExpenses,925388000.0,959600000.0,906852000.0,893822000.0,924842000.0,987925000.0,824534000.0,782927000.0,745169000.0,730449000.0,676210000.0,826154000.0,1150830000.0,1230530000.0,1183051000.0,1080534000.0,922018000.0,699459000.0,594954000.0,578519000.0,617648000.0,566449000.0,513400000.0,417100000.0,312300000.0,262500000.0,184600000.0,155700000.0
,interestExpense,703000.0,2205000.0,12064000.0,14032000.0,14577000.0,15003000.0,14421000.0,22489000.0,18582000.0,19363000.0,21160000.0,25915000.0,29235000.0,31887000.0,27324000.0,25442000.0,14243000.0,14252000.0,10403000.0,16446000.0,18942000.0,0.0,11400000.0,0.0,3800000.0,4000000.0,1400000.0,1600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,20915000.0,19949000.0,20374000.0,21690000.0,24114000.0,30548000.0,25432000.0,27050000.0,26344000.0,0.0,26395000.0,32413000.0,33907000.0,33057000.0,27499000.0,28607000.0,25029000.0,22448000.0,20481000.0,23486000.0,21188000.0,17452000.0,13300000.0,8500000.0,6200000.0,4500000.0,3400000.0,3400000.0
,EBITDA,128105000.0,107788000.0,115894000.0,114786000.0,107253000.0,83496000.0,62985000.0,71690000.0,71233000.0,62339000.0,35253000.0,40477000.0,115376000.0,114345000.0,147803000.0,126309000.0,117675000.0,81250000.0,70641000.0,60995000.0,81080000.0,72921000.0,57800000.0,41100000.0,36900000.0,24800000.0,18900000.0,15600000.0
,EBITDARatio,0.124063266891218,0.10290623129366,0.115619749953111,0.116307535175161,0.106403791341305,0.0802172791493295,0.0730610715623829,0.0866274271448716,0.0901617349612307,0.0813180677974503,0.0514591252255251,0.0485208902229393,0.0936266279531185,0.0871652927464023,0.11340195111846,0.107201783004424,0.115974352100794,0.10715307789798,0.109501576465555,0.0990133565357419,0.119668211470909,0.117251792036892,0.103602796200036,0.0913942628418946,0.107580174927114,0.0876944837340877,0.0944527736131934,0.0929124478856462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,107190000.0,87839000.0,95520000.0,93096000.0,83139000.0,52948000.0,37553000.0,44640000.0,44889000.0,36158000.0,8858000.0,8064000.0,81469000.0,81288000.0,120304000.0,97702000.0,92646000.0,58802000.0,50160000.0,37509000.0,59892000.0,55469000.0,44500000.0,32600000.0,30700000.0,20300000.0,15500000.0,12200000.0
,operatingIncomeRatio,0.103808138465084,0.0838607307919602,0.0952939627204271,0.0943300253921805,0.0824807213628035,0.0508688379850376,0.0435605687129025,0.0539412518865542,0.0568173475871392,0.047166279462619,0.0129301032890166,0.00966653800325574,0.0661113901739756,0.0619659129543885,0.0923033248807884,0.0829222668463703,0.0913070730803498,0.0775484958345477,0.0777536993461621,0.0608884661086834,0.0883962570475544,0.0891902147871584,0.0797633984585051,0.0724927729597509,0.0895043731778426,0.0717821782178218,0.0774612693653173,0.0726622989874926
,totalOtherIncomeExpensesNet,1272000.0,-871000.0,-3511000.0,-1156000.0,-18579000.0,-845000.0,-107882000.0,-22983000.0,-4140000.0,90000.0,-76883000.0,-59782000.0,724000.0,1215000.0,-13045000.0,266000.0,4846000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0,100000.0,700000.0,1000000.0
,incomeBeforeTax,107759000.0,84763000.0,79945000.0,77908000.0,49983000.0,37100000.0,-84750000.0,-832000.0,22167000.0,16885000.0,-89185000.0,-77633000.0,52958000.0,50616000.0,79935000.0,72526000.0,83249000.0,44550000.0,39757000.0,21063000.0,40950000.0,42030000.0,33000000.0,27500000.0,26800000.0,16400000.0,14800000.0,11500000.0
,incomeBeforeTaxRatio,0.104359186424658,0.0809240442641529,0.079755819196865,0.0789407022670576,0.0495872442040078,0.03564315723436,-0.0983079433978241,-0.00100535666598596,0.0280574337580279,0.0220256272118569,-0.130184156901213,-0.0930608066476628,0.04297495981089,0.0385846207324492,0.0613301824905724,0.0615547309707054,0.082045879227015,0.0587528568659077,0.0616278673226748,0.0341916276532885,0.0604392360598636,0.0675812566930045,0.0591503853737229,0.0611518790304648,0.078134110787172,0.057991513437058,0.0739630184907546,0.0684931506849315
