date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-06-16_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-16201000.0,58397000.0,-9771000.0,-154228000.0,-458177000.0,-11723000.0,1850000.0,-314521000.0,-69559000.0,-5131000.0,-58415000.0,133738000.0,110000.0,3411000.0
,depreciationAndAmortization,122267000.0,101032000.0,82623000.0,82189000.0,91610000.0,43263000.0,22413000.0,39414000.0,50224000.0,46937000.0,58298000.0,51050000.0,745000.0,745000.0
,deferredIncomeTax,0.0,0.0,0.0,267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7943000.0,8072000.0,9267000.0,4166000.0,2684000.0,5834000.0,1488000.0,1546000.0,1362000.0,6511000.0,1832000.0,3986000.0,184000.0,184000.0
,changeInWorkingCapital,-43067000.0,-20888000.0,-154000.0,-9982000.0,1237000.0,-13864000.0,2218000.0,-13524000.0,1015000.0,3553000.0,-5756000.0,-1176000.0,0.0,-370000.0
,accountsReceivables,-20383000.0,-22266000.0,-5949000.0,-1683000.0,13876000.0,-16057000.0,2766000.0,-1207000.0,-3249000.0,-1334000.0,-2070000.0,-3379000.0,-68000.0,0.0
,inventory,-23717000.0,-8091000.0,-4811000.0,-184000.0,121000.0,-5409000.0,1887000.0,254000.0,-2773000.0,-112000.0,294000.0,-678000.0,-598000.0,-598000.0
,accountsPayables,3627000.0,10288000.0,4709000.0,-4236000.0,-5276000.0,1995000.0,-1626000.0,-237000.0,5268000.0,-744000.0,0.0,0.0,-31000.0,-31000.0
,otherWorkingCapital,-3838000.0,517000.0,3335000.0,-621000.0,-35000.0,1384000.0,-986000.0,-2654000.0,493000.0,3992000.0,-454000.0,2710000.0,16825000.0,-263000.0
,otherNonCashItems,3354000.0,3052000.0,2296000.0,1420000.0,4862000.0,-851000.0,-470000.0,-243000.0,3252000.0,2418000.0,-26000.0,53000.0,0.0,-3600000.0
,netCashProvidedByOperatingActivites,88525000.0,169009000.0,80970000.0,-33448000.0,-14578000.0,12819000.0,27495000.0,18999000.0,50604000.0,87949000.0,65877000.0,110747000.0,370000.0,370000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-347140000.0,-328634000.0,-143684000.0,-396154000.0,-473917000.0,-518447000.0,-127814000.0,-91000.0,0.0,-44090000.0,-49000.0,-413457000.0,-413000000.0,-179151000.0
,acquisitionsNet,0.0,0.0,0.0,-16000000.0,-404000000.0,-522000000.0,-120000000.0,8000000.0,-119000000.0,-67000000.0,19000000.0,2000000.0,2000000.0,-85000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,10671000.0,3307000.0,1679000.0,2745000.0,6084000.0,85328000.0,11429000.0,17617000.0,-122337000.0,-36403000.0,-20510000.0,-12010000.0,0.0,192114000.0
,netCashUsedForInvestingActivites,-279837000.0,-325327000.0,-126852000.0,-13216000.0,-397533000.0,-437075000.0,-108118000.0,25488000.0,-122337000.0,-60151000.0,-1430000.0,-423305000.0,12963000.0,12963000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-623892000.0,-875037000.0,-86262000.0,-181201000.0,-244529000.0,-173986000.0,-33780000.0,-42026000.0,-101464000.0,-68421000.0,-49480000.0,-22625000.0,0.0,0.0
,commonStockIssued,0.0,0.0,51454000.0,50589000.0,418771000.0,0.0,150905000.0,0.0,28786000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-20523000.0,-3145000.0,0.0,0.0,0.0,0.0,0.0,-861000.0,0.0,0.0,0.0,-13449000.0,0.0,0.0
,dividendsPaid,-4804000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3631000.0,-14391000.0,-12385000.0,-6185000.0,-52614000.0,0.0,0.0
,otherFinancingActivites,-15366000.0,-13103000.0,-3937000.0,-785000.0,-14068000.0,-6513000.0,-5154000.0,-91000.0,-1725000.0,-310000.0,1885000.0,0.0,0.0,-4000000.0
,netCashUsedProvidedByFinancingActivities,103697000.0,96695000.0,122035000.0,20366000.0,534167000.0,456708000.0,111971000.0,-46609000.0,73981000.0,-55116000.0,-53780000.0,323048000.0,3534000.0,3534000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-87615000.0,-59623000.0,76153000.0,-26298000.0,122056000.0,32452000.0,31348000.0,-2122000.0,2248000.0,-27318000.0,10667000.0,10490000.0,16867000.0,16867000.0
,cashAtEndOfPeriod,126262000.0,213877000.0,257911000.0,181758000.0,208056000.0,86000000.0,44298000.0,12950000.0,15072000.0,12824000.0,40142000.0,29475000.0,18985000.0,18985000.0
