date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-03-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,82019000.0,-267931000.0,-528258000.0,-571419000.0,-404397000.0,-457477000.0,-148990000.0,0.0,-3584000.0,-65645000.0,-68175000.0,-48901000.0,-66255000.0,-373241000.0,-161979000.0,-108087000.0,-67433000.0,-9794000.0,-8963000.0,3409000.0
,depreciationAndAmortization,365654000.0,383490000.0,455212000.0,494758000.0,529802000.0,736516000.0,544512000.0,0.0,285811000.0,270362000.0,281933000.0,301304000.0,255434000.0,327688000.0,283406000.0,180696000.0,17855000.0,52307000.0,22480000.0,11230000.0
,deferredIncomeTax,-5840000.0,-2654000.0,-52367000.0,-15309000.0,3248000.0,-95261000.0,-182371000.0,-0.0,-183000.0,0.0,943000.0,-33295000.0,-31684000.0,-89498000.0,-103180000.0,-39267000.0,150000.0,10630000.0,-290000.0,0.0
,stockBasedCompensation,20747000.0,23026000.0,26067000.0,27832000.0,32285000.0,31651000.0,28299000.0,0.0,25978000.0,25520000.0,19856000.0,20759000.0,26935000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,161134000.0,-451482000.0,194589000.0,-82266000.0,230567000.0,-79232000.0,159762000.0,153247000.0,236483000.0,-472390000.0,-61826000.0,93639000.0,-6661000.0,-107295000.0,-19259000.0,-213107000.0,-42867000.0,144366000.0,-127065000.0,0.0
,accountsReceivables,24277000.0,292000.0,-4964000.0,12747000.0,1581000.0,5608000.0,3510000.0,0.0,-5449000.0,-3415000.0,-5367000.0,-7956000.0,11784000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,84856000.0,-450797000.0,685000.0,-193904000.0,-111638000.0,-342205000.0,-262973000.0,-422735000.0,-575982000.0,-812465000.0,-340075000.0,-278249000.0,-371888000.0,-365227000.0,-257932000.0,-238673000.0,-25566000.0,17301000.0,-127065000.0,0.0
,otherNonCashItems,-142744000.0,-23824000.0,121807000.0,656000.0,16675000.0,22709000.0,18424000.0,0.0,11490000.0,6445000.0,-14778000.0,52618000.0,53290000.0,298953000.0,140787000.0,52875000.0,0.0,-10480000.0,19789000.0,0.0
,netCashProvidedByOperatingActivites,205649000.0,216412000.0,203961000.0,366664000.0,365732000.0,292366000.0,242652000.0,0.0,366121000.0,290969000.0,268427000.0,228244000.0,237220000.0,136767000.0,199662000.0,85912000.0,9093000.0,50128000.0,34111000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160131000.0,-93681000.0,-321590000.0,-189028000.0,-341657000.0,-2036704000.0,-25872000.0,-37951000.0,-7291000.0,0.0
,acquisitionsNet,0.0,0.0,-272000000.0,-5000000.0,-12000000.0,-191000000.0,-12000000.0,-12000000.0,-35000000.0,-273000000.0,-83000000.0,-58000000.0,-204000000.0,-7000000.0,-172000000.0,-1968000000.0,-571000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-378269000.0,-186224000.0,-14823000.0,-291187000.0,0.0,0.0,0.0,-0.0,0.0,-1557000.0,-46714000.0,-660000.0,-65786000.0,-2779000.0,-1985000.0,-2071000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,275000000.0,134000000.0,293273000.0,0.0,0.0,0.0,0.0,0.0,0.0,35124000.0,1431000.0,2627000.0,12668000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-131889000.0,125488000.0,232071000.0,73749000.0,304876000.0,-97683000.0,-24842000.0,45701000.0,8293000.0,-275471000.0,84681000.0,-45466000.0,14433000.0,24999000.0,-21477000.0,36089000.0,7220000.0,500708000.0,25293000.0,0.0
,netCashUsedForInvestingActivites,-425111000.0,-225539000.0,288774000.0,-601307000.0,176825000.0,-568977000.0,-314882000.0,45701000.0,-264806000.0,-455334000.0,-203899000.0,-136505000.0,-351432000.0,-166439000.0,-358419000.0,-2002686000.0,-98631000.0,524731000.0,105915000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-705240000.0,-427923000.0,-1109292000.0,-1154713000.0,-2065059000.0,-1467806000.0,-968196000.0,-0.0,-1199635000.0,-551953000.0,-1075605000.0,-545247000.0,-261186000.0,0.0,0.0,0.0,0.0,-314701000.0,-112322000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,330386000.0,0.0,0.0,0.0,0.0,0.0,163771000.0,0.0,0.0,1354063000.0,151269000.0,0.0,0.0,0.0
,commonStockRepurchased,-18123000.0,-23955000.0,-4256000.0,0.0,-9640000.0,0.0,0.0,-45701000.0,0.0,0.0,-17613000.0,0.0,0.0,-29187000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196827000.0,-104183000.0,-14355000.0,-304577000.0,0.0,0.0
,otherFinancingActivites,-23204000.0,-9512000.0,-18436000.0,-11599000.0,-3338000.0,-32287000.0,-13027000.0,45701000.0,-343000.0,7431000.0,224964000.0,-5830000.0,6539000.0,-75925000.0,-71203000.0,-19267000.0,-5986000.0,-99200000.0,-109702000.0,0.0
