date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-04-09_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY
,revenue,20319987000.0,18173100000.0,17120209000.0,15875118000.0,15149675000.0,14268716000.0,12574299000.0,10962818000.0,10003599000.0,8975554000.0,7470193000.0,6973966000.0,6973966000.0,8199571000.0,7465656000.0,6259967000.0,5260262000.0,4597691000.0,3969944000.0
,costOfRevenue,17597647000.0,15692509000.0,14791350000.0,13691824000.0,13130915000.0,12381189000.0,10925598000.0,9498456000.0,8624838000.0,7674326000.0,6371323000.0,6005796000.0,6005796000.0,7127146000.0,6494594000.0,5469253000.0,4610066000.0,4026803000.0,3501705000.0
,grossProfit,2722340000.0,2480591000.0,2328859000.0,2183294000.0,2018760000.0,1887527000.0,1648701000.0,1464362000.0,1378761000.0,1301228000.0,1098870000.0,968170000.0,968170000.0,1072425000.0,971062000.0,790714000.0,650196000.0,570888000.0,468239000.0
,grossProfitRatio,0.13397351090825,0.136497955769792,0.136029823000408,0.137529308443566,0.133254343740047,0.132284292433881,0.131116732630582,0.133575327073751,0.137826496244002,0.144974672315492,0.147100617079104,0.138826314897434,0.138826314897434,0.130790379155202,0.130070552406915,0.126312806441312,0.123605250080699,0.124168414101774,0.117945996215564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1748767000.0,1563875000.0,0.0,1344304000.0,1211335000.0,1134925000.0,1155102800.0,924734000.0,0.0,0.0,0.0,882358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,191300000.0,166400000.0,0.0,144200000.0,140600000.0,122800000.0,112200.0,106300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,5690000.0,-408000.0,1363000.0,-953000.0,-12559000.0,-3292000.0,-1497000.0,1113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
