Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,341837000.0,246720000.0,243365000.0,161310000.0,41280000.0,5731000.0,4267000.0
Stock-based compensation,257000.0,16778000.0,6059000.0,13125000.0,5787000.0,0.0,0.0
Operating Cash Flow,253201000.0,67197000.0,191809000.0,124260000.0,84227000.0,-7852000.0,2890000.0
Capital Expenditure,-22445000.0,-8392000.0,-45869000.0,-647561000.0,-1122293000.0,-210360000.0,-2274000.0
Acquisitions and disposals,-894419000.0,183235000.0,-4064000.0,-2432226000.0,-644890000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,5466000.0
Investing Cash flow,-858998000.0,206272000.0,-49933000.0,-3114340000.0,-1799636000.0,-269238000.0,-410000.0
Issuance (repayment) of debt,290734000.0,-449726000.0,-172380000.0,2254157000.0,704232000.0,298801000.0,-2304000.0
Issuance (buybacks) of shares,650000000.0,0.0,0.0,921610000.0,770421000.0,0.0,0.0
Dividend payments,-135234000.0,-285497000.0,0.0,-88705000.0,-7249000.0,0.0,0.0
Financing Cash Flow,782501000.0,-789513000.0,-187194000.0,3238505000.0,2183091000.0,278131000.0,-2477000.0
Effect of forex changes on cash,-8682000.0,3188000.0,-10072000.0,-4946000.0,-172000.0,0.0,0.0
Net cash flow / Change in cash,176704000.0,-516044000.0,-45318000.0,248425000.0,467682000.0,1041000.0,3000.0
Free Cash Flow,230756000.0,58805000.0,145940000.0,-523301000.0,-1038066000.0,-218212000.0,616000.0
Net Cash/Marketcap,-2.2819,-1.9274,-1.8168,-2.1343,-0.3687,-0.2809,-0.2809
