date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,17819000000.0,18062000000.0,18158000000.0,17616000000.0,17386000000.0,16351000000.0,14899000000.0,27928000000.0,40131000000.0,53939000000.0,53170000000.0,45774000000.0,66822000000.0,75651000000.0,72919000000.0,70117412570.0,67335430400.0,67849863500.0,75581956640.0,73298038470.0,57987869880.0,45301917150.0,37289038716.0,26566427979.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,7055000000.0,7025000000.0,6996000000.0,6754000000.0,6576000000.0,6565000000.0,7312000000.0,16634000000.0,31660000000.0,42979000000.0,42763000000.0,40660000000.0,60959000000.0,59708000000.0,58646000000.0,7640161190.0,7738263200.0,7416240200.0,7558958040.0,7810050590.0,6747257380.0,5788826750.0,4929227460.0,3433178385.0
,SellingAndMarketingExpenses,335000000.0,391000000.0,402000000.0,455000000.0,404000000.0,418000000.0,405000000.0,455000000.0,562000000.0,685000000.0,699000000.0,629000000.0,1037000000.0,1017000000.0,899000000.0,768322100.0,684567040.0,569319510.0,491732520.0,493396490.0,429090220.0,297143210.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,9111000000.0,14377000000.0,13852000000.0,30244000000.0,30941000000.0,33760000000.0,35859000000.0,40200000000.0,48119000000.0,51200000000.0,55011000000.0,67475000000.0,85969000000.0,67773000000.0,49978000000.0,40048156230.0,1017998400.0,1121964390.0,1289368410.0,19549290540.0,19309059900.0,13501630940.0,13872522402.0,7289538165.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,829000000.0,789000000.0,520000000.0,520000000.0,536000000.0,634000000.0,692000000.0,765000000.0,777000000.0,1514000000.0,1723000000.0,1701000000.0,1492000000.0,1382000000.0,1298000000.0,1276596720.0,498671680.0,624107580.0,993947710.0,592300570.0,610096020.0,541615550.0,0.0,344181474.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,3810000000.0,6834000000.0,6838000000.0,7268000000.0,5903000000.0,6172000000.0,3361000000.0,5913000000.0,3040000000.0,4727000000.0,3882000000.0,-2181000000.0,-1487000000.0,11043000000.0,9940000000.0,8887207060.0,7730886400.0,5523272680.0,5593933900.0,5752171380.0,13860785320.0,5998516440.0,3437925120.0,2491724781.0
,incomeBeforeTaxRatio,0.213816712497895,0.378363414904219,0.376583324154643,0.412579473206176,0.339526055446911,0.377469267934683,0.225585609772468,0.211723002005156,0.0757519124866064,0.0876360332968724,0.0730110964829791,-0.0476471359286931,-0.0222531501601269,0.145972954752746,0.136315637899587,0.126747504425205,0.114811568799299,0.0814043300175541,0.0740114988904579,0.0784764708588252,0.239029047776431,0.132411977624218,0.0921966679319318,0.0937922397007847
,incomeTaxExpense,1317000000.0,1955000000.0,2027000000.0,2281000000.0,1618000000.0,1637000000.0,859000000.0,1474000000.0,578000000.0,1009000000.0,1000000000.0,-640000000.0,-721000000.0,1535000000.0,1907000000.0,1377913920.0,1767481280.0,1487218190.0,1090197680.0,1167742490.0,1843064940.0,1062361510.0,783765072.0,649726623.0
,netIncome,2415000000.0,4781000000.0,4703000000.0,4905000000.0,4651000000.0,4010000000.0,963000000.0,4577000000.0,3259000000.0,4740000000.0,2777000000.0,-1423000000.0,-729000000.0,9241000000.0,7692000000.0,7509293140.0,5963405120.0,4036054490.0,4503736220.0,4584428890.0,12017720380.0,4936154930.0,2654160048.0,1841998158.0
,netIncomeRatio,0.135529490992761,0.26469936884066,0.259004295627272,0.278440054495913,0.267514091797998,0.245244939147453,0.0646352104168065,0.163885706101404,0.0812090403927139,0.0878770462930347,0.0522287003949596,-0.0310875169310089,-0.0109095806770225,0.12215304490357,0.105486910133161,0.107095981793442,0.0885626643295355,0.0594850789935635,0.0595874520879564,0.0625450419369183,0.207245418824134,0.108961281123176,0.0711780228022116,0.0693355598824218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.621303074657576,1.23,1.21,1.26,1.2,1.04,0.32455,1.06,0.69,0.85,0.62,-0.75,-0.36,4.32,3.57,3.306411,2.807536,2.003103,2.320097,2.374147,6.28729,2.568947,1.411152,1.177272
,EPSDiluted,0.621303074657576,1.23,1.21,1.26,1.2,1.04,0.32455,1.06,0.69,0.85,0.62,-0.75,-0.36,4.28,3.53,3.306411,2.807536,2.003103,2.320097,2.354142,6.28729,2.529196,1.385573,1.177272
,weightedAverageShsOut,3886991870.0,3886991870.0,3886776860.0,3892857143.0,3875000000.0,3855769231.0,3854562387.0,3825000000.0,3796100000.0,3783700000.0,3781500000.0,2686000000.0,2042700000.0,2141100000.0,2155000000.0,2271131301.0,2124071080.0,2014901471.0,1941184492.0,1923100000.0,1907800000.0,1911213276.0,1880845921.0,1564633205.0
,weightedAverageShsOutDil,3886991870.0,3886991870.0,3886776860.0,3892857143.0,3878500000.0,3855769231.0,3854562387.0,3833500000.0,3802400000.0,3789100000.0,3788100000.0,2691700000.0,2043500000.0,2156600000.0,2177000000.0,2271131301.0,2124071080.0,2014901471.0,1941184492.0,1942500000.0,1934200000.0,1938949614.0,1915569231.0,1564633205.0
