Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,11526000.0,6759000.0,4691000.0,4107000.0,1276000.0,3362000.0
Stock-based compensation,2700000.0,1658000.0,1271000.0,874000.0,617000.0,303000.0
Operating Cash Flow,69406000.0,-8678000.0,28764000.0,11102000.0,10495000.0,129238000.0
Capital Expenditure,-3714000.0,-7002000.0,-3713000.0,-3295000.0,-4017000.0,-2082000.0
Acquisitions and disposals,0.0,122320000.0,3668000.0,0.0,131135000.0,0.0
Investment purchases and sales,-306126000.0,-283174000.0,-189398000.0,-199167000.0,-247412000.0,-71066000.0
Investing Cash flow,-308000000.0,-167221000.0,-185570000.0,-206130000.0,-114659000.0,-89251000.0
Issuance (repayment) of debt,54077000.0,103820000.0,18118000.0,101536000.0,35588000.0,-63137000.0
Issuance (buybacks) of shares,57697000.0,47681000.0,27000.0,32226000.0,50000.0,43000.0
Dividend payments,-5563000.0,-2371000.0,-1475000.0,-781000.0,-606000.0,-401000.0
Financing Cash Flow,219475000.0,232799000.0,154531000.0,200508000.0,86646000.0,-19161000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-19119000.0,56900000.0,-2275000.0,5480000.0,-17518000.0,20826000.0
Free Cash Flow,65692000.0,-15680000.0,25051000.0,7807000.0,6478000.0,127156000.0
Net Cash/Marketcap,0.0047,0.0394,0.0394,0.0394,0.0394,0.0394
