Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,4000000.0,9000000.0,4000000.0,1000000.0,7000000.0
Short-term investments,000000.0,000000.0,000000.0,000000.0,5000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,000000.0,5000000.0
Receivables,12000000.0,9000000.0,11000000.0,9000000.0,7000000.0
Inventories,21000000.0,18000000.0,14000000.0,10000000.0,11000000.0
Total current assets,307000000.0,273000000.0,212000000.0,145000000.0,96000000.0
Property, Plant & Equipment Net,286000000.0,249000000.0,173000000.0,120000000.0,96000000.0
Goodwill and Intangible Assets,22000000,23000000,24000000,25000000,0
Long-term investments,,,,,
Tax assets,000000.0,000000.0,1000000.0,1000000.0,1000000.0
Total non-current assets,17000000.0,166000000.0,99000000.0,51000000.0,33000000.0
Total assets,347000000.0,320000000.0,251000000.0,171000000.0,127000000.0
Payables,12000000.0,8000000.0,7000000.0,5000000.0,4000000.0
Short-term debt,169000000.0,7000000.0,4000000.0,4000000.0,1000000.0
Total current liabilities,188000000.0,20000000.0,19000000.0,20000000.0,9000000.0
Long-term debt,0000000.0,134000000.0,72000000.0,34000000.0,14000000.0
Total debt,0000000.0,134000000.0,72000000.0,34000000.0,14000000.0
Deferred revenue,,,,,
Tax Liabilities,12000000.0,27000000.0,22000000.0,17000000.0,19000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,17000000.0,166000000.0,99000000.0,51000000.0,33000000.0
Total liabilities,205000000.0,187000000.0,118000000.0,70000000.0,42000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),37000000.0,34000000.0,36000000.0,36000000.0,39000000.0
Total shareholders equity,142000000.0,133000000.0,134000000.0,101000000.0,85000000.0
Investments,,,,,
Net Debt,165000000,132000000,72000000,37000000,8000000
Other Assets,2000000,11000000,24000000,4000000,0
Other Liabilities,8000000,8000000,9000000,7000000,0
