date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,15325000.0,413000.0,3729000.0,262000.0,300000.0,300000.0,383000.0,617000.0,717000.0,557000.0
,costOfRevenue,4769000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
,grossProfit,10556000.0,0.0,0.0,0.0,0.0,0.0,0.0,617000.0,717000.0,552000.0
,grossProfitRatio,0.688809135399674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.991023339317774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,125795000.0,102861000.0,92500000.0,80361000.0,50381000.0,47529000.0,33390000.0,27831000.0,32708000.0,22735000.0
,GeneralAndAdministrativeExpenses,149743000.0,62011000.0,53863000.0,37398000.0,29075000.0,25088000.0,19043000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-592000.0,-303000.0,-773000.0,-525000.0,-535000.0,-327000.0,-234000.0,-404000.0,-106000.0,170000.0
,operatingExpenses,283718000.0,164872000.0,146363000.0,117759000.0,79456000.0,72617000.0,52433000.0,38842000.0,43903000.0,28290000.0
,costAndExpenses,288487000.0,164872000.0,146363000.0,117759000.0,79456000.0,72617000.0,52433000.0,38842000.0,43903000.0,28295000.0
,interestExpense,15148000.0,0.0,44000.0,457000.0,1082000.0,1190000.0,10672000.0,15164000.0,28959000.0,17790000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8180000.0,2909000.0,1726000.0,1468000.0,1445000.0,1995000.0,2051000.0,1881000.0,1777000.0,1983000.0
,EBITDA,-264982000.0,-161550000.0,-140908000.0,-116029000.0,-77711000.0,-70322000.0,-49999000.0,-36344000.0,-41409000.0,-25755000.0
,EBITDARatio,-17.2908319738989,-391.162227602906,-37.7870742826495,-442.858778625954,-259.036666666667,-234.406666666667,-130.545691906005,-58.904376012966,-57.7531380753138,-46.2387791741472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-273162000.0,-164459000.0,-142634000.0,-117497000.0,-79156000.0,-72317000.0,-52050000.0,-38225000.0,-43186000.0,-27738000.0
,operatingIncomeRatio,-17.8246003262643,-398.205811138015,-38.2499329578976,-448.461832061069,-263.853333333333,-241.056666666667,-135.900783289817,-61.9529983792545,-60.231520223152,-49.7989228007181
,totalOtherIncomeExpensesNet,-721000.0,-502000.0,-913000.0,-4043000.0,-10202000.0,-200000.0,-239000.0,939000.0,13879000.0,650000.0
,incomeBeforeTax,-284709000.0,-159429000.0,-139568000.0,-120587000.0,-89270000.0,-73476000.0,-62917000.0,-52448000.0,-58259000.0,-44863000.0
,incomeBeforeTaxRatio,-18.578075040783,-386.026634382567,-37.4277286135693,-460.25572519084,-297.566666666667,-244.92,-164.274151436031,-85.0048622366289,-81.2538354253835,-80.5439856373429
,incomeTaxExpense,-2620000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-282089000.0,-159429000.0,-142568000.0,-120587000.0,-89270000.0,-73476000.0,-62917000.0,-52448000.0,-58259000.0,-44863000.0
,netIncomeRatio,-18.4071125611746,-386.026634382567,-38.2322338428533,-460.25572519084,-297.566666666667,-244.92,-164.274151436031,-85.0048622366289,-81.2538354253835,-80.5439856373429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.49065304912445,-3.67,-3.94,-4.01,-3.18,-3.02,-3.24,-2.955747,-27.2,-6.248333
,EPSDiluted,-6.49065304912445,-3.67,-3.94,-4.01,-3.18,-3.02,-3.24,-2.955747,-27.2,-6.248333
,weightedAverageShsOut,60526740.0,43460804.0,36171582.0,30101125.0,28114784.0,24340466.0,19391523.0,17744416.0,2146617.0,7176794.0
,weightedAverageShsOutDil,60526740.0,43460804.0,36171582.0,30101125.0,28114784.0,24340466.0,19391523.0,17744416.0,2146617.0,7176794.0
