Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,8687000.0,7913000.0,7254000.0,8084000.0
Revenue Growth,0.0978,0.0908,-0.1027,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,8687000.0,7913000.0,7254000.0,8084000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,5969000.0,5674000.0,5787000.0,5237000.0
Operating Expenses,7311000.0,7835000.0,7239000.0,6689000.0
Operating Income,1376000.0,78000.0,15000.0,1395000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,1376000.0,78000.0,15000.0,1395000.0
Income Tax Expense,318000.0,264000.0,-156000.0,417000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,1058000.0,-186000.0,171000.0,978000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,1058000.0,-186000.0,171000.0,978000.0
EPS,0.17,-0.03,0.03,0.15
EPS Diluted,0.17,-0.03,0.03,0.15
Weighted Average Shs Out,6612500.0,6612500.0,6613000.0,6613000.0
Weighted Average Shs Out (Dil),6612500.0,6612500.0,,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,0.198,0.068,0.067,0.213
EBIT Margin,0.1584,0.0099,0.0021,0.1726
Profit Margin,0.122,-0.024,0.024,0.121
Free Cash Flow margin,0.2211,0.3743,0.2654,-0.4389
EBITDA,1718000.0,538000.0,488000.0,1724000.0
EBIT,1376000.0,78000.0,15000.0,1395000.0
Consolidated Income,1058000.0,-186000.0,171000.0,978000.0
Earnings Before Tax Margin,0.1584,0.0099,0.0021,0.1726
Net Profit Margin,0.1218,-0.0235,0.0236,0.121
