date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2388054000.0,1203736000.0,2303868000.0,-359360000.0,-2890811000.0,-4551438000.0,1402873000.0,1583731000.0,1425633000.0,2005727000.0,2142488000.0,1121966000.0,3940505000.0,2878183310.08,3228195560.0,2609400359.79,3076645182.32,1471909867.88,820625851.14,388643871.9,367667358.62,352753496.6,234149160.0
,depreciationAndAmortization,2311021000.0,2074295000.0,1891814000.0,2092551000.0,2535955000.0,2607909000.0,2227396000.0,2029507000.0,1827499000.0,1771881000.0,1893074000.0,1745319000.0,1896076000.0,1225509725.44,1075052960.0,704611252.38,715064400.88,526263663.51,632937515.1,315549479.4,274762899.68,198201003.1,114537360.0
,deferredIncomeTax,0.0,93751000.0,-225360000.0,185110000.0,652196000.0,-1175108000.0,131487000.0,-35889000.0,234486000.0,253096000.0,501859000.0,26952000.0,948216000.0,197843376.64,-6642737.5,274945072.5,205712954.04,-351774352.25,-72591088.74,66032278.2,29650027.34,0.0,16673160.0
,stockBasedCompensation,0.0,43895000.0,41186000.0,35576000.0,46683000.0,48589000.0,39614000.0,38223000.0,36699000.0,13974000.0,18629000.0,22380000.0,7545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1975552000.0,1254764000.0,-2735068000.0,-952635000.0,406437000.0,1648721000.0,-882933000.0,1149174000.0,-1598827000.0,-1973993000.0,-1703511000.0,3938767000.0,-3789776000.0,968618510.08,-1799254225.0,-3231495400.56,-1383576388.68,-270340429.0,-959156706.84,-120555237.6,-224492785.59,-198967334.5,-15344140.0
,accountsReceivables,-527722000.0,656831000.0,71631000.0,-54690000.0,64805000.0,1219605000.0,-36468000.0,-23790000.0,168134000.0,-203041000.0,-660891000.0,1449678000.0,1065076000.0,0.0,-93275550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,1556713000.0,-2427473000.0,-1269455000.0,794591000.0,1977361000.0,-173191000.0,1018398000.0,-264366000.0,-681604000.0,-1160419000.0,3766059000.0,-2489882000.0,-786026725.12,-381877437.5,1048410.51,-1415055774.76,-214218102.16,-334431574.14,-133678554.9,-81248016.52,0.0,-20781040.0
,accountsPayables,0.0,-642699000.0,900388000.0,800164000.0,110466000.0,-768627000.0,-251911000.0,-128942000.0,-522870000.0,1121433000.0,110358000.0,-1731878000.0,-2215810000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1667735000.0,442193000.0,400832000.0,80366000.0,1788696915.2,-1410081505.0,-160236353.76,482769798.52,-114636459.61,0.0,0.0,-42958026.59,-198967334.5,0.0
,otherNonCashItems,0.0,-2277509000.0,1244868000.0,463743000.0,1644810000.0,3286632000.0,476987000.0,-175002000.0,2951599000.0,557952000.0,1386149000.0,646162000.0,-2701790000.0,90108312.32,28534982.5,58208965.71,0.0,0.0,0.0,0.0,0.0,-1095530.1,241640.0
,netCashProvidedByOperatingActivites,0.0,1642792000.0,1999683000.0,2076128000.0,3516366000.0,7162318000.0,2570861000.0,4098412000.0,4344047000.0,1710018000.0,4139120000.0,6350592000.0,3635344000.0,5907944224.0,3101787357.5,805742004.27,3046546937.04,1351635786.09,1240547618.1,725414528.7,439682645.99,540628813.7,325247440.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1650778000.0,-1746600000.0,-1194934000.0,-873329000.0,-1323891000.0,-2324718000.0,-2266702000.0,-2598265000.0,-3127256000.0,-1961379000.0,-1288769000.0,-1377776000.0,-2741048000.0,-2365511898.88,-2211892975.0,-1628506085.64,-1171225990.68,-859073793.35,-658024219.44,-566689968.3,-516328922.11,-557137319.0,-416587360.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-6000000.0,0.0,-26000000.0,0.0,0.0,-162000000.0,-36000000.0,-2271000000.0,-4272000000.0,-552000000.0,-70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-723285000.0,-1371835000.0,-2589350000.0,-484965000.0,-1179071246.08,-3265998387.5,-329116840.5,-1327903134.24,-2768384088.74,-3001080634.92,-657134264.1,-717649214.94,-610955010.3,-1202159000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778484000.0,1415981000.0,2853762000.0,426671000.0,1395734296.32,3002783912.5,329116840.5,1124894028.92,3180363283.38,2998609840.56,519902590.2,790512704.46,0.0,1156005760.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16916000.0,-74785000.0,0.0,71492000.0,314868000.0,-170489862.4,232039457.5,0.0,-181221609.2,4881707.64,0.0,316143988.2,-32832247.82,-1888845.0,-140876120.0
,netCashUsedForInvestingActivites,-2229077000.0,-1899451000.0,2383473000.0,-535481000.0,-1069241000.0,-2421657000.0,-1340720000.0,-2703565000.0,-3438025000.0,-2111158000.0,-1603062000.0,-1048334000.0,-6560645000.0,-9914581514.24,-3619869702.5,-1776142833.36,-2394050870.44,-478121716.89,-2027456683.74,-325384419.9,-449730429.16,-1169981174.3,-554080520.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2211197000.0,-5110996000.0,-6000433000.0,-7241401000.0,-4611898000.0,-5028386000.0,-2173555000.0,-5223100000.0,-2124220000.0,-3806777000.0,-3453158000.0,-8469908000.0,-4967812000.0,0.0,-3128629135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
