date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,4552800000.0,4747000000.0,4977000000.0,4383600000.0,4045736000.0,3959372000.0,3940576000.0,3624366000.0
,costOfRevenue,3539200000.0,3395300000.0,3516600000.0,3107800000.0,3114247000.0,3033460000.0,3108519000.0,2889674000.0
,grossProfit,1013600000.0,1351700000.0,1460400000.0,1275800000.0,931489000.0,925912000.0,832057000.0,734692000.0
,grossProfitRatio,0.222632226322263,0.284748262060249,0.293429776974081,0.291039328405876,0.230239689391498,0.233853247434189,0.211151110903584,0.202709108296458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,192900000.0,225700000.0,246500000.0,196100000.0,191213000.0,207183000.0,156953000.0,165978000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6500000.0,-1600000.0,1300000.0,500000.0,-3431000.0,-2786000.0,-1756000.0,-851000.0
,operatingExpenses,725900000.0,1045600000.0,1082600000.0,995500000.0,0.0,0.0,0.0,0.0
,costAndExpenses,4265100000.0,4440900000.0,4599200000.0,4103300000.0,3755331000.0,3693095000.0,3701225000.0,3453117000.0
,interestExpense,13600000.0,16600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,290500000.0,292900000.0,291300000.0,279000000.0,266031000.0,236330000.0,230008000.0,212557000.0
,EBITDA,578200000.0,599000000.0,669100000.0,559300000.0,556436000.0,502607000.0,469359000.0,383806000.0
,EBITDARatio,0.1269987699877,0.126184958921424,0.134438416716898,0.127589196094534,0.137536408702891,0.126941090657811,0.119109236822231,0.105896038093283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,287700000.0,306100000.0,377800000.0,280300000.0,290405000.0,266277000.0,239351000.0,171249000.0
,operatingIncomeRatio,0.0631918819188192,0.0644828312618496,0.0759091822382962,0.0639428779998175,0.0717805116300223,0.0672523319354685,0.0607401049998782,0.0472493671996702
,totalOtherIncomeExpensesNet,5500000.0,-99900000.0,-700000.0,500000.0,-3431000.0,-8823000.0,-1756000.0,-851000.0
,incomeBeforeTax,282900000.0,198100000.0,364600000.0,263400000.0,265598000.0,238724000.0,225863000.0,156538000.0
,incomeBeforeTaxRatio,0.0621375856615709,0.0417316199705077,0.0732569821177416,0.0600875992335067,0.0656488708111454,0.0602934000644547,0.0573172551423954,0.0431904504125687
,incomeTaxExpense,71200000.0,51100000.0,95700000.0,-126500000.0,108747000.0,97792000.0,92295000.0,61064000.0
,netIncome,211700000.0,147000000.0,268900000.0,389900000.0,156851000.0,140932000.0,133568000.0,95474000.0
,netIncomeRatio,0.0464988578457213,0.030966926479882,0.0540285312437211,0.0889451592298567,0.0387694599944238,0.0355945336785733,0.0338955523253453,0.0263422623432622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.19536984754376,0.8300395256917,1.51920903954802,2.27878433664524,0.904,0.812108,0.769674,0.550161
,EPSDiluted,1.19536984754376,0.829103214890017,1.51749435665914,2.27612375948628,0.904,0.812108,0.769674,0.550161
,weightedAverageShsOut,177100000.0,177100000.0,177000000.0,171100000.0,173538390.0,173538390.0,173538390.0,173538390.0
,weightedAverageShsOutDil,177100000.0,177300000.0,177200000.0,171300000.0,173538390.0,173538390.0,173538390.0,173538390.0
