Date,2018-12-25,2017-12-26,2016-12-27,2015-12-29,2014-12-30,2013-12-31,2012-12-25,2011-12-27,2010-12-28
Revenue,378216000.0,293827000.0,273884000.0,331612000.0,301805000.0,271806000.0,232435000.0,198625000.0,162855000.0
Revenue Growth,0.2872,0.0728,-0.1741,0.0988,0.1104,0.1694,0.1702,0.2196,
Cost of Revenue,295875000.0,225137000.0,205337000.0,252300000.0,228685000.0,204034000.0,171236000.0,147054000.0,121398000.0
Gross Profit,82341000.0,68690000.0,68547000.0,79312000.0,73120000.0,67772000.0,61199000.0,51571000.0,41457000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,47905000.0,33209000.0,29104000.0,30856000.0,26706000.0,23084000.0,18131000.0,14886000.0,10256000.0
Operating Expenses,104871000.0,80608000.0,48388000.0,57494000.0,48580000.0,49881000.0,36578000.0,28301000.0,20858000.0
Operating Income,-22530000.0,-11918000.0,20159000.0,21818000.0,24540000.0,17891000.0,24621000.0,23270000.0,20599000.0
Interest Expense,32179000.0,783000.0,70000.0,77000.0,113000.0,72000.0,2920000.0,6355000.0,11681000.0
Earnings before Tax,-81956000.0,-24774000.0,23087000.0,21505000.0,24320000.0,17768000.0,19346000.0,13626000.0,8642000.0
Income Tax Expense,-5653000.0,-13317000.0,5321000.0,5507000.0,7723000.0,5556000.0,5592000.0,4653000.0,-88000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,26437000.0,10638000.0,-3431000.0,0.0,0.0,0.0,819000.0,674000.0,27000.0
Net Income,-76303000.0,-11457000.0,17766000.0,15998000.0,16597000.0,12212000.0,13754000.0,8973000.0,8730000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-76303000.0,-11457000.0,17766000.0,15998000.0,16597000.0,12212000.0,13754000.0,8973000.0,8730000.0
EPS,-3.0,-0.53,0.76,0.68,0.71,0.51,0.67,0.5,0.49
EPS Diluted,-3.0,-0.53,0.76,0.68,0.7,0.51,0.67,0.5,0.49
Weighted Average Shs Out,33321795.0,21219174.0,23527908.0,23307169.0,23417396.0,23814692.0,23794667.0,,
Weighted Average Shs Out (Dil),25412000.0,21570000.0,23322000.0,23380000.0,23517883.0,23779782.0,20432579.0,17994667.0,17994667.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2177,0.2338,0.2503,0.2392,0.2423,0.2493,0.2633,0.2596,0.2546
EBITDA Margin,-0.066,-0.002,0.153,0.116,0.126,0.107,0.134,0.137,0.165
EBIT Margin,-0.1316,-0.0817,0.0846,0.0651,0.081,0.0656,0.0958,0.1006,0.1248
Profit Margin,-0.202,-0.039,0.065,0.048,0.055,0.045,0.059,0.045,0.054
Free Cash Flow margin,-0.1974,0.0452,0.0591,-0.0008,-0.0156,-0.0071,-0.0042,0.0425,0.0396
EBITDA,-25095000.0,-592000.0,42022000.0,38358000.0,38031000.0,29140000.0,31075000.0,27127000.0,26947000.0
EBIT,-49777000.0,-23991000.0,23157000.0,21582000.0,24433000.0,17840000.0,22266000.0,19981000.0,20323000.0
Consolidated Income,-76303000.0,-11457000.0,17766000.0,15998000.0,16597000.0,12212000.0,13754000.0,8973000.0,8730000.0
Earnings Before Tax Margin,-0.2167,-0.0843,0.0843,0.0648,0.0806,0.0654,0.0832,0.0686,0.0531
Net Profit Margin,-0.2017,-0.039,0.0649,0.0482,0.055,0.0449,0.0592,0.0452,0.0536
