date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,5720042000.0,4986341000.0,4467860000.0,4354617000.0,3744053000.0,3313452000.0,3564562000.0,3681990000.0,3774473000.0,3577780000.0,3149131000.0,2730162000.0,2420537000.0,1937972000.0,1755324000.0,1623062000.0,1145785000.0,843138000.0,681942000.0,563810000.0,490473000.0,441700000.0,326100000.0,273000000.0,244600000.0,233000000.0,183700000.0,145100000.0,139900000.0,136100000.0,148100000.0,146100000.0,138200000.0,118800000.0,98700000.0
,costOfRevenue,5262346000.0,4608474000.0,4127160000.0,4057356000.0,3479303000.0,3077071000.0,3307159000.0,3411149000.0,3474624000.0,3326379000.0,2207574000.0,1871884000.0,1625591000.0,1267677000.0,1134951000.0,1019474000.0,708371000.0,517975000.0,421540000.0,343992000.0,288378000.0,257000000.0,177600000.0,148400000.0,133200000.0,126400000.0,97600000.0,75800000.0,74500000.0,66900000.0,69100000.0,69000000.0,63600000.0,53800000.0,44600000.0
,grossProfit,457696000.0,377867000.0,340700000.0,297261000.0,264750000.0,236381000.0,257403000.0,270841000.0,299849000.0,251401000.0,941557000.0,858278000.0,794946000.0,670295000.0,620373000.0,603588000.0,437414000.0,325163000.0,260402000.0,219818000.0,202095000.0,184700000.0,148500000.0,124600000.0,111400000.0,106600000.0,86100000.0,69300000.0,65400000.0,69200000.0,79000000.0,77100000.0,74600000.0,65000000.0,54100000.0
,grossProfitRatio,0.0800161956852764,0.0757804169430049,0.0762557465990429,0.0682634086993184,0.0707121400257956,0.0713397990977385,0.0722116770587803,0.0735583203648027,0.0794412888898662,0.0702673166041512,0.298989467253029,0.314368890930282,0.328417206595065,0.345874450198455,0.353423641447391,0.371882281761264,0.38175923057118,0.385658101046329,0.381853588721622,0.389879569358472,0.412041029781456,0.418157120217342,0.455381784728611,0.456410256410256,0.455437448896157,0.457510729613734,0.468698965704954,0.477601654031702,0.467476769120801,0.508449669360764,0.533423362592843,0.527720739219713,0.539797395079595,0.547138047138047,0.548125633232016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693736000.0,627572000.0,584600000.0,485359000.0,436656000.0,420502000.0,313664000.0,242153000.0,195167000.0,168335000.0,157936000.0,146900000.0,119300000.0,99800000.0,89200000.0,87700000.0,71100000.0,57800000.0,55300000.0,62600000.0,70400000.0,69500000.0,66500000.0,58000000.0,50000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
