Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-102422582.0,18850527.0,8836720.0,-24444701.0,-27168901.0,-68408804.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,118800000.0,-26375000.0,6500000.0,50242813.0,28355937.0,35999057.0
Issuance (buybacks) of shares,-1051.0,48741407.0,-31.0,0.0,5116985.0,0.0
Dividend payments,-21594863.0,-19930616.0,-16968350.0,-16968885.0,-15689142.0,-15499438.0
Financing Cash Flow,94779010.0,-2933938.0,-10518381.0,33273928.0,15551922.0,19940660.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-7643572.0,15916589.0,-1681661.0,8829227.0,-11616979.0,-48468144.0
Free Cash Flow,-102422582.0,18850527.0,8836720.0,-24444701.0,-27168901.0,-68408804.0
Net Cash/Marketcap,-1.3301,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211
