date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-112747000.0,-120459000.0,-88853000.0,-60048000.0,-59513000.0,-62839000.0,-47939000.0,-18518000.0,-10121000.0,-8556000.0
,depreciationAndAmortization,2217000.0,1254000.0,774000.0,778000.0,840000.0,727000.0,848000.0,523000.0,551000.0,474000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,38911000.0,18822000.0,7888000.0,7770000.0,9165000.0,9732000.0,8237000.0,495000.0,125000.0,173000.0
,changeInWorkingCapital,126331000.0,2975000.0,209547000.0,64130000.0,-49358000.0,-5017000.0,51182000.0,37614000.0,-14363000.0,-1292000.0
,accountsReceivables,165641000.0,0.0,0.0,0.0,0.0,0.0,0.0,5018000.0,-4857000.0,-161000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2208000.0,2067000.0,-1217000.0,626000.0,1644000.0,1384000.0,-97000.0,116000.0,-216000.0,831000.0
,otherWorkingCapital,440765000.0,314434000.0,311459000.0,101912000.0,37782000.0,87140000.0,92157000.0,40975000.0,3361000.0,17724000.0
,otherNonCashItems,7635000.0,2556000.0,10315000.0,0.0,0.0,0.0,0.0,217000.0,225000.0,386000.0
,netCashProvidedByOperatingActivites,175112000.0,-692000.0,18298000.0,-45327000.0,-48747000.0,-48799000.0,-34764000.0,-10944000.0,-15737000.0,-8866000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-11747000.0,-6349000.0,-359000.0,-133000.0,-449000.0,-1134000.0,-2013000.0,-413000.0,-120000.0,-501000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-902128000.0,-362120000.0,-283372000.0,-89719000.0,-35031000.0,-36129000.0,-82627000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,655000000.0,418000000.0,81000000.0,70000000.0,48500000.0,70000000.0,9995000.0,0.0,0.0,0.0
,otherInvestingActivites,15000.0,0.0,0.0,372000.0,0.0,264000.0,-1116000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-258860000.0,49531000.0,-202731000.0,-19480000.0,13020000.0,33001000.0,-75761000.0,-413000.0,-120000.0,-501000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,-5026000.0,-4140000.0,-2970000.0,-1377000.0
,commonStockIssued,39192000.0,45828000.0,168511000.0,43225000.0,0.0,45438000.0,95023000.0,46000.0,7000.0,70000.0
,commonStockRepurchased,0.0,0.0,-35000.0,-11000.0,-27000.0,-76000.0,0.0,-5000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-149000.0,-50000.0,-738000.0,-784000.0,-27000.0,-76000.0,0.0,-1619000.0,0.0,-47000.0
,netCashUsedProvidedByFinancingActivities,59423000.0,52888000.0,169883000.0,112731000.0,534000.0,45789000.0,89997000.0,54282000.0,-2963000.0,7255000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-24325000.0,101727000.0,-14550000.0,47924000.0,-35193000.0,29991000.0,-20528000.0,42925000.0,-18820000.0,-2112000.0
,cashAtEndOfPeriod,132385000.0,156710000.0,54983000.0,68789000.0,20865000.0,56058000.0,26067000.0,46595000.0,3670000.0,22490000.0
,cashAtBeginningOfPeriod,156710000.0,54983000.0,69533000.0,20865000.0,56058000.0,26067000.0,46595000.0,3670000.0,22490000.0,24602000.0
,operatingCashFlow,175112000.0,-692000.0,18298000.0,-45327000.0,-48747000.0,-48799000.0,-34764000.0,-10944000.0,-15737000.0,-8866000.0
,capitalExpenditure,-11747000.0,-6349000.0,-359000.0,-133000.0,-449000.0,-1134000.0,-2013000.0,-413000.0,-120000.0,-501000.0
,freeCashFlow,163365000.0,-7041000.0,17939000.0,-45460000.0,-49196000.0,-49933000.0,-36777000.0,-11357000.0,-15857000.0,-9367000.0
