Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,26398000.0,20245000.0,19550000.0,18097000.0
Revenue Growth,0.3039,0.0355,0.0803,
Cost of Revenue,13974000.0,12080000.0,12606000.0,14237000.0
Gross Profit,12424000.0,8165000.0,6944000.0,3860000.0
R&D Expenses,7372000.0,7126000.0,4842000.0,6523000.0
SG&A Expense,47142000.0,42596000.0,33481000.0,44680000.0
Operating Expenses,54514000.0,53433000.0,40717000.0,51203000.0
Operating Income,-42090000.0,-45268000.0,-33773000.0,-47343000.0
Interest Expense,3812000.0,4263000.0,12151000.0,16317000.0
Earnings before Tax,-45929000.0,-49301000.0,-46367000.0,-67195000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-45929000.0,-49301000.0,-46367000.0,-67195000.0
Preferred Dividends,2200000.0,1711000.0,0.0,0.0
Net Income Com,-48129000.0,-51012000.0,-46367000.0,-67195000.0
EPS,-34.2,-178.8,-781.2,-44602.0
EPS Diluted,-34.2,-178.8,-781.2,-44602.0
Weighted Average Shs Out,1247532.0,350782.0,79548.0,
Weighted Average Shs Out (Dil),1406592.0,285429.0,59355.0,1507.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.4706,0.4033,0.3552,0.2133
EBITDA Margin,-1.548,-2.133,-1.646,-2.719
EBIT Margin,-1.5955,-2.2246,-1.7502,-2.8114
Profit Margin,-1.823,-2.52,-2.372,-3.713
Free Cash Flow margin,-1.4676,-1.6133,-1.5192,-2.3137
EBITDA,-40853000.0,-43186000.0,-32175000.0,-49198000.0
EBIT,-42117000.0,-45038000.0,-34216000.0,-50878000.0
Consolidated Income,-45929000.0,-49301000.0,-46367000.0,-67195000.0
Earnings Before Tax Margin,-1.7399,-2.4352,-2.3717,-3.713
Net Profit Margin,-1.7399,-2.4352,-2.3717,-3.713
