date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,81205000.0,52498000.0,74388000.0,80103000.0,86898000.0
,depreciationAndAmortization,68394000.0,59642000.0,27373000.0,26172000.0,25982000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-7518000.0,-752600000.0,3166000.0,25904000.0,2923000.0
,accountsReceivables,-2907000.0,-1497000.0,-1727000.0,436000.0,301000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2613000.0,3095000.0,1618000.0,245000.0,295000.0
,otherWorkingCapital,-2164000.0,-722318000.0,30282000.0,27116000.0,1212000.0
,otherNonCashItems,-27517000.0,756760000.0,-8164000.0,-28724000.0,-6548000.0
,netCashProvidedByOperatingActivites,114564000.0,116300000.0,96763000.0,103455000.0,109255000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,106283000.0,0.0,-8632000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-110805000.0,-893393000.0,-126895000.0,-6307000.0,-1356000.0
,netCashUsedForInvestingActivites,-4522000.0,-893393000.0,-135527000.0,-6307000.0,-1356000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-371750000.0,-847000000.0,-530000000.0,-764344000.0,-16000.0
,commonStockIssued,0.0,0.0,444309000.0,0.0,0.0
,commonStockRepurchased,-382000.0,-253000.0,-52000.0,0.0,0.0
,dividendsPaid,-86089000.0,-85937000.0,-69669000.0,-153887000.0,-154093000.0
,otherFinancingActivites,336463000.0,1735225000.0,203784000.0,821083000.0,46210000.0
,netCashUsedProvidedByFinancingActivities,-121758000.0,802035000.0,48372000.0,-97148000.0,-107899000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-11716000.0,24942000.0,48372000.0,-97148000.0,-107899000.0
,cashAtEndOfPeriod,22834000.0,34550000.0,9608000.0,0.0,0.0
,cashAtBeginningOfPeriod,34550000.0,9608000.0,0.0,0.0,0.0
,operatingCashFlow,114564000.0,116300000.0,96763000.0,103455000.0,109255000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,114564000.0,116300000.0,96763000.0,103455000.0,109255000.0
