Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,68316.0,61481.0,64936.0,72225.0
Stock-based compensation,1367762.0,1002957.0,230326.0,0.0
Operating Cash Flow,-7702481.0,-3300913.0,-1315623.0,-842727.0
Capital Expenditure,-100000.0,-7862.0,0.0,-133811.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-100000.0,-7862.0,0.0,-133811.0
Issuance (repayment) of debt,935300.0,175000.0,1436448.0,0.0
Issuance (buybacks) of shares,7736678.0,8590700.0,5000.0,839224.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,8671978.0,8765700.0,1441448.0,839224.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,869497.0,5456925.0,125825.0,-137314.0
Free Cash Flow,-7802481.0,-3308775.0,-1315623.0,-976538.0
Net Cash/Marketcap,0.7952,0.2897,0.4938,0.4938
