date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-12-30_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,2581934000.0,2420416000.0,2679008000.0,2279099000.0,2207797000.0,2207797000.0,2247047000.0,2569495000.0,3176718000.0,2169664000.0,1743991000.0,1537259000.0,1331058000.0,1247646000.0,1157667000.0,1115409000.0,1180930000.0,1137864000.0,986457000.0,964067000.0,885621000.0,879758000.0,894200000.0,913500000.0,890500000.0
,costOfRevenue,658028000.0,581420000.0,634140000.0,502078000.0,500457000.0,500457000.0,489510000.0,478434000.0,505806000.0,353152000.0,322624000.0,272431000.0,243648000.0,228597000.0,209283000.0,195203000.0,206163000.0,191211000.0,176545000.0,190868000.0,178083000.0,111740000.0,118500000.0,169100000.0,224400000.0
,grossProfit,1923906000.0,1838996000.0,2044868000.0,1777021000.0,1707340000.0,1707340000.0,1757537000.0,2091061000.0,2670912000.0,1816512000.0,1421367000.0,1264828000.0,1087410000.0,1019049000.0,948384000.0,920206000.0,974767000.0,946653000.0,809912000.0,773199000.0,707538000.0,768018000.0,775700000.0,744400000.0,666100000.0
,grossProfitRatio,0.745141432739954,0.759785094793622,0.763292980088152,0.779703295030185,0.773322909669684,0.773322909669684,0.782154089344816,0.813802323024563,0.840777179466355,0.837231940060765,0.81500821965251,0.822781327024269,0.816951627953102,0.816777355115153,0.81922003477684,0.824994239781103,0.825423183423234,0.831956191601105,0.821031225892259,0.802017909543631,0.798917369845566,0.87298779891743,0.867479311116081,0.814887794198139,0.74800673778776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,24300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,646848000.0,615970000.0,662302000.0,564514000.0,554153000.0,-367930000.0,561463000.0,622301000.0,640028000.0,505449000.0,436177000.0,401418000.0,378336000.0,364253000.0,0.0,0.0,0.0,0.0,0.0,0.0,636057000.0,640003000.0,612800000.0,533600000.0,503600000.0
,SellingAndMarketingExpenses,1019494000.0,955600000.0,1071020000.0,938024000.0,922083000.0,922083000.0,951372000.0,1116572000.0,1476772000.0,970219000.0,751448000.0,646348000.0,550637000.0,529368000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1332000.0,-12254000.0,-21194000.0,-8916000.0,-18265000.0,897783000.0,-32743000.0,-53681000.0,2828000.0,4398000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
