date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4044000.0,-10738000.0,-408000.0,680000.0,-277000.0
,depreciationAndAmortization,3911000.0,2805000.0,464000.0,442000.0,594000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3584000.0,3639000.0,1871000.0,1169000.0,912000.0
,changeInWorkingCapital,625000.0,1484000.0,-3960000.0,-1782000.0,544000.0
,accountsReceivables,-2104000.0,2809000.0,-1967000.0,-812000.0,-268000.0
,inventory,-1285000.0,3365000.0,-2532000.0,-1480000.0,-674000.0
,accountsPayables,3574000.0,-2599000.0,765000.0,1202000.0,-7000.0
,otherWorkingCapital,20289000.0,1065000.0,17000.0,-26000.0,-13000.0
,otherNonCashItems,228000.0,289000.0,285000.0,0.0,299000.0
,netCashProvidedByOperatingActivites,4304000.0,-2521000.0,-1748000.0,509000.0,2072000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-783000.0,-572000.0,-891000.0,-229000.0,-236000.0
,acquisitionsNet,0.0,-13402000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-783000.0,-13974000.0,-891000.0,-229000.0,-236000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1509000.0,-761000.0,-55000.0,-61000.0,-60000.0
,commonStockIssued,913000.0,1158000.0,11597000.0,1489000.0,529000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-877000.0,5507000.0,-189000.0,-213000.0,-194000.0
,netCashUsedProvidedByFinancingActivities,-1473000.0,5904000.0,11353000.0,1215000.0,275000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2048000.0,-10591000.0,8714000.0,1495000.0,2111000.0
,cashAtEndOfPeriod,9739000.0,7691000.0,18282000.0,9568000.0,8073000.0
,cashAtBeginningOfPeriod,7691000.0,18282000.0,9568000.0,8073000.0,5962000.0
,operatingCashFlow,4304000.0,-2521000.0,-1748000.0,509000.0,2072000.0
,capitalExpenditure,-783000.0,-572000.0,-891000.0,-229000.0,-236000.0
,freeCashFlow,3521000.0,-3093000.0,-2639000.0,280000.0,1836000.0
