date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1238500000.0,1177200000.0,1114000000.0,1051600000.0,1026000000.0,930700000.0,852100000.0,1368800000.0
,costOfRevenue,0.0,646000000.0,625400000.0,569500000.0,582600000.0,538200000.0,514900000.0,1020700000.0
,grossProfit,0.0,531200000.0,488600000.0,482100000.0,443400000.0,392500000.0,337200000.0,348100000.0
,grossProfitRatio,0.0,0.451240231056745,0.438599640933573,0.458444275389882,0.432163742690058,0.421725582894595,0.395728200915386,0.254310344827586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,16400000.0,-1400000.0,-7100000.0,-12600000.0,-6400000.0,-4600000.0,-12000000.0,0.0
,operatingExpenses,940300000.0,882200000.0,842400000.0,776000000.0,790900000.0,732500000.0,703700000.0,1153600000.0
,costAndExpenses,940300000.0,882200000.0,842400000.0,776000000.0,790900000.0,732500000.0,703700000.0,1153600000.0
,interestExpense,62900000.0,63500000.0,51700000.0,57500000.0,67600000.0,89800000.0,128700000.0,39600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,270700000.0,236200000.0,217000000.0,206500000.0,208300000.0,194300000.0,188800000.0,78900000.0
,EBITDA,568900000.0,531200000.0,488600000.0,482100000.0,443400000.0,392500000.0,337200000.0,294100000.0
,EBITDARatio,0.459345983044005,0.451240231056745,0.438599640933573,0.458444275389882,0.432163742690058,0.421725582894595,0.395728200915386,0.214859731151373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,298200000.0,295000000.0,271600000.0,275600000.0,235100000.0,198200000.0,148400000.0,215200000.0
,operatingIncomeRatio,0.240775131207105,0.250594631328576,0.243806104129264,0.262076835298593,0.229142300194932,0.212957988610723,0.174157962680437,0.157218001168907
,totalOtherIncomeExpensesNet,-15000000.0,-6800000.0,-13700000.0,-25700000.0,-8700000.0,-12600000.0,-131300000.0,0.0
,incomeBeforeTax,220300000.0,224700000.0,206200000.0,192400000.0,158800000.0,95800000.0,-111600000.0,165500000.0
,incomeBeforeTaxRatio,0.177876463463868,0.190876656472987,0.185098743267505,0.182959300114112,0.154775828460039,0.102933276028796,-0.130970543363455,0.120908825248393
,incomeTaxExpense,41600000.0,41900000.0,37700000.0,-61800000.0,25800000.0,13400000.0,-5300000.0,59000000.0
,netIncome,264100000.0,108800000.0,168500000.0,182300000.0,45800000.0,20000000.0,-107100000.0,105500000.0
,netIncomeRatio,0.21324182478805,0.0924226979272851,0.151256732495512,0.173354887790034,0.0446393762183236,0.0214892016761577,-0.125689473066541,0.0770748100526008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.78808395396073,0.74,1.14159891598916,2.06,0.69,0.130608,-1.640061,1.615559
,EPSDiluted,1.78808395396073,0.73,1.13697705802969,1.47,0.67,0.130608,-1.640061,1.615559
,weightedAverageShsOut,147700000.0,147700000.0,147600000.0,88700000.0,65900000.0,153129962.0,65302455.0,65302455.0
,weightedAverageShsOutDil,147700000.0,148600000.0,148200000.0,152400000.0,67900000.0,153129962.0,65302455.0,65302455.0
