date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,21852000000.0,23315000000.0,22563000000.0,23147000000.0,23614000000.0,12499000000.0,12732000000.0,12709000000.0,30176000000.0,38659000000.0,42446000000.0,40984000000.0,50830456740.0,51138467200.0,41120593990.0,34165004150.0,29245323600.0,29403724930.0,30043332220.0,31245821910.0,30460081920.0,19830085660.0,13261420980.0,8819991180.0,6786107620.0,6551244000.0
,costOfRevenue,13659000000.0,14989000000.0,14117000000.0,14008000000.0,15158000000.0,7046000000.0,7094000000.0,7364000000.0,21786000000.0,27340000000.0,29629000000.0,27720000000.0,33415740120.0,33807218170.0,27742061660.0,22191844040.0,18119633840.0,17206630100.0,18294165090.0,19821276760.0,19124859880.0,12262374810.0,8258864760.0,5699085210.0,4837692870.0,4541571912.0
,grossProfit,8193000000.0,8326000000.0,8446000000.0,9139000000.0,8456000000.0,5453000000.0,5638000000.0,5345000000.0,8390000000.0,11319000000.0,12817000000.0,13264000000.0,17414716620.0,17331249030.0,13378532330.0,11973160110.0,11125689760.0,12197094830.0,11749167130.0,11424545150.0,11335222040.0,7567710850.0,5002556220.0,3120905970.0,1948414750.0,2009672088.0
,grossProfitRatio,0.374931356397584,0.357109157194939,0.374329654744493,0.394824383289411,0.35809265689845,0.436274901992159,0.44282123782595,0.420568101345503,0.278035524920467,0.292790811971339,0.301960137586581,0.323638493070467,0.342603976766863,0.338908261802575,0.325348712940613,0.350451007043124,0.380426283263968,0.414814614782209,0.391074034130559,0.36563432970037,0.372133668903803,0.381627743810765,0.377226258599627,0.353844568130282,0.28711816244376,0.306761904761905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4087000000.0,4411000000.0,4620000000.0,4916000000.0,4904000000.0,2126000000.0,2493000000.0,2619000000.0,4782000000.0,5612000000.0,5863000000.0,5909000000.0,5982335520.0,5655684020.0,3896799670.0,3822191370.0,3730447760.0,3753379810.0,3055221820.0,2990724510.0,2591577160.0,1760002090.0,1144269720.0,764544690.0,606619850.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697000000.0,959000000.0,1121000000.0,1115000000.0,1145000000.0,5677759360.0,5568578530.0,3980145570.0,3567209750.0,2972850400.0,3357158840.0,3242003940.0,3449279790.0,2811978340.0,1816648120.0,1381309200.0,939089970.0,605816380.0,1117689021.0
,SellingAndMarketingExpenses,2898000000.0,3101000000.0,3463000000.0,3615000000.0,3819000000.0,1652000000.0,1634000000.0,974000000.0,3205000000.0,3791000000.0,3877000000.0,3933000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,8000000.0,27000000.0,-37000000.0,-42000000.0,-17000000.0,-48000000.0,-80000000.0,-1747000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,7167000000.0,7366000000.0,8112000000.0,8485000000.0,8748000000.0,3722000000.0,4127000000.0,4274000000.0,10693000000.0,10524000000.0,10855000000.0,10987000000.0,12435902080.0,9334004830.0,7891341350.0,7337898210.0,6799196560.0,7194705830.0,6965257730.0,8056186880.0,5543036440.0,3648203090.0,2525578920.0,1703634660.0,1213239700.0,1117689021.0
,costAndExpenses,20826000000.0,22355000000.0,22229000000.0,22493000000.0,23906000000.0,10768000000.0,11221000000.0,11638000000.0,32479000000.0,37864000000.0,40484000000.0,38707000000.0,45851642200.0,43141223000.0,35633403010.0,29529742250.0,24918830400.0,24401335930.0,25259422820.0,27877463640.0,24667896320.0,15910577900.0,10784443680.0,7402719870.0,6050932570.0,5659260933.0
,interestExpense,235000000.0,308000000.0,282000000.0,509000000.0,317000000.0,139000000.0,391000000.0,323000000.0,268000000.0,102000000.0,285000000.0,265000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
