date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,21840000.0,36991000.0,38596000.0,30407000.0,40336000.0
,depreciationAndAmortization,892000.0,667000.0,0.0,0.0,167000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,2049000.0
,stockBasedCompensation,1339000.0,1880000.0,1102000.0,581000.0,312000.0
,changeInWorkingCapital,-15506000.0,-7324000.0,-23652000.0,-9127000.0,112017000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-16916000.0,-9592000.0,14060000.0,23187000.0
,otherNonCashItems,23197000.0,238000.0,23172000.0,9411000.0,-146343000.0
,netCashProvidedByOperatingActivites,31762000.0,32452000.0,39218000.0,31272000.0,8538000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,89981000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-81867000.0,-174426000.0,157924000.0,-405768000.0,-223282000.0
,netCashUsedForInvestingActivites,-81867000.0,-174426000.0,157924000.0,-405768000.0,-133301000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-446530000.0,-843186000.0,-822227000.0,-791635000.0,-2081719000.0
,commonStockIssued,73232000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-1436000.0
,dividendsPaid,-42765000.0,-37487000.0,-32088000.0,-30531000.0,-29400000.0
,otherFinancingActivites,535309000.0,1016814000.0,639919000.0,1177735000.0,2185612000.0
,netCashUsedProvidedByFinancingActivities,119246000.0,136141000.0,-214396000.0,355569000.0,73057000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,69141000.0,-5833000.0,-17254000.0,-18927000.0,38275000.0
,cashAtEndOfPeriod,74776000.0,5635000.0,11468000.0,28343000.0,47270000.0
,cashAtBeginningOfPeriod,5635000.0,11468000.0,28722000.0,47270000.0,8995000.0
,operatingCashFlow,31762000.0,32452000.0,39218000.0,31272000.0,8538000.0
,capitalExpenditure,-274000.0,-1686000.0,0.0,0.0,0.0
,freeCashFlow,31488000.0,30766000.0,39218000.0,31272000.0,8538000.0
