date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-253411828.0,29496551.0,8999760.0,1753869.0,-37637687.0,-9052771.0,8420500.0,-452209.0,-1669283.0,-320248.0,-78419.0,-334055.0,-334055.0,-124078.0,-127081.0,-28267.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,1199.0,1099.0,1099.0,0.0,0.0,0.0
,deferredIncomeTax,-3975170.0,9932265.0,2537837.0,10466067.0,-19987585.0,-5003713.0,4235739.0,77701.0,-300324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5364162.0,3082625.0,3870934.0,3685079.0,2267053.0,2566716.0,2517211.0,3489022.0,944681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,3102069.0,14682162.0,-15746650.0,-85441049.0,68740200.0,-1438923.0,-50253146.0,44382294.0,270731.0,3492994.0,-53102.0,-45979.0,882872.0,202455.0,-4500.0,7026.0
,accountsReceivables,7896517.0,-10035648.0,666283.0,-9980206.0,229324.0,2163440.0,-2412061.0,-3470437.0,-326943.0,0.0,5623.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-8380594.0,12320308.0,4435269.0,12375772.0,-2233776.0,-4929884.0,9031408.0,6040212.0,1081217.0,0.0,-2100.0,-805.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-20384013.0,-35066175.0,-19319525.0,66121524.0,-2618676.0,-1179753.0,49073393.0,4691099.0,4420368.0,927374.0,980476.0,1026455.0,143583.0,-58872.0,0.0
,otherNonCashItems,1436902.0,639051.0,28635.0,-198627.0,246576.0,418384.0,242023.0,153681.0,20906.0,0.0,22655.0,386.0,386.0,0.0,7917.0,0.0
,netCashProvidedByOperatingActivites,72159255.0,106616221.0,70357321.0,42806204.0,11214397.0,9843744.0,33748065.0,8116408.0,-31851.0,-322355.0,-62757.0,-9963.0,-9963.0,-181716.0,-119898.0,-21241.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-43830397.0,-155525731.0,-203526850.0,-157912960.0,-38339845.0,-109663090.0,-106166783.0,-34378638.0,-10377549.0,0.0,0.0,-276032.0,-276032.0,0.0,-7917.0,0.0
,acquisitionsNet,0.0,-268000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1250000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249614.0,1249614.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,-446192.0,-39316.0,-60544.0,0.0,-850000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-43830397.0,-423040251.0,-203421314.0,-157912960.0,-38339845.0,-110109282.0,-106206099.0,-34439182.0,-10377549.0,-850000.0,0.0,973582.0,973582.0,-1250000.0,-7917.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-80282928.0,-153417.0,0.0,0.0,-52900000.0,0.0,0.0,0.0,-9244428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,19383131.0,0.0,81821138.0,59026956.0,139567979.0,50039853.0,28514686.0,73201690.0,23896623.0,4665165.0,0.0,0.0,0.0,1500000.0,0.0,32990.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-355049.0,-3781657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0
,netCashUsedProvidedByFinancingActivities,-34754846.0,323064926.0,121421138.0,59026956.0,93780479.0,96074653.0,28729686.0,73269190.0,15802195.0,4665165.0,0.0,0.0,0.0,1518278.0,106700.0,43090.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6425988.0,6640896.0,-11642855.0,-56079800.0,66655031.0,-4190885.0,-43728348.0,46946416.0,5392795.0,3492810.0,-62757.0,963619.0,963619.0,86562.0,-21115.0,0.0
,cashAtEndOfPeriod,3578634.0,10004622.0,3363726.0,15006581.0,71086381.0,4431350.0,8622235.0,52350583.0,5404167.0,4423913.0,931103.0,1050915.0,1050915.0,87296.0,734.0,21849.0
