date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1040930000.0,827098000.0,974579000.0,678595000.0,599099000.0,575336000.0,606950000.0,570289000.0,525134000.0,497421000.0,539447000.0,476169000.0,439957000.0,1654021000.0,1607827000.0,1496144000.0,1351472000.0,1506634000.0,1286217000.0,1751996000.0,1808770000.0,1676800000.0,1565900000.0,1568900000.0,1554400000.0,1605200000.0,1471300000.0,1368900000.0,1326600000.0,1237000000.0,1252900000.0,1227600000.0,1084100000.0,992100000.0,976400000.0,950300000.0
,costOfRevenue,687781000.0,682066000.0,707645000.0,470365000.0,462304000.0,470037000.0,429789000.0,408772000.0,390666000.0,382252000.0,423353000.0,338389000.0,300179000.0,1365191000.0,1347250000.0,1246620000.0,1083660000.0,1207086000.0,1102065000.0,1504950000.0,1468316000.0,1284400000.0,1195400000.0,1219700000.0,1186100000.0,1158000000.0,1121500000.0,1064300000.0,1006900000.0,945900000.0,924300000.0,856200000.0,758900000.0,709200000.0,722100000.0,747700000.0
,grossProfit,353149000.0,145032000.0,266934000.0,208230000.0,136795000.0,105299000.0,177161000.0,161517000.0,134468000.0,115169000.0,116094000.0,137780000.0,139778000.0,288830000.0,260577000.0,249524000.0,267812000.0,299548000.0,184152000.0,247046000.0,340454000.0,392400000.0,370500000.0,349200000.0,368300000.0,447200000.0,349800000.0,304600000.0,319700000.0,291100000.0,328600000.0,371400000.0,325200000.0,282900000.0,254300000.0,202600000.0
,grossProfitRatio,0.3392629667701,0.175350442148331,0.273896728741333,0.306854603997966,0.22833454904782,0.183021747292017,0.291887305379356,0.283219560608744,0.256064166479413,0.231532243310998,0.215209279132148,0.289351049732343,0.317708321495055,0.17462293404981,0.162067809534235,0.166778064143558,0.198163187990576,0.198819354932917,0.143173352552485,0.141008312804367,0.18822404175213,0.234017175572519,0.236605147199693,0.222576327363121,0.236940298507463,0.278594567655121,0.237748929518113,0.222514427642633,0.240992009648726,0.235327405012126,0.262271530050283,0.302541544477028,0.299972327276082,0.285152706380405,0.260446538303974,0.213195832894875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,115507000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14226000.0,-3739000.0,-7648000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
