date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7700000.0,67500000.0,73248000.0,80163000.0,82084000.0,65963000.0,46596000.0,23146000.0,50001000.0,58011000.0,28024000.0,27353000.0,84912000.0,71443000.0,58633000.0,35909000.0,26744000.0,36349000.0,59772000.0,87190000.0,116288000.0,78361000.0,93044000.0,61106000.0,-7252000.0
,depreciationAndAmortization,43300000.0,39500000.0,35334000.0,26703000.0,23025000.0,21279000.0,20042000.0,16361000.0,16547000.0,17738000.0,19461000.0,20579000.0,21466000.0,21322000.0,19857000.0,19347000.0,21772000.0,29599000.0,30192000.0,35963000.0,33949000.0,33008000.0,36502000.0,33123000.0,29466000.0
,deferredIncomeTax,4300000.0,-1300000.0,4846000.0,-19634000.0,26016000.0,158000.0,-269000.0,3532000.0,4393000.0,2560000.0,7075000.0,0.0,-6680000.0,281000.0,0.0,9360000.0,0.0,0.0,0.0,757000.0,10339000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,12900000.0,10800000.0,9211000.0,9658000.0,10469000.0,8166000.0,8062000.0,10473000.0,10356000.0,9671000.0,9208000.0,8209000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-29800000.0,-8237000.0,3647000.0,755000.0,-38297000.0,12687000.0,12149000.0,-14681000.0,812000.0,12523000.0,8629000.0,-4615000.0,-21225000.0,9283000.0,13177000.0,1335000.0,90896000.0,-13819000.0,-17495000.0,5692000.0,72123000.0,-8287000.0,-13347000.0,31955000.0,2283000.0
,accountsReceivables,23200000.0,13000000.0,-24977000.0,-5500000.0,26591000.0,-4292000.0,-11224000.0,2039000.0,20131000.0,0.0,-14676000.0,14807000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,300000.0,-20900000.0,-16173000.0,-4045000.0,-2157000.0,-4481000.0,-21302000.0,1431000.0,-7512000.0,-4158000.0,-6032000.0,23112000.0,-11520000.0,-2795000.0,-18866000.0,-7304000.0,-9932000.0,11505000.0,13404000.0,18150000.0,1958000.0,-6364000.0,-9061000.0,-11381000.0,2087000.0
,accountsPayables,-30500000.0,-1400000.0,12455000.0,12120000.0,4591000.0,-26253000.0,23002000.0,6204000.0,-563000.0,-17695000.0,28051000.0,-6327000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,50600000.0,58837000.0,55190000.0,54435000.0,92732000.0,80045000.0,67896000.0,82577000.0,81765000.0,69242000.0,60613000.0,65228000.0,86453000.0,77170000.0,63993000.0,62658000.0,-28238000.0,-14419000.0,3076000.0,9317000.0,13491000.0,4040000.0,22937000.0,-18282000.0
,otherNonCashItems,12100000.0,1800000.0,-350000.0,3954000.0,3954000.0,3915000.0,813000.0,153000.0,65000.0,52705000.0,4247000.0,636000.0,-2543000.0,7255000.0,5734000.0,5861000.0,2116000.0,0.0,0.0,4545000.0,-9988000.0,14104000.0,-1636000.0,240000.0,-4828000.0
,netCashProvidedByOperatingActivites,60700000.0,138200000.0,108208000.0,103734000.0,104295000.0,88854000.0,88227000.0,54614000.0,70568000.0,66921000.0,89632000.0,52853000.0,112224000.0,102155000.0,77528000.0,77441000.0,60303000.0,78975000.0,95366000.0,134147000.0,222711000.0,127987000.0,114563000.0,135262000.0,35463000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-43300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18530000.0,-16292000.0,-16612000.0,-10744000.0,-13131000.0,-9722000.0,-18114000.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-31000000.0,-308000000.0,0.0,-18000000.0,0.0,-93000000.0,0.0,-6000000.0,-1000000.0,0.0,0.0,0.0,-71000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16332000.0,-9037000.0,-14519000.0,0.0,0.0,0.0,0.0,0.0,-630000.0,0.0,71000.0,139000.0,114000.0,152000.0,164000.0,218000.0
,netCashUsedForInvestingActivites,-30900000.0,-80700000.0,-348272000.0,-40587000.0,-58561000.0,-29610000.0,-135250000.0,-29379000.0,-23001000.0,-16332000.0,-9037000.0,-14519000.0,-18530000.0,-86910000.0,-16578000.0,-10643000.0,-13131000.0,-10117000.0,-18077000.0,-24949000.0,-23958000.0,-24981000.0,-36238000.0,-32916000.0,-17333000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-557900000.0,-430600000.0,-560937000.0,-338000000.0,-379500000.0,-345000000.0,-704000000.0,-301000000.0,-581000000.0,-367135000.0,-134000.0,-131000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250000.0,-17500000.0,-24484000.0,0.0,-67988000.0,-267418000.0
