date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,153619000.0,184380000.0,48990000.0,139431000.0,39368000.0,35582000.0
,costOfRevenue,111366000.0,131170000.0,28874000.0,106900000.0,21850000.0,12408000.0
,grossProfit,42253000.0,53210000.0,20116000.0,32531000.0,17518000.0,23174000.0
,grossProfitRatio,0.275050612228956,0.288588784032975,0.410614411104307,0.23331253451528,0.444980694980695,0.651284357259288
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,83504000.0,103586000.0,98983000.0,122274000.0,1716000.0,32651000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,356000.0,0.0,0.0,-105586000.0,0.0,0.0
,operatingExpenses,83504000.0,103586000.0,98983000.0,122274000.0,120667000.0,27542000.0
,costAndExpenses,194870000.0,169886000.0,127857000.0,123588000.0,142517000.0,39950000.0
,interestExpense,0.0,10171000.0,9604000.0,8353000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14142000.0,20633000.0,13260000.0,1508000.0,3042000.0,-179000.0
,EBITDA,-27109000.0,35127000.0,-65607000.0,17351000.0,-100107000.0,-4547000.0
,EBITDARatio,-0.176469056562014,0.190514155548324,-1.33919167176975,0.124441480015205,-2.5428520625889,-0.12778933168456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-41251000.0,14494000.0,-78867000.0,15843000.0,-103149000.0,-4368000.0
,operatingIncomeRatio,-0.26852798156478,0.0786093936435622,-1.60985915492958,0.11362609462745,-2.62012294249136,-0.1227586982182
,totalOtherIncomeExpensesNet,42720000.0,48000.0,10501000.0,108163000.0,-1356000.0,0.0
,incomeBeforeTax,2838000.0,24713000.0,-58762000.0,24196000.0,-104505000.0,-4368000.0
,incomeBeforeTaxRatio,0.0184742772703897,0.134032975376939,-1.19946927944478,0.173533862627393,-2.65456716114611,-0.1227586982182
,incomeTaxExpense,1744000.0,2445000.0,9200000.0,0.0,-7888000.0,-546000.0
,netIncome,-428000.0,9033000.0,-34714000.0,73235000.0,-33266000.0,-2685000.0
,netIncomeRatio,-0.00278611369687343,0.0489912137975919,-0.708593590528679,0.525241875909948,-0.845001016053648,-0.0754595019953909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.01,0.0402,-0.23963,0.34573,-0.35,-0.069779
,EPSDiluted,-0.01,0.0402,-0.23963,0.34573,-0.35,-0.069779
,weightedAverageShsOut,66745957.0,38478671.0,38478671.0,38478671.0,38478671.0,38478671.0
,weightedAverageShsOutDil,69023866.0,38478671.0,38478671.0,38478671.0,38478671.0,38478671.0
