date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-42130000.0,-4552000.0,-221000.0,-8969000.0,-11860000.0,-25838000.0,-37786000.0,-31314000.0,-19334000.0,-7872000.0
,depreciationAndAmortization,30774000.0,19109000.0,10274000.0,8314000.0,8390000.0,7388000.0,6463000.0,4415000.0,2624000.0,1539000.0
,deferredIncomeTax,-3088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,64747000.0,42065000.0,28484000.0,15343000.0,9643000.0,7730000.0,6753000.0,1949000.0,464000.0,357000.0
,changeInWorkingCapital,270275000.0,29274000.0,232691000.0,12384000.0,18221000.0,-33522000.0,35597000.0,22684000.0,-3077000.0,5082000.0
,accountsReceivables,-9958000.0,-12935000.0,-5829000.0,-5163000.0,-3389000.0,-2410000.0,-1390000.0,-1574000.0,-2125000.0,-1898000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,6181000.0,2549000.0,2418000.0,813000.0,811000.0,-1610000.0,300000.0,196000.0,1988000.0,927000.0
,otherWorkingCapital,585557000.0,315282000.0,286008000.0,53317000.0,40933000.0,22712000.0,56234000.0,20637000.0,-2047000.0,1030000.0
,otherNonCashItems,25591000.0,13236000.0,8081000.0,-2080000.0,-2864000.0,386000.0,286000.0,6000.0,22000.0,41000.0
,netCashProvidedByOperatingActivites,67302000.0,51221000.0,38622000.0,11106000.0,6838000.0,-12939000.0,-24279000.0,-20959000.0,-8301000.0,-699000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-30422000.0,-19228000.0,-9261000.0,-2650000.0,-1131000.0,-1116000.0,-1025000.0,-554000.0,-2680000.0,-3142000.0
,acquisitionsNet,-165000000.0,-14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-620948000.0,-359470000.0,-220704000.0,0.0,-1206000.0,-20000000.0,-49992000.0,0.0,-2490000.0,-3581000.0
,salesMaturitiesOfInvestments,434478000.0,328957000.0,13216000.0,0.0,0.0,40000000.0,30000000.0,2490000.0,3581000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-60000.0,806000.0,-25000.0,-121000.0,0.0,-700000.0
,netCashUsedForInvestingActivites,-382330000.0,-63631000.0,-216749000.0,-2650000.0,-2397000.0,19690000.0,-21042000.0,-1021000.0,-1589000.0,-7423000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-294513000.0,-7054000.0,-41456000.0,-7767000.0,-43088000.0,-9191000.0,-7005000.0,-11408000.0,-2928000.0,-1155000.0
,commonStockIssued,11656000.0,0.0,0.0,0.0,0.0,0.0,71459000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-31672000.0,0.0,-574000.0,0.0,0.0,-821000.0,1406000.0,2981000.0
,netCashUsedProvidedByFinancingActivities,457424000.0,8474000.0,191092000.0,2369000.0,-4803000.0,-6556000.0,85862000.0,33767000.0,10473000.0,9843000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,142396000.0,-3936000.0,12965000.0,10825000.0,-362000.0,195000.0,40541000.0,11787000.0,583000.0,1721000.0
,cashAtEndOfPeriod,220372000.0,77976000.0,81912000.0,68947000.0,58122000.0,58484000.0,58289000.0,17748000.0,5961000.0,5378000.0
,cashAtBeginningOfPeriod,77976000.0,81912000.0,68947000.0,58122000.0,58484000.0,58289000.0,17748000.0,5961000.0,5378000.0,3657000.0
,operatingCashFlow,67302000.0,51221000.0,38622000.0,11106000.0,6838000.0,-12939000.0,-24279000.0,-20959000.0,-8301000.0,-699000.0
,capitalExpenditure,-30422000.0,-19228000.0,-9261000.0,-2650000.0,-1131000.0,-1116000.0,-1025000.0,-554000.0,-2680000.0,-3142000.0
,freeCashFlow,36880000.0,31993000.0,29361000.0,8456000.0,5707000.0,-14055000.0,-25304000.0,-21513000.0,-10981000.0,-3841000.0
