date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,46916000.0,65719000.0,50543000.0,44094000.0,19505000.0,27268000.0,22231000.0,21189000.0,20872000.0,18882000.0,15756000.0,10780000.0,20590000.0,25557000.0,25377000.0,24867000.0,23591000.0,23082000.0,21106000.0,19210000.0,17348000.0,15804000.0,14501000.0,13177000.0,12038000.0,11227000.0,10120482.0
,depreciationAndAmortization,4780000.0,5418000.0,5385000.0,5474000.0,3568000.0,3389000.0,3253000.0,2550000.0,2328000.0,3198000.0,2617000.0,2595000.0,2888000.0,2747000.0,2578000.0,2483000.0,2748000.0,2320000.0,2057000.0,2495000.0,2284000.0,2330000.0,2475000.0,2407000.0,2239000.0,1725000.0,1526874.0
,deferredIncomeTax,-9854000.0,-1807000.0,-599000.0,7483000.0,942000.0,3816000.0,4162000.0,933000.0,2540000.0,1613000.0,-2247000.0,-4480000.0,-124000.0,421000.0,538000.0,0.0,286000.0,64000.0,247000.0,-757000.0,-458000.0,31000.0,-279000.0,0.0,0.0,353000.0,139305.0
,stockBasedCompensation,1480000.0,2348000.0,2557000.0,3166000.0,2084000.0,1421000.0,1141000.0,978000.0,1267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,4201067000.0,-430121000.0,-474079000.0,-248653000.0,-899916000.0,-501815000.0,-63200000.0,-1850858000.0,109127000.0,4306000.0,-4359000.0,61206000.0,-10603000.0,6232000.0,6328000.0,9609000.0,14298000.0,1308480000.0,-1192400000.0,0.0,0.0,0.0,868600000.0,-53400000.0,-22600000.0,-25600000.0,0.0
,accountsReceivables,-2835000.0,-2332000.0,4547000.0,-1369000.0,1956000.0,-663000.0,-1093000.0,-2850000.0,8065000.0,692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,1409000.0,6540000.0,215000.0,2160000.0,1442000.0,-587000.0,142000.0,2180000.0,1409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,44649000.0,-4156418000.0,-3726297000.0,-3252218000.0,-3003565000.0,-2103649000.0,-1601834000.0,-1538634000.0,312224000.0,203097000.0,198791000.0,203150000.0,141944000.0,152547000.0,146315000.0,139987000.0,130378000.0,116080000.0,-1192400000.0,0.0,0.0,0.0,0.0,-868600000.0,-815200000.0,-792600000.0,-767000000.0
,otherNonCashItems,0.0,-7809000.0,-4869000.0,-2085000.0,-3065000.0,-4855000.0,-1667000.0,-1950000.0,-12973000.0,-176503000.0,0.0,0.0,5233000.0,1291000.0,1309000.0,-377000.0,1352000.0,790000.0,202000.0,-199000.0,-1149000.0,595000.0,724000.0,3275000.0,-2984000.0,2523000.0,5134588.0
,netCashProvidedByOperatingActivites,-5485000.0,73148000.0,86006000.0,68660000.0,33306000.0,35625000.0,31867000.0,32806000.0,37139000.0,42698000.0,34846000.0,20056000.0,25427000.0,33157000.0,18951000.0,34758000.0,32605000.0,5630000.0,22959000.0,21494000.0,21479000.0,14797000.0,17421000.0,18859000.0,11293000.0,15828000.0,16921249.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3753000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2301000.0,-2932000.0,-3289000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,42000.0,0.0,0.0,0.0,-79000000.0,-3000000.0,-9000000.0,-2000000.0,-3000000.0,-2000000.0,-1000000.0,0.0,-10000000.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-43115000.0,-93139000.0,-107600000.0,-112633000.0,-85547000.0,-162722000.0,-65215000.0,-81712000.0,-251126000.0,-246977000.0,-352989000.0,-242202000.0,-417394000.0,-154014000.0,-272591000.0,-163835000.0,-145679000.0,-298350000.0,-214536000.0,-286060000.0,-136017000.0,-126631000.0,-240718000.0,-160289000.0,-114663000.0,-102306000.0,-149723377.0
,salesMaturitiesOfInvestments,54758000.0,132839000.0,78463000.0,125237000.0,209217000.0,169790000.0,102711000.0,164566000.0,222129000.0,253477000.0,300573000.0,274109000.0,409520000.0,127930000.0,224883000.0,148021000.0,225688000.0,314048000.0,183391000.0,306622000.0,90862000.0,148267000.0,26140000.0,24024000.0,27449000.0,14994000.0,16162644.0
,otherInvestingActivites,0.0,720000.0,-822000.0,-2649000.0,-10226000.0,-7986000.0,891000.0,7899000.0,5427000.0,2681000.0,-2973000.0,-4178000.0,-104758000.0,-11852000.0,-105774000.0,-76845000.0,-112687000.0,-59402000.0,-24561000.0,-72797000.0,-25917000.0,-65834000.0,109694000.0,69687000.0,62478000.0,47827000.0,75025534.0
,netCashUsedForInvestingActivites,-867392000.0,-343369000.0,-431318000.0,-352107000.0,-294557000.0,-186324000.0,-38439000.0,21595000.0,-58181000.0,-57788000.0,-84549000.0,-18513000.0,-129104000.0,-46332000.0,-159537000.0,-96897000.0,-34993000.0,-101194000.0,-57744000.0,-55217000.0,-73486000.0,-46091000.0,-104884000.0,-66578000.0,-24736000.0,-39485000.0,-58535199.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
