date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,471047000.0,456048000.0,416839000.0,379131000.0,410364000.0,404836000.0,323038000.0,268800000.0,317828000.0,295114000.0,336164000.0,369941000.0,475723000.0,398792000.0,424658000.0,437510000.0,492069000.0,695068000.0,365174000.0,486655000.0
,costOfRevenue,266922000.0,250815000.0,232627000.0,219944000.0,230309000.0,198911000.0,186863000.0,163970000.0,150516000.0,81063000.0,81021000.0,91494000.0,100447000.0,107161000.0,119693000.0,113840000.0,106483000.0,230522000.0,0.0,0.0
,grossProfit,204125000.0,205233000.0,184212000.0,159187000.0,180055000.0,205925000.0,136175000.0,104830000.0,167312000.0,214051000.0,255143000.0,278447000.0,375276000.0,291631000.0,304965000.0,323670000.0,385586000.0,464546000.0,0.0,0.0
,grossProfitRatio,0.433343169577558,0.450024997368698,0.441926019398377,0.419873341931944,0.438768995330974,0.508662767145214,0.421544833734731,0.38999255952381,0.526423096769322,0.725316318439654,0.758983710331862,0.752679481322697,0.78885401798946,0.731285983670685,0.718142599456504,0.739800233137528,0.783601486783358,0.668346118653139,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11400000.0,10203000.0,9167000.0,7432000.0,9072000.0,6737000.0,7609000.0,7549000.0,8942000.0,9885000.0,9097000.0,12191000.0,9836000.0,7783000.0,6584000.0,2447000.0,3812000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-9040000.0,472000.0,-1623000.0,-8073000.0,-10377000.0,-551000.0,-1358000.0,-4512000.0,-2026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,7402000.0,7294000.0,5685000.0,6485000.0,4833000.0,3160000.0,5489000.0,7078000.0,59814000.0,43298000.0,42427000.0,37874000.0,135580000.0,140767000.0,136848000.0,144912000.0,0.0,0.0,0.0
,costAndExpenses,280093000.0,258217000.0,239921000.0,225629000.0,236794000.0,203744000.0,190023000.0,169459000.0,157594000.0,140877000.0,124319000.0,133921000.0,138321000.0,242741000.0,260460000.0,250688000.0,251395000.0,576774000.0,279083000.0,255937000.0
,interestExpense,126402000.0,136974000.0,113886000.0,81400000.0,60871000.0,58970000.0,74810000.0,75920000.0,88985000.0,103378000.0,101432000.0,117075000.0,127192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,117920000.0,116381000.0,104079000.0,88150000.0,94293000.0,78080000.0,67393000.0,58436000.0,55602000.0,49929000.0,34201000.0,30236000.0,28038000.0,20636000.0,14490000.0,19907000.0,34617000.0,106015000.0,96773000.0,0.0
,EBITDA,308874000.0,314212000.0,280997000.0,241652000.0,267863000.0,279172000.0,200408000.0,157777000.0,215836000.0,204166000.0,246046000.0,266256000.0,365440000.0,176687000.0,178688000.0,206729000.0,275291000.0,224309000.0,182864000.0,230718000.0
,EBITDARatio,0.655718006908016,0.688988878363681,0.674113986455202,0.637383912157012,0.652744880155179,0.689592822772678,0.620385217838149,0.586968005952381,0.67909687000516,0.691820787898914,0.731922514011018,0.719725577862416,0.768178120460856,0.443055527693635,0.420780957853143,0.472512628282782,0.559456092539867,0.322715187578769,0.500758542503026,0.474089447349765
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,190954000.0,197831000.0,176918000.0,153502000.0,173570000.0,201092000.0,133015000.0,99341000.0,160234000.0,154237000.0,211845000.0,236020000.0,337402000.0,156051000.0,164198000.0,186822000.0,240674000.0,118294000.0,86091000.0,230718000.0
,operatingIncomeRatio,0.405382053170915,0.433794249728099,0.42442765672118,0.404878524837062,0.422965952179041,0.496724599590945,0.411762702839914,0.369572172619048,0.504153189775602,0.522635320587976,0.630183481871944,0.637993626010634,0.709240461360918,0.39130925394692,0.386659382373581,0.42701195401248,0.48910620258541,0.170190542508071,0.235753366888114,0.474089447349765
,totalOtherIncomeExpensesNet,-298868000.0,16340000.0,-7361000.0,18791000.0,22943000.0,31181000.0,35430000.0,47010000.0,93279000.0,56915000.0,-16221000.0,73413000.0,-54876000.0,27192000.0,6250000.0,17476000.0,8868000.0,15247000.0,-20310000.0,0.0
,incomeBeforeTax,-224425000.0,89177000.0,73622000.0,101209000.0,146406000.0,200832000.0,122815000.0,89206000.0,185836000.0,131175000.0,165712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.476438656864389,0.195543013016174,0.17661975007137,0.26694994606086,0.356771061789046,0.496082364216621,0.380187470204744,0.33186755952381,0.584706193286935,0.444489248222721,0.492949869706453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-224425000.0,89177000.0,73622000.0,101209000.0,146406000.0,200832000.0,122815000.0,89206000.0,185836000.0,131175000.0,165712000.0,192598000.0,181611000.0,167707000.0,180798000.0,209546000.0,262659000.0,334812000.0,18024000.0,212010000.0
,netIncomeRatio,-0.476438656864389,0.195543013016174,0.17661975007137,0.26694994606086,0.356771061789046,0.496082364216621,0.380187470204744,0.33186755952381,0.584706193286935,0.444489248222721,0.492949869706453,0.520618152624337,0.381757871702651,0.420537523320428,0.425749662081016,0.478951338255126,0.53378489602068,0.481696754849885,0.0493572926878693,0.435647429904142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.06,0.82867470775178,0.7,1.06,1.57,2.15,1.32,1.0,2.31,1.66,2.1,2.58871759029019,2.5,2.31,2.48,2.83999999295238,3.52000000428845,4.529025,0.243812,2.87
,EPSDiluted,-2.06,0.828043752785619,0.7,1.06,1.57,2.15,1.32,0.99,2.31,1.65782,2.1,2.58854362668674,2.5,2.3,2.48,2.80212674715202,3.48898471685777,4.529025,0.243812,2.87
,weightedAverageShsOut,108972000.0,107614000.0,105897798.0,95596644.0,93496744.0,93449904.0,93330622.0,89508000.0,80594399.0,79125000.0,79056183.0,74399000.0,72743737.0,72600433.0,72902419.0,73783803.0,74619034.0,73925837.0,73925837.0,73871080.0
,weightedAverageShsOutDil,108972000.0,107696000.0,105897798.0,95596644.0,93496744.0,93449904.0,93330622.0,95424000.0,80594399.0,79125000.0,79056183.0,74404000.0,72743737.0,72916087.0,72902419.0,74781057.0,75282359.0,73925837.0,73925837.0,73871080.0
