date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-278771000.0,79539000.0,58300000.0,57603000.0,-79746000.0,11427000.0
,depreciationAndAmortization,151800000.0,182090000.0,185234000.0,177140000.0,128289000.0,39000000.0
,deferredIncomeTax,-64700000.0,18308000.0,3445000.0,-140212000.0,835000.0,0.0
,stockBasedCompensation,25200000.0,18225000.0,19464000.0,8799000.0,5432000.0,2256000.0
,changeInWorkingCapital,3400000.0,-3882000.0,42446000.0,-38302000.0,13046000.0,1783000.0
,accountsReceivables,0.0,0.0,-10500000.0,0.0,0.0,0.0
,inventory,9400000.0,-18943000.0,-8980000.0,-21200000.0,-2305000.0,-1738000.0
,accountsPayables,4200000.0,-2308000.0,-146000.0,4343000.0,11885000.0,-2486000.0
,otherWorkingCapital,0.0,299123000.0,303005000.0,260559000.0,-6791000.0,-4740000.0
,otherNonCashItems,-300000.0,-553000.0,-14407000.0,6508000.0,29154000.0,-1625000.0
,netCashProvidedByOperatingActivites,0.0,267763000.0,248644000.0,116062000.0,119720000.0,44715000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-97135000.0,-127642000.0,-131688000.0,-140482000.0,-121421000.0,-40994000.0
,acquisitionsNet,0.0,0.0,-1000000.0,-42000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-9000000.0,0.0,0.0
,salesMaturitiesOfInvestments,1800000.0,38070000.0,4859000.0,0.0,0.0,0.0
,otherInvestingActivites,10300000.0,18075000.0,13545000.0,8359000.0,-30519000.0,-1696000.0
,netCashUsedForInvestingActivites,243779000.0,-35359000.0,-119290000.0,-182695000.0,-1929680000.0,-38725000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1231700000.0,-419461000.0,-1536468000.0,-1073652000.0,-646059000.0,-17000000.0
,commonStockIssued,0.0,0.0,0.0,507500000.0,0.0,0.0
,commonStockRepurchased,-4600000.0,-3563000.0,-2920000.0,0.0,-2540000.0,0.0
,dividendsPaid,-243779000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-20800000.0,-586000.0,-6601000.0,-31497000.0,-1388000.0,1538000.0
,netCashUsedProvidedByFinancingActivities,-722820000.0,-216093000.0,-137225000.0,68944000.0,1861433000.0,-3462000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,11052000.0,-2120000.0,354000.0,-6858000.0,-5886000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,14191000.0,-7517000.0,-4547000.0,45587000.0,2528000.0
,cashAtEndOfPeriod,0.0,73917000.0,59726000.0,66195000.0,70742000.0,25155000.0
,cashAtBeginningOfPeriod,0.0,59726000.0,67243000.0,70742000.0,25155000.0,22627000.0
,operatingCashFlow,0.0,267763000.0,248644000.0,116062000.0,119720000.0,44715000.0
,capitalExpenditure,-97100000.0,-127642000.0,-131688000.0,-140482000.0,-121421000.0,-40994000.0
,freeCashFlow,0.0,140121000.0,116956000.0,-24420000.0,-1701000.0,3721000.0
