Date,2018-12-31,2017-12-31,2016-12-31
Revenue,12000735.0,9505043.0,6792789.0
Revenue Growth,0.262565040473778,0.399284299865637,
Cost of Revenue,-675853.0,6030512.0,3578692.0
Gross Profit,12676588.0,3474531.0,3214097.0
R&D Expenses,9484163.0,12009170.0,11431941.0
SG&A Expense,14220331.0,14079658.0,12950572.0
Operating Expenses,24380347.0,26693339.0,24382513.0
Operating Income,-20415085.0,-23218808.0,-21168416.0
Interest Expense,1381024.0,590927.0,470072.0
Earnings before Tax,-18480881.0,-23346812.0,-18835691.0
Income Tax Expense,15511.0,18552.0,12924.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-18496392.0,-23365364.0,-18848615.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-18496392.0,-23365364.0,-18848615.0
EPS,-2.61,-8.65,-312.46
EPS Diluted,-2.61,-8.65,-312.46
Weighted Average Shs Out,7077126.0,9491000.0,9491000.0
Weighted Average Shs Out (Dil),7077126.0,2701065.0,60323000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.05631763388,0.3655,0.4732
EBITDA Margin,-1.5911162108,-2.236,-2.54
EBIT Margin,-1.70115288772,-2.3941,-2.7037
Profit Margin,-1.54127159711,-2.458,-2.775
Free Cash Flow margin,-1.68952676649,-2.2973,-3.6577
EBITDA,-19094564.0,-21251843.0,-17250592.0
EBIT,-20415085.0,-22755885.0,-18365619.0
Consolidated Income,-18496392.0,-23365364.0,-18848615.0
Earnings Before Tax Margin,-1.53997909295,-2.4563,-2.7729
Net Profit Margin,-1.54127159711,-2.4582,-2.7748
