date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,121867000000.0,104213000000.0,92105000000.0,90039400000.0,84863000000.0,79156500000.0,73874100000.0,71023500000.0,61711700000.0,60710700000.0,58801800000.0,65028100000.0,61251100000.0,61134300000.0,56953000000.0,45136000000.0,20815100000.0,16771400000.0,13282300000.0,10444700000.0,17314500000.0,12350700000.0,11072100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,17450000000.0,13364000000.0,14020000000.0,11254100000.0,11166400000.0,11093700000.0,10258300000.0,8426000000.0,7151400000.0,6818800000.0,7229100000.0,7973600000.0,7242100000.0,6984700000.0,7163200000.0,5798500000.0,2940500000.0,3109600000.0,2506600000.0,1986100000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,1395500000.0,1391500000.0,1441100000.0,1490100000.0,1526900000.0,1586900000.0,1616800000.0,1610300000.0,1685500000.0,1778400000.0,1716800000.0,1654500000.0,1474200000.0,537200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,114809000000.0,97480000000.0,86273000000.0,85055000000.0,79585000000.0,73882000000.0,68824000000.0,66435000000.0,57127000000.0,56323000000.0,53926000000.0,57089000000.0,57659000000.0,55462000000.0,51740000000.0,40498000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,115629000000.0,98228000000.0,87037000000.0,86075600000.0,80307600000.0,74525500000.0,69506000000.0,67183300000.0,57846200000.0,56752800000.0,54448000000.0,57625100000.0,58128700000.0,55876400000.0,52038600000.0,41245700000.0,19371800000.0,15552300000.0,12474700000.0,9920100000.0,0.0,0.0,0.0
,interestExpense,784000000.0,746000000.0,753000000.0,739000000.0,723000000.0,653000000.0,600700000.0,602700000.0,511800000.0,430300000.0,418900000.0,447400000.0,469800000.0,447900000.0,403500000.0,226200000.0,142300000.0,131200000.0,98500000.0,60200000.0,0.0,0.0,0.0
