date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,102976000.0,241687000.0,197196000.0,67395000.0,18157000.0,14205000.0
,costOfRevenue,92785000.0,114586000.0,79324000.0,23522000.0,10139000.0,9184000.0
,grossProfit,10191000.0,127101000.0,117872000.0,43873000.0,8018000.0,5021000.0
,grossProfitRatio,0.0989648073337477,0.52589092503941,0.597740319276253,0.650983010609096,0.441592774136697,0.35346708905315
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16481000.0,18586000.0,16758000.0,14286000.0,5157000.0,6234000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,146395.0,0.0,0.0,23022000.0,8000.0,-71000.0
,operatingExpenses,22263000.0,19171000.0,18585000.0,18412000.0,0.0,0.0
,costAndExpenses,115048000.0,133757000.0,97909000.0,41934000.0,15296000.0,15418000.0
,interestExpense,162000.0,0.0,0.0,97000.0,23000.0,22000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,27021000.0,26925000.0,18422000.0,6635000.0,4042000.0,2395000.0
,EBITDA,14949000.0,134855000.0,117709000.0,32096000.0,6903000.0,1182000.0
,EBITDARatio,0.145169748290864,0.557973742898873,0.596913730501633,0.476237109577862,0.380183951093242,0.0832101372756072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-12072000.0,107930000.0,99287000.0,25461000.0,2861000.0,-1213000.0
,operatingIncomeRatio,-0.117231199502797,0.446569323132812,0.503493985679223,0.377787669708435,0.157570083163518,-0.0853924674410419
,totalOtherIncomeExpensesNet,-47828000.0,0.0,0.0,23022000.0,8000.0,-71000.0
,incomeBeforeTax,-60062000.0,107296000.0,98913000.0,48386000.0,2846000.0,-1306000.0
,incomeBeforeTaxRatio,-0.583262119328776,0.44394609556989,0.501597395484695,0.717946435195489,0.156743955499256,-0.091939457937346
,incomeTaxExpense,-8969000.0,16936000.0,12961000.0,25899000.0,43000.0,67000.0
,netIncome,-29341000.0,52007000.0,42431000.0,3636000.0,2803000.0,0.0
,netIncomeRatio,-0.28493046923555,0.215183274234857,0.215171707336863,0.0539505898063655,0.154375722861706,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.973458080355662,1.72545701867888,1.6,0.28,-0.23,0.0
,EPSDiluted,-0.973458080355662,1.72294185853901,1.59,0.27,-0.23,0.0
,weightedAverageShsOut,28787000.0,30141000.0,25678000.0,12117000.0,10100000.0,10100000.0
,weightedAverageShsOutDil,28787000.0,30185000.0,25829000.0,12482000.0,10100000.0,10100000.0
