Date,2018-12-31,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,179931000.0,176924000.0,177000000.0,182292000.0,182000000.0,182946000.0,183000000.0,185382000.0,185000000.0,197231000.0,197000000.0,225912000.0,239942000.0
Revenue Growth,0.0169959982817481,-0.000429378531073446,-0.0290303469159371,0.0016043956043956,-0.00517092475375247,-0.000295081967213115,-0.0128491439298314,0.00206486486486487,-0.0620135779872332,0.00117258883248731,-0.127979036084847,-0.0584724641788432,0.0
Cost of Revenue,133967000.0,8168000.0,163000000.0,7743000.0,167000000.0,0.0,165000000.0,0.0,169000000.0,0.0,180000000.0,0.0,0.0
Gross Profit,45964000.0,168756000.0,14000000.0,174549000.0,15000000.0,0.0,18000000.0,0.0,16000000.0,0.0,18000000.0,0.0,0.0
R&D Expenses,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,5324000.0,5174000.0,5000000.0,5375000.0,5000000.0,5499000.0,5000000.0,5711000.0,6000000.0,5645000.0,6000000.0,6034000.0,6288000.0
Operating Expenses,179026000.0,168523000.0,13000000.0,172268000.0,13000000.0,179071000.0,14000000.0,184439000.0,15000000.0,195083000.0,15000000.0,215641000.0,227855000.0
Operating Income,905000.0,233000.0,0000000.0,2281000.0,2000000.0,3875000.0,4000000.0,943000.0,1000000.0,2148000.0,2000000.0,10271000.0,12087000.0
Interest Expense,790000.0,840000.0,1000000.0,863000.0,1000000.0,1160000.0,1000000.0,1687000.0,2000000.0,1752000.0,2000000.0,1805000.0,2872000.0
Earnings before Tax,417000.0,-607000.0,-1000000.0,1418000.0,1000000.0,2715000.0,3000000.0,-744000.0,-1000000.0,396000.0,0000000.0,8466000.0,9170000.0
Income Tax Expense,387000.0,461000.0,0000000.0,632000.0,1000000.0,842000.0,1000000.0,-38000.0,-0000000.0,383000.0,0000000.0,3659000.0,3811000.0
Net Income - Non-Controlling int,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,30000.0,-1068000.0,-1000000.0,786000.0,1000000.0,1873000.0,2000000.0,-706000.0,-1000000.0,13000.0,0000000.0,4807000.0,5359000.0
Preferred Dividends,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,30000.0,-1068000.0,-1000000.0,786000.0,1000000.0,1873000.0,2000000.0,-706000.0,-1000000.0,13000.0,0000000.0,4807000.0,5359000.0
EPS,0.0,-0.03,-0.03,0.02,0.02,0.06,0.06,-0.02,-0.02,0.0,0.00,0.15,0.17
EPS Diluted,0.0,-0.03,-0.03,0.02,0.02,0.06,0.06,-0.02,-0.02,0.0,0.00,0.15,0.17
Weighted Average Shs Out,32446000.0,32321000.0,32000000.0,32201000.0,32000000.0,32085000.0,32000000.0,31961000.0,32000000.0,31849000.0,32000000.0,31745000.0,0.0
Weighted Average Shs Out (Dil),32446000.0,32321000.0,32000000.0,32201000.0,32000000.0,32085000.0,32000000.0,31961000.0,32000000.0,31849000.0,32000000.0,31745000.0,0.0
Dividend per Share,0.0,0.0,,0.0,,0.00202586878604,,0.00325396577078,,0.0,,0.112616160025,0.0
Gross Margin,0.255453479389,0.953833284348,0.07909604519774,0.957524191956,0.082417582417582,0.0,0.098360655737705,0.0,0.086486486486486,0.0,0.091370558375635,0.0,0.0
EBITDA Margin,0.051002884439,0.0478058375348,0.045197740112994,0.0554769271279,0.054945054945055,0.0675663857094,0.065573770491803,0.0550431001931,0.054054054054054,0.0611313637309,0.060913705583756,0.0914913771734,0.0993656800393
EBIT Margin,0.00502970583168,0.0013169496507,0,0.012512891405,0.016483516483516,0.0211811135526,0.021857923497268,0.0050867937556,0.0054054054054054,0.0108907828891,0.010152284263959,0.0454646056872,0.0503746738795
Profit Margin,0.000166730580056,-0.0060364902444,-0.0056497175141243,0.0043117635442,0.0054945054945055,0.0102379937249,0.010928961748634,-0.00380835248298,-0.0054054054054054,6.59125593847e-05,0,0.02127819682,0.0223345641863
Free Cash Flow margin,0.0287276789436,0.0254742149171,,0.0413786671933,,0.04410044494,,0.0290211563151,,0.0484862927227,,0.046659761323,0.0575055638446
EBITDA,9177000.0,8458000.0,8000000.0,10113000.0,10000000.0,12361000.0,12000000.0,10204000.0,10000000.0,12057000.0,12000000.0,20669000.0,23842000.0
EBIT,905000.0,233000.0,0,2281000.0,3000000,3875000.0,4000000,943000.0,1000000,2148000.0,2000000,10271000.0,12087000.0
Consolidated Income,30000.0,-1068000.0,-1000000.0,786000.0,1000000.0,1873000.0,2000000.0,-706000.0,-1000000.0,13000.0,0000000.0,4807000.0,5359000.0
Earnings Before Tax Margin,0.00231755506277,-0.00343085166512,-0.0056497175141243,0.00777872863318,0.0054945054945055,0.0148404447214,0.016393442622951,-0.00401333462796,-0.0054054054054054,0.00200779796279,0,0.0374747689366,0.0382175692459
Net Profit Margin,0.000166730580056,-0.0060364902444,-0.0056497175141243,0.0043117635442,0.0054945054945055,0.0102379937249,0.010928961748634,-0.00380835248298,-0.0054054054054054,6.59125593847e-05,0,0.02127819682,0.0223345641863
