date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY,1989-03-31_FY,1988-03-31_FY,1987-03-31_FY,1986-03-31_FY
,revenue,137176000.0,160757000.0,140842000.0,127360000.0,127678000.0,120366000.0,103514000.0,101261000.0,236140000.0,208889000.0,675470000.0,640431000.0,730720000.0,770960000.0,474570000.0,1742460000.0,1622925000.0,1403216000.0,1171631000.0,2323593000.0,2901353000.0,2550685000.0,2259083000.0,1685265000.0,1508709000.0,1105281000.0,832152000.0,580800000.0,430000000.0,362400000.0,345100000.0,319900000.0,302300000.0,254600000.0,212200000.0,202000000.0
,costOfRevenue,47800000.0,79805000.0,66962000.0,62943000.0,63893000.0,52260000.0,43433000.0,37221000.0,145970000.0,129053000.0,517779000.0,478904000.0,532042000.0,590806000.0,353863000.0,1513481000.0,1415477000.0,1222314000.0,1022378000.0,2007618000.0,2454384000.0,2154932000.0,1906657000.0,1386666000.0,1249873000.0,902629000.0,677171000.0,460300000.0,331900000.0,280800000.0,264100000.0,244500000.0,230500000.0,191500000.0,159800000.0,154600000.0
,grossProfit,89376000.0,80952000.0,73880000.0,64417000.0,63785000.0,68106000.0,60081000.0,64040000.0,90170000.0,79836000.0,157691000.0,161527000.0,198678000.0,180154000.0,120707000.0,228979000.0,207448000.0,180902000.0,149253000.0,315975000.0,446969000.0,395753000.0,352426000.0,298599000.0,258836000.0,202652000.0,154981000.0,120500000.0,98100000.0,81600000.0,81000000.0,75400000.0,71800000.0,63100000.0,52400000.0,47400000.0
,grossProfitRatio,0.651542543885228,0.50356749628321,0.524559435395692,0.505786746231156,0.499577061044189,0.565824236079956,0.580414243483973,0.632425119246304,0.381849750148217,0.382193413726908,0.233453743319466,0.252216085729766,0.271893474928837,0.233674898827436,0.25435025391407,0.131411337993412,0.12782352850563,0.128919567621806,0.127389084105832,0.135985518978582,0.154055366582419,0.155155575855113,0.156004006935557,0.177182223567213,0.171561248723246,0.183348849749521,0.18624121554716,0.207472451790634,0.228139534883721,0.225165562913907,0.234714575485367,0.235698655829947,0.237512404895799,0.247839748625295,0.24693685202639,0.234653465346535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,55345000.0,41463000.0,37817000.0,27936000.0,29048000.0,26688000.0,25316000.0,25212000.0,32680000.0,30309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,33273000.0,24374000.0,23118000.0,24028000.0,19875000.0,21818000.0,21668000.0,20750000.0,27601000.0,32889000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293903000.0,318400000.0,294299000.0,267505000.0,225649000.0,201449000.0,150704000.0,111302000.0,83800000.0,72400000.0,65100000.0,60100000.0,58500000.0,52500000.0,47400000.0,42000000.0,43600000.0
,SellingAndMarketingExpenses,14196000.0,19864000.0,19646000.0,18075000.0,20823000.0,19740000.0,16357000.0,14059000.0,21664000.0,24006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4791000.0,5115000.0,5071000.0,4510000.0,3801000.0,3442000.0,5686000.0,8488000.0,6056000.0,8288000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,107605000.0,90816000.0,85652000.0,74549000.0,73547000.0,71688000.0,69027000.0,68509000.0,88001000.0,95492000.0,173211000.0,167248000.0,206075000.0,199258000.0,133185000.0,167779000.0,164470000.0,141868000.0,135899000.0,297699000.0,346787000.0,294299000.0,267505000.0,225649000.0,201449000.0,150704000.0,111302000.0,89100000.0,77000000.0,69200000.0,63600000.0,61300000.0,55300000.0,50200000.0,44500000.0,46000000.0
,costAndExpenses,155405000.0,170621000.0,152614000.0,137492000.0,137440000.0,123948000.0,112460000.0,105730000.0,233971000.0,224545000.0,690990000.0,646152000.0,738117000.0,790064000.0,487048000.0,1681260000.0,1579947000.0,1364182000.0,1158277000.0,2305317000.0,2801171000.0,2449231000.0,2174162000.0,1612315000.0,1451322000.0,1053333000.0,788473000.0,549400000.0,408900000.0,350000000.0,327700000.0,305800000.0,285800000.0,241700000.0,204300000.0,200600000.0
,interestExpense,20000.0,9000.0,10000.0,10000.0,15000.0,29000.0,48000.0,184000.0,346000.0,978000.0,1301000.0,970000.0,1183000.0,945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
