date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,2010931000.0,2190295000.0,2289675000.0,2198404000.0,2049451000.0,2140830000.0,2335405000.0,2280355000.0,2223309000.0,2149558000.0,1797392000.0,1530122000.0,1617431000.0,1374874000.0,1263297000.0,1075544000.0,894109000.0,756341000.0,656350000.0,724462000.0,820870000.0,843700000.0,974200000.0,1063600000.0,1149700000.0,960500000.0,1174100000.0,1938400000.0,2975000000.0,2574900000.0,2513800000.0,2431700000.0,2011500000.0,1720300000.0,1579300000.0,1547000000.0
,costOfRevenue,1415899000.0,1560426000.0,1704312000.0,1556386000.0,1368690000.0,1461774000.0,1669982000.0,1627059000.0,1585779000.0,1590531000.0,1281933000.0,1066862000.0,1302937000.0,1078302000.0,999211000.0,875286000.0,715809000.0,590430000.0,518031000.0,631133000.0,589462000.0,584200000.0,661700000.0,699900000.0,742700000.0,586900000.0,722500000.0,1258800000.0,1092000000.0,954800000.0,1000000000.0,1667800000.0,1386700000.0,1171500000.0,1063900000.0,1077900000.0
,grossProfit,595032000.0,629869000.0,585363000.0,642018000.0,680761000.0,679056000.0,665423000.0,653296000.0,637530000.0,559027000.0,515459000.0,463260000.0,314494000.0,296572000.0,264086000.0,200258000.0,178300000.0,165911000.0,138319000.0,93329000.0,231408000.0,259500000.0,312500000.0,363700000.0,407000000.0,373600000.0,451600000.0,679600000.0,1883000000.0,1620100000.0,1513800000.0,763900000.0,624800000.0,548800000.0,515400000.0,469100000.0
,grossProfitRatio,0.295898765298262,0.287572678566129,0.255653313243146,0.292038224093479,0.332167492660229,0.317192864449769,0.28492831007898,0.286488726536,0.28674826576063,0.2600660228754,0.286781625822303,0.302760172064711,0.194440442899883,0.215708494014724,0.209045062245854,0.186192289669228,0.199416402250732,0.219360050559205,0.210739696808105,0.12882525239419,0.281905782888886,0.307573782150053,0.320776021350852,0.341951861602106,0.354005392711142,0.388964081207704,0.384635039604804,0.350598431696244,0.632941176470588,0.629189483086722,0.602195878749304,0.314142369535716,0.310613969674372,0.319014125443237,0.326347115810802,0.303232062055591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,140367000.0,144465000.0,140289000.0,140193000.0,156959000.0,158254000.0,139183000.0,136573000.0,117845000.0,105496000.0,91188000.0,86072000.0,81752000.0,76834000.0,70263000.0,65394000.0,65356000.0,56954000.0,50504000.0,57607000.0,72941000.0,67000000.0,67400000.0,71200000.0,0.0,0.0,82700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,148083000.0,152400000.0,165056000.0,161112000.0,164082000.0,163520000.0,164878000.0,154209000.0,151602000.0,136967000.0,114900000.0,116382000.0,111115000.0,109191000.0,96810000.0,96855000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77445000.0,66256000.0,65100000.0,63300000.0,61800000.0,61900000.0,49200000.0,54000000.0,127500000.0,105800000.0,89900000.0,88500000.0,81700000.0,94900000.0,89400000.0,84800000.0,81700000.0
