date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,748252000.0,802370000.0,817836000.0,820027000.0,821800000.0,805156000.0,768707000.0,746410000.0,670366000.0,621363000.0,621048000.0,589474000.0,693053000.0,787063000.0,861924000.0,827658000.0,784162000.0,744635000.0,703959000.0,678112000.0,680917000.0,618800000.0,540300000.0,490000000.0,456900000.0,395500000.0,370100000.0,322900000.0,282000000.0,246400000.0,250400000.0,232100000.0,228000000.0,217500000.0,188700000.0,196100000.0
,costOfRevenue,329258000.0,367803000.0,371191000.0,374943000.0,378234000.0,374094000.0,356043000.0,344594000.0,318038000.0,300187000.0,301564000.0,282766000.0,333990000.0,394863000.0,432946000.0,432091000.0,386789000.0,378985000.0,364527000.0,354488000.0,357498000.0,311000000.0,271500000.0,245400000.0,227300000.0,198400000.0,186100000.0,163400000.0,144600000.0,124100000.0,127200000.0,118300000.0,119800000.0,115300000.0,101000000.0,106700000.0
,grossProfit,418994000.0,434567000.0,446645000.0,445084000.0,443566000.0,431062000.0,412664000.0,401816000.0,352328000.0,321176000.0,319484000.0,306708000.0,359063000.0,392200000.0,428978000.0,395567000.0,397373000.0,365650000.0,339432000.0,323624000.0,323419000.0,307800000.0,268800000.0,244600000.0,229600000.0,197100000.0,184000000.0,159500000.0,137400000.0,122300000.0,123200000.0,113800000.0,108200000.0,102200000.0,87700000.0,89400000.0
,grossProfitRatio,0.559963755526213,0.541604247417027,0.546130275507559,0.542767494241043,0.539749330737406,0.535376995265514,0.536828726679996,0.538331480017685,0.525575581100473,0.516889483281109,0.514427226236941,0.52030793554932,0.51808880417515,0.498308267571973,0.497698172924759,0.477935330776722,0.506748605517737,0.491045948686269,0.482175808534304,0.477242697371526,0.474975657826137,0.497414350355527,0.497501388117712,0.499183673469388,0.502516962136135,0.498356510745891,0.497162928938125,0.493960978631155,0.487234042553191,0.496347402597403,0.492012779552716,0.490305902628178,0.474561403508772,0.469885057471264,0.464758876523582,0.455889852116267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,377288000.0,407456000.0,404856000.0,402884000.0,399236000.0,384801000.0,386277000.0,348599000.0,328826000.0,315865000.0,311897000.0,310523000.0,364080000.0,391105000.0,404518000.0,378446000.0,367616000.0,331600000.0,307196000.0,288088000.0,280753000.0,253900000.0,231400000.0,211900000.0,196900000.0,167500000.0,154500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,34899000.0,416000.0,110000.0,3358000.0,4107000.0,1617000.0,178000.0,497000.0,803000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
