date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1481564000.0,1498021000.0,1961757000.0,1814019000.0,1756682000.0,2084040000.0,3075118000.0,3463732000.0,5955676000.0,6575255000.0,4403061000.0,3855871000.0,4828770000.0,1475014000.0,1135674000.0,659557000.0,220792000.0,181450000.0,118458000.0,98827000.0
,costOfRevenue,936121000.0,999250000.0,1483119000.0,915831000.0,850389000.0,1117784000.0,2159236000.0,2632918000.0,5095195000.0,5460520000.0,3350429000.0,2883187000.0,3864310000.0,1100207000.0,778880000.0,414415000.0,78298000.0,64609000.0,37838000.0,29997000.0
,grossProfit,545443000.0,498771000.0,478638000.0,898188000.0,906293000.0,966256000.0,915882000.0,830814000.0,860481000.0,1114735000.0,1052632000.0,972684000.0,964460000.0,374807000.0,356794000.0,245142000.0,142494000.0,116841000.0,80620000.0,68830000.0
,grossProfitRatio,0.368153518849,0.332953276355939,0.24398434668514,0.49513704101225,0.51591181557049,0.46364561140861,0.29783637570981,0.239860936123234,0.144480828036985,0.169534869750299,0.239068230033606,0.252260513902047,0.199732022854681,0.254104028843116,0.314169383115225,0.371676746664807,0.645376644081307,0.64392945715073,0.680578770534704,0.696469588270412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,102716000.0,107855000.0,106200000.0,112240000.0,98817000.0,102521000.0,96056000.0,91086000.0,104756000.0,0.0,110241000.0,94733000.0,72926000.0,0.0,0.0,0.0,0.0,0.0,0.0,5349000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-34622000.0,3742000.0,4486000.0,34000.0,-58059000.0,37000.0,1800000.0,158000.0,2062000.0,0.0,0.0,15657000.0,1891000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
