date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1385951000.0,1230593000.0,1088205000.0,1023513000.0,1036273000.0,1090630000.0,1198223000.0,1192680000.0,1123301000.0,1000903000.0,789695000.0,645767000.0,721589000.0,847350000.0,354728000.0,108581000.0,13520000.0,1165000.0,24000.0
,costOfRevenue,636003000.0,613537000.0,528051000.0,506292000.0,536109000.0,579825000.0,607878000.0,569482000.0,515324000.0,464493000.0,364631000.0,337720000.0,486722000.0,349701000.0,154158000.0,47773000.0,7162000.0,891000.0,16000.0
,grossProfit,749948000.0,617056000.0,560154000.0,517221000.0,500164000.0,510805000.0,590345000.0,623198000.0,607977000.0,536410000.0,425064000.0,308047000.0,234867000.0,497649000.0,200570000.0,60808000.0,6358000.0,274000.0,8000.0
,grossProfitRatio,0.541107153138892,0.50142979847927,0.514750437647318,0.505338964917886,0.482656597248022,0.46835773818802,0.492683749185252,0.522519032766543,0.541241394781986,0.535926058768932,0.538263506796928,0.477024995083366,0.325485837505838,0.587300407151708,0.565419138043797,0.560024313646034,0.470266272189349,0.23519313304721,0.333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,514753000.0,488407000.0,495028000.0,494601000.0,503174000.0,559095000.0,565712000.0,549154000.0,460393000.0,404803000.0,342121000.0,311592000.0,368800000.0,259882000.0,105224000.0,33916000.0,7929000.0,1471000.0,453000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,510000.0,31000.0,569000.0,280000.0,1539000.0,914000.0,204000.0,126000.0,2711000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
