date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,310016000.0,296701000.0,280413000.0,28476000.0,1711000.0,0.0,0.0,0.0
,costOfRevenue,130180000.0,193660000.0,165677000.0,2595000.0,213000.0,0.0,0.0,0.0
,grossProfit,179836000.0,103041000.0,114736000.0,25881000.0,1498000.0,0.0,0.0,0.0
,grossProfitRatio,0.580086189099917,0.347289021607612,0.409167905910211,0.908870627897177,0.875511396843951,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,9772000.0,10340000.0,8661000.0,8572000.0,14948000.0,7975000.0,14959000.0,14157000.0
,GeneralAndAdministrativeExpenses,113832000.0,0.0,0.0,0.0,0.0,18932000.0,2706000.0,1885000.0
,SellingAndMarketingExpenses,0.0,116449000.0,126760000.0,92756000.0,80632000.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,-94000.0,-348000.0,0.0,0.0
,operatingExpenses,123604000.0,126789000.0,135421000.0,101328000.0,95580000.0,26907000.0,0.0,0.0
,costAndExpenses,253784000.0,320449000.0,301098000.0,103923000.0,95793000.0,26907000.0,17665000.0,16042000.0
,interestExpense,28882000.0,909000.0,20130000.0,582000.0,94000.0,439000.0,252000.0,76000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,61550000.0,15483000.0,110908000.0,594000.0,655000.0,171000.0,187000.0,169000.0
,EBITDA,117782000.0,-8265000.0,90223000.0,-74853000.0,-93427000.0,-26736000.0,-17478000.0,-15873000.0
,EBITDARatio,0.379922326589595,-0.0278563267397144,0.321750418133253,-2.62863463969659,-54.60374050263,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,56232000.0,-23748000.0,-20685000.0,-75447000.0,-94082000.0,-26907000.0,-17665000.0,-16042000.0
,operatingIncomeRatio,0.181384186622626,-0.0800401751258,-0.0737661948625777,-2.64949431099874,-54.9865575686733,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,-94000.0,91000.0,0.0,-79000.0
,incomeBeforeTax,27582000.0,-22722000.0,-39128000.0,-74865000.0,-94176000.0,-27255000.0,-17917000.0,-16197000.0
,incomeBeforeTaxRatio,0.0889696015689513,-0.0765821483581114,-0.139537040008844,-2.62905604719764,-55.041496201052,0.0,0.0,0.0
,incomeTaxExpense,830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,26752000.0,-22722000.0,-39128000.0,-74865000.0,-94176000.0,-27255000.0,-17917000.0,-16197000.0
,netIncomeRatio,0.0862923203963666,-0.0765821483581114,-0.139537040008844,-2.62905604719764,-55.041496201052,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.799668940884641,-0.68,-1.19,-2.47,-3.88,-1.48,-2.84,-0.921258
,EPSDiluted,0.799668940884641,-0.68,-1.19,-2.47,-3.88,-1.48,-2.84,-0.921258
,weightedAverageShsOut,34592277.0,33453844.0,32953808.0,30265262.0,24262945.0,13542282.0,7471303.0,7471303.0
,weightedAverageShsOutDil,35417623.0,33453844.0,32953808.0,30265262.0,24262945.0,13542282.0,7471303.0,7471303.0
