date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,revenue,1126582000.0,1589243000.0,1640155000.0,1260404000.0,1180376000.0,1513934000.0,2521661000.0,2267177000.0,1528254000.0,1603318000.0,1092834000.0,832201000.0,1301301000.0,990094000.0,787701000.0,739590000.0,433099000.0,393934000.0,196394000.0,207469000.0,195666000.0,74000000.0,78700000.0,91000000.0,59600000.0,38700000.0,44800000.0,38600000.0,50700000.0,27800000.0,27600000.0
,costOfRevenue,1176204000.0,1324507000.0,1152680000.0,1064942000.0,1388310000.0,1658564000.0,1507870000.0,1477564000.0,1167332000.0,407897000.0,325661000.0,326622000.0,403635000.0,319379000.0,228479000.0,211968000.0,124078000.0,115162000.0,70340000.0,74518000.0,48094000.0,30300000.0,28700000.0,24200000.0,22600000.0,20800000.0,19900000.0,18300000.0,14300000.0,12600000.0,12400000.0
,grossProfit,-49622000.0,264736000.0,487475000.0,195462000.0,-207934000.0,-144630000.0,1013791000.0,789613000.0,360922000.0,1195421000.0,767173000.0,505579000.0,897666000.0,670715000.0,559222000.0,527622000.0,309021000.0,278772000.0,126054000.0,132951000.0,147572000.0,43700000.0,50000000.0,66800000.0,37000000.0,17900000.0,24900000.0,20300000.0,36400000.0,15200000.0,15200000.0
,grossProfitRatio,-0.0440465052699227,0.166579937743945,0.297212763427847,0.155078847734536,-0.176159122178018,-0.0955325661488546,0.40203302505769,0.348280262193909,0.236166239381673,0.745591953686044,0.702003231963866,0.607520298581713,0.68982195510493,0.677425577773423,0.709941970366929,0.713397963736665,0.713511229534125,0.707661689521595,0.641842418811165,0.6408234483224,0.754203591835066,0.590540540540541,0.635324015247776,0.734065934065934,0.620805369127517,0.462532299741602,0.555803571428571,0.525906735751295,0.717948717948718,0.546762589928058,0.550724637681159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,99160000.0,132797000.0,116504000.0,120585000.0,126428000.0,157668000.0,167103000.0,149551000.0,119815000.0,118526000.0,106663000.0,76036000.0,79503000.0,60149000.0,38873000.0,32756000.0,36234000.0,37408000.0,22281000.0,16447000.0,17456000.0,19800000.0,29100000.0,12800000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3944000.0,-1974000.0,3086000.0,3968000.0,362000.0,649000.0,-2561000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
