date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-01-27_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1988-01-31_FY,1987-01-31_FY
,revenue,5226000000.0,6137100000.0,6247100000.0,6253000000.0,6408400000.0,6550200000.0,5736300000.0,4209200000.0,3983400000.0,3749200000.0,3437400000.0,3290700000.0,3344299378.0,3665300000.0,3516400000.0,3169300000.0,2965100000.0,2951067000.0,2439700000.0,2267200000.0,2082400000.0,1836500000.0,1643600000.0,1515200000.0,1443800000.0,1354500000.0,1459600000.0,1489400000.0,1373900000.0,1981300000.0,2191600000.0,1508400000.0,1112500000.0,636100000.0,239400000.0
,costOfRevenue,3494000000.0,3904200000.0,4024100000.0,4063000000.0,4047600000.0,4109800000.0,3662100000.0,2628700000.0,2446000000.0,2311600000.0,2194500000.0,2213800000.0,2264199560.0,3264800000.0,3055200000.0,2742500000.0,2442000000.0,2354904000.0,2020300000.0,1893900000.0,1739600000.0,1538900000.0,1398700000.0,1253900000.0,1210900000.0,1146900000.0,1266100000.0,1291800000.0,1238000000.0,1787900000.0,1784000000.0,1194200000.0,922000000.0,521900000.0,193600000.0
,grossProfit,1732000000.0,2232900000.0,2223000000.0,2190000000.0,2360800000.0,2440400000.0,2074200000.0,1580500000.0,1537400000.0,1437600000.0,1242900000.0,1076900000.0,1080099818.0,400500000.0,461200000.0,426800000.0,523100000.0,596163000.0,419400000.0,373200000.0,342800000.0,297700000.0,244900000.0,261300000.0,232900000.0,207600000.0,193500000.0,197600000.0,135900000.0,193400000.0,407600000.0,314200000.0,190500000.0,114200000.0,45800000.0
,grossProfitRatio,0.331419823957137,0.363836339639243,0.355845112132029,0.350231888693427,0.368391486174396,0.372568776525908,0.361591966947335,0.37548702841395,0.385951699553146,0.383441800917529,0.361581427823355,0.327255599112651,0.322967442778982,0.109267999890868,0.131156864975543,0.134666961158615,0.176419007790631,0.202016084351863,0.171906381932205,0.164608327452364,0.164617748751441,0.162101824121971,0.149002190313945,0.172452481520591,0.161310430807591,0.153266888150609,0.132570567278707,0.132670874177521,0.0989154960331902,0.09761267854439,0.185982843584596,0.208300185627155,0.17123595505618,0.179531520201226,0.191311612364244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-1587000000.0,1886000000.0,1974100000.0,1764800000.0,1851800000.0,1987600000.0,0.0,1196700000.0,1138300000.0,1056700000.0,980400000.0,916500000.0,0.0,158000000.0,140400000.0,134000000.0,121000000.0,0.0,91300000.0,84900000.0,74600000.0,72900000.0,75300000.0,69300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282999710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,26500000.0,126800000.0,4400000.0,6200000.0,-255400000.0,-2600000.0,-192200000.0,-1700000.0,-1100000.0,-400000.0,-400000.0,0.0,-108800000.0,-90500000.0,-83700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-1587000000.0,2074600000.0,2987600000.0,1610100000.0,1597600000.0,1736700000.0,1712900000.0,1010000000.0,976900000.0,930200000.0,870400000.0,801100000.0,850699248.0,49199999.9999998,49900000.0000001,50199999.9999998,121000000.0,116787000.0,91300000.0,84899999.9999999,74600000.0000001,72800000.0,75300000.0,113100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1907000000.0,5978800000.0,7011700000.0,5673100000.0,5645200000.0,5846500000.0,5375000000.0,3638700000.0,3422900000.0,3241800000.0,3064900000.0,3014900000.0,3114898808.0,3314000000.0,3105100000.0,2792700000.0,2563000000.0,2471691000.0,2111600000.0,1978800000.0,1814200000.0,1611700000.0,1474000000.0,1367000000.0,1321300000.0,1257700000.0,1393400000.0,1564500000.0,1376900000.0,1978800000.0,1927500000.0,1290900000.0,951000000.0,542100000.0,201200000.0
,interestExpense,32000000.0,35600000.0,39700000.0,52700000.0,49400000.0,45900000.0,36000000.0,4000000.0,3600000.0,5300000.0,72800000.0,-34000000.0,32799732.0,-17800000.0,-15200000.0,-14100000.0,-18000000.0,0.0,-25000000.0,-25700000.0,-23900000.0,-18400000.0,-21700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,176000000.0,178000000.0,183600000.0,203400000.0,188800000.0,175300000.0,126000000.0,110200000.0,99400000.0,92400000.0,97800000.0,108900000.0,0.0,114100000.0,93400000.0,83600000.0,77700000.0,73722000.0,57400000.0,49900000.0,45900000.0,44900000.0,45800000.0,43800000.0,39400000.0,40600000.0,44700000.0,54700000.0,55200000.0,110400000.0,57500000.0,38700000.0,29000000.0,15600000.0,5900000.0
,EBITDA,178000000.0,336300000.0,-581000000.0,783300000.0,952000000.0,879000000.0,487300000.0,680700000.0,659900000.0,599800000.0,470300000.0,384700000.0,347500370.0,465400000.0,504600000.0,460200000.0,479700000.0,553098000.0,385400000.0,338200000.0,314100000.0,269700000.0,215400000.0,192000000.0,161900000.0,137400000.0,110900000.0,-20400000.0,52200000.0,112900000.0,321600000.0,256200000.0,190500000.0,109600000.0,44100000.0
