date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-3185251.0,866929.0,-2680323.0,1060104.0,7703086.0
,depreciationAndAmortization,3509436.0,3424438.0,3464156.0,3403581.0,2080439.0
,deferredIncomeTax,512000.0,-7000.0,-28000.0,-533806.0,-5493704.0
,stockBasedCompensation,642865.0,250737.0,394790.0,373554.0,394875.0
,changeInWorkingCapital,3291467.0,601286.0,-423539.0,-293293.0,6030546.0
,accountsReceivables,1568171.0,3279.0,-833665.0,618393.0,-1042426.0
,inventory,167496.0,-1427827.0,-1405020.0,-1330994.0,-318645.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,13854417.0,13253131.0,13676670.0,13969963.0
,otherNonCashItems,-38493.0,-1403577.0,-315899.0,-1391152.0,-5716198.0
,netCashProvidedByOperatingActivites,4732024.0,3732813.0,411185.0,2618988.0,4999044.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3158784.0,-2442779.0,-1931835.0,-2517685.0,-2223126.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-11777336.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,186986.0,683250.0,0.0,0.0
,netCashUsedForInvestingActivites,-3158784.0,-2255793.0,-1248585.0,-2517685.0,-14000462.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1291476.0,-1068583.0,-7174374.0,-5003890.0,-193940.0
,commonStockIssued,0.0,0.0,0.0,0.0,8749496.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,448047.0,446875.0,5772845.0,3690240.0,5653087.0
,netCashUsedProvidedByFinancingActivities,-843429.0,-621708.0,-1401529.0,-1313650.0,14208643.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,657495.0,-72625.0,335010.0,-364048.0,-30234.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1387306.0,782687.0,-1903919.0,-1576395.0,5176991.0
,cashAtEndOfPeriod,6774694.0,5387388.0,4604701.0,6508620.0,8085015.0
,cashAtBeginningOfPeriod,5387388.0,4604701.0,6508620.0,8085015.0,2908024.0
,operatingCashFlow,4732024.0,3732813.0,411185.0,2618988.0,4999044.0
,capitalExpenditure,-3158784.0,-2442779.0,-1931835.0,-2517685.0,-2223126.0
,freeCashFlow,1573240.0,1290034.0,-1520650.0,101303.0,2775918.0
