Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,22416651.0,17314086.0,22101720.0,15004512.0,8868053.0,9133175.0,13211111.0
SG&A Expense,8707774.0,9249671.0,11430526.0,10060825.0,8067858.0,10163259.0,5943062.0
Operating Expenses,31124425.0,26563757.0,33532246.0,25065337.0,16935911.0,19296434.0,19154173.0
Operating Income,-31124425.0,-26563757.0,-33532246.0,-25065337.0,-16935911.0,-19296434.0,-19154173.0
Interest Expense,0.0,0.0,0.0,0.0,12412620.0,1712178.0,129281.0
Earnings before Tax,-37684424.0,-15517658.0,-28538399.0,-25120964.0,-30149084.0,-23620702.0,-19283454.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-37684424.0,-15517658.0,-28538399.0,-25120964.0,-30149084.0,-23620702.0,-19283454.0
Preferred Dividends,0.0,0.0,0.0,0.0,4468452.0,0.0,0.0
Net Income Com,-37684424.0,-15517658.0,-28538399.0,-25120964.0,-34617536.0,-23620702.0,-19283454.0
EPS,-0.5,-0.28,-0.85,-1.08,-3.86,-23.35,-19.16
EPS Diluted,-0.5,-0.28,-0.85,-1.08,-3.86,-23.35,-19.16
Weighted Average Shs Out,79409556.0,73656006.0,41578804.0,27482642.0,20217263.0,,
Weighted Average Shs Out (Dil),76062664.0,55595732.0,33539465.0,23328922.0,8973599.0,1011789.0,1006417.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-37533132.0,-15330409.0,-28087391.0,-24583620.0,-17185141.0,-21349287.0,-18625069.0
EBIT,-37684424.0,-15517658.0,-28538399.0,-25120964.0,-17736464.0,-21908524.0,-19154173.0
Consolidated Income,-37684424.0,-15517658.0,-28538399.0,-25120964.0,-30149084.0,-23620702.0,-19283454.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
