date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-51143000.0,-147413000.0,-61617000.0,-39048000.0,-161462000.0,-126183000.0,-169678000.0,153000.0,15960000.0,4147000.0,-43718000.0,68804000.0,-12136000.0,28771000.0,101878000.0,38062000.0,17699000.0,21664000.0,8899000.0,23873000.0,-6722000.0,10232000.0,8900000.0,13900000.0,13100000.0,9400000.0,6100000.0,900000.0,-3900000.0,8700000.0,6700000.0,1600000.0
,depreciationAndAmortization,118747000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129844000.0,83016000.0,45490000.0,32551000.0,29408000.0,21077000.0,18253000.0,15063000.0,16757000.0,16200000.0,11600000.0,8300000.0,6100000.0,4600000.0,4900000.0,4500000.0,3900000.0,2300000.0,1800000.0
,deferredIncomeTax,188000.0,-297000.0,-888000.0,-3048000.0,-1808000.0,-379000.0,-350000.0,-9824000.0,-2012000.0,0.0,0.0,0.0,0.0,674000.0,23152000.0,-3245000.0,5863000.0,-3132000.0,4869000.0,6511000.0,1679000.0,4161000.0,2500000.0,3200000.0,1000000.0,100000.0,1100000.0,1600000.0,-2000000.0,400000.0,0.0,0.0
,stockBasedCompensation,6616000.0,8127000.0,7379000.0,7727000.0,13747000.0,16887000.0,6775000.0,6724000.0,9441000.0,6288000.0,7211000.0,6662000.0,5898000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-29163000.0,-37709000.0,35700000.0,5734000.0,-11252000.0,48254000.0,-79009000.0,22619000.0,-117842000.0,98030000.0,49763000.0,-74489000.0,41391000.0,-64898000.0,131656000.0,17631000.0,4940000.0,20292000.0,2364000.0,3897000.0,-9147000.0,-13594000.0,20200000.0,30700000.0,7300000.0,-7200000.0,1200000.0,-4500000.0,-8700000.0,16400000.0,30600000.0,0.0
,accountsReceivables,62569000.0,6471000.0,-5512000.0,-55197000.0,64331000.0,38025000.0,-7866000.0,14139000.0,-31229000.0,16129000.0,6613000.0,62364000.0,-3940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,16983000.0,-2770000.0,-29221000.0,-11332000.0,1384000.0,70431000.0,-21528000.0,3011000.0,-3749000.0,2158000.0,17308000.0,-4628000.0,-1397000.0,2626000.0,-41512000.0,-23415000.0,-6561000.0,1586000.0,722000.0,-3628000.0,10473000.0,2350000.0,-19500000.0,-15200000.0,-6500000.0,-2100000.0,200000.0,-1300000.0,-700000.0,900000.0,-3100000.0,0.0
,accountsPayables,-62274000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,133468000.0,162631000.0,200340000.0,164640000.0,158906000.0,170158000.0,121904000.0,200913000.0,178294000.0,296136000.0,198106000.0,148343000.0,222832000.0,181441000.0,246339000.0,114683000.0,97052000.0,92112000.0,71820000.0,69456000.0,65559000.0,74706000.0,88300000.0,68100000.0,37400000.0,30100000.0,37300000.0,36100000.0,40600000.0,49300000.0,32900000.0,2300000.0
,otherNonCashItems,9501000.0,5585000.0,16303000.0,6716000.0,19623000.0,10893000.0,81779000.0,65147000.0,34240000.0,73567000.0,-14335000.0,49640000.0,1803000.0,90509000.0,-3504000.0,0.0,368000.0,754000.0,807000.0,0.0,0.0,-5782000.0,-100000.0,-1700000.0,-100000.0,200000.0,-400000.0,200000.0,4100000.0,-100000.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,76912000.0,90232000.0,46586000.0,64595000.0,53980000.0,195951000.0,108645000.0,49656000.0,17669000.0,43787000.0,153325000.0,272315000.0,189811000.0,209039000.0,54232000.0,52755000.0,56444000.0,36422000.0,24986000.0,58098000.0,22647000.0,13728000.0,10600000.0,5300000.0,8100000.0,16200000.0,10100000.0,9300000.0,500000.0,9600000.0,4500000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-29386000.0,-108273000.0,-141931000.0,-51923000.0,-21066000.0,-120597000.0,-131609000.0,-101379000.0,-107524000.0,-123604000.0,-107684000.0,-151773000.0,-262099000.0,-276074000.0,-192292000.0,-89019000.0,-55095000.0,-11361000.0,-20145000.0,-28340000.0,-15992000.0,-24887000.0,-45300000.0,-55500000.0,-12100000.0,-18100000.0,-6000000.0,-4700000.0,-9400000.0,-8400000.0,-5800000.0,0.0
,acquisitionsNet,0.0,-12000000.0,-47000000.0,0.0,0.0,0.0,-854000000.0,0.0,-163000000.0,-2000000.0,-6000000.0,-18000000.0,0.0,-14000000.0,-69000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1100000.0,0.0,-600000.0,-7300000.0,-1600000.0,-27500000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,4900000.0,0.0,19600000.0,0.0,0.0,0.0
