Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,4698000.0,4338000.0,3862000.0,3354000.0,2686000.0,2079000.0,1905000.0
Stock-based compensation,1453000.0,654000.0,395000.0,455000.0,534000.0,848000.0,629000.0
Operating Cash Flow,-12352000.0,-2773000.0,-1827000.0,1367000.0,1902000.0,4071000.0,3646000.0
Capital Expenditure,-1337000.0,-930000.0,-1397000.0,-3198000.0,-3037000.0,-1199000.0,-529000.0
Acquisitions and disposals,-50000.0,-52000.0,-48000.0,-32000.0,-2100000.0,54000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1387000.0,-982000.0,-1445000.0,-3230000.0,-5137000.0,-1145000.0,-529000.0
Issuance (repayment) of debt,2273000.0,4056000.0,937000.0,6284000.0,4479000.0,-628000.0,-1435000.0
Issuance (buybacks) of shares,4203000.0,28000.0,-6000.0,-154000.0,31000.0,-218000.0,687000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,15709000.0,3622000.0,158000.0,2792000.0,2022000.0,-1589000.0,-1472000.0
Effect of forex changes on cash,236000.0,-63000.0,108000.0,-51000.0,-110000.0,-42000.0,-10000.0
Net cash flow / Change in cash,2206000.0,-196000.0,-3006000.0,878000.0,-1323000.0,1295000.0,1635000.0
Free Cash Flow,-13689000.0,-3703000.0,-3224000.0,-1831000.0,-1135000.0,2872000.0,3117000.0
Net Cash/Marketcap,-0.0771,-0.2021,-0.1347,-0.071,-0.0266,-0.0114,-0.0155
