date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,20443900000.0,23179400000.0,22785100000.0,21386900000.0,20118500000.0,19284900000.0,17177200000.0,14705400000.0,13163517000.0,11556232000.0,10713585000.0,9523105000.0,11646345000.0,12957739000.0,11242313000.0,10190284000.0,9886211000.0,8671485000.0,7434866000.0,6220663000.0,4883989000.0,4022517000.0,3343100000.0,2089800000.0,1303800000.0
,costOfRevenue,17259400000.0,19723900000.0,19370200000.0,18164400000.0,17151900000.0,16417400000.0,14603500000.0,12445600000.0,11150569000.0,9730842000.0,9012037000.0,7940794000.0,9854567000.0,11032530000.0,9537844000.0,8644940000.0,8436153000.0,7428065000.0,6372656000.0,5369505000.0,4181858000.0,3453949000.0,2899700000.0,1820400000.0,1152500000.0
,grossProfit,3184500000.0,3455500000.0,3414900000.0,3222500000.0,2966600000.0,2867500000.0,2573700000.0,2259800000.0,2012948000.0,1825390000.0,1701548000.0,1582311000.0,1791778000.0,1925209000.0,1704469000.0,1545344000.0,1450058000.0,1243420000.0,1062210000.0,851158000.0,702131000.0,568568000.0,443400000.0,269400000.0,151300000.0
,grossProfitRatio,0.155767735119033,0.149076335021614,0.149874259933026,0.150676348605922,0.147456321296319,0.14869146326919,0.149832335887106,0.153671440423246,0.152918707059823,0.157957195736465,0.158821533594964,0.166154946312153,0.15384895432859,0.148575997710712,0.15161195031663,0.151648766609449,0.146674797857339,0.14339181812573,0.14286874840784,0.136827537514892,0.143761789799281,0.141346326193277,0.13263139002722,0.128911857594028,0.116045405737076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2283400000.0,2580600000.0,2646300000.0,2400200000.0,2199500000.0,2122000000.0,1906400000.0,1679000000.0,1594095000.0,1478297000.0,1411814000.0,1318980000.0,1494157000.0,1531628000.0,1356452000.0,1213259000.0,1144207000.0,980011000.0,882230000.0,693303000.0,539704000.0,445142000.0,375000000.0,255100000.0,124200000.0
,SellingAndMarketingExpenses,81100000.0,112600000.0,0.0,115800000.0,102500000.0,101000000.0,93200000.0,82900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-119000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
