date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY,1988-05-31_FY,1987-05-31_FY,1986-05-31_FY
,revenue,17640000.0,18479000000.0,18313000000.0,19179000000.0,19621000000.0,18634000000.0,16615000000.0,11102000000.0,9119000000.0,8854000000.0,9205000000.0,9014000000.0,8663000000.0,8852000000.0,8701000000.0,9614000000.0,9919000000.0,13212000000.0,0.0,13913000000.0,12053000000.0,11414000000.0,10880000000.0,9895000000.0,8691000000.0,5559000000.0,3318000000.0,2967000000.0,3761800000.0,3982000000.0,3806000000.0,3935000000.0,3676000000.0,3202000000.0,2881000000.0,3595000000.0
,costOfRevenue,0.0,11761000000.0,11638000000.0,12359000000.0,12480000000.0,11974000000.0,10653000000.0,7155000000.0,5809000000.0,5664000000.0,5477000000.0,5426000000.0,5344000000.0,5537000000.0,5470000000.0,6162000000.0,6049000000.0,0.0,0.0,0.0,4280000000.0,4120000000.0,3867000000.0,3446000000.0,7834000000.0,4460000000.0,2695000000.0,2455000000.0,3163000000.0,3276000000.0,3065000000.0,3252000000.0,3093000000.0,2680000000.0,2376000000.0,2515000000.0
,grossProfit,17640000.0,6718000000.0,6675000000.0,6820000000.0,7141000000.0,6660000000.0,5962000000.0,3947000000.0,3310000000.0,3190000000.0,3728000000.0,3588000000.0,3319000000.0,3315000000.0,3231000000.0,3452000000.0,3870000000.0,0.0,0.0,0.0,7773000000.0,7294000000.0,7013000000.0,6449000000.0,857000000.0,1099000000.0,623000000.0,512000000.0,598800000.0,706000000.0,741000000.0,683000000.0,583000000.0,522000000.0,505000000.0,1080000000.0
,grossProfitRatio,1.0,0.363547811028735,0.364495167367444,0.355597267845039,0.363946791702767,0.357411183857465,0.358832380379175,0.355521527652675,0.36297839675403,0.360289134854303,0.404997284084737,0.398047481695141,0.38312362922775,0.374491640307275,0.371336627973796,0.359059704597462,0.390160298417179,0.0,0.0,0.0,0.644901684227993,0.639039775714035,0.644577205882353,0.651743304699343,0.0986077551490047,0.197697427594891,0.187763713080169,0.172564880350522,0.159179116380456,0.177297840281266,0.194692590646348,0.173570520965693,0.158596300326442,0.163023110555903,0.175286358903159,0.300417246175243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614000000.0,2544000000.0,2881000000.0,3436000000.0,12151000000.0,0.0,11116000000.0,5529000000.0,5359000000.0,5155000000.0,4640000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4125000.0,-5000000.0,-5000000.0,-22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
