date,,2021-09-30_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,392084000.0,236411000.0,192124000.0,142415000.0,128256000.0
,depreciationAndAmortization,25592000.0,30367000.0,31612000.0,30182000.0,36214000.0
,deferredIncomeTax,-5955000.0,-8639000.0,7701000.0,25729000.0,-6049000.0
,stockBasedCompensation,112457000.0,93681000.0,82973000.0,74814000.0,61222000.0
,changeInWorkingCapital,-12740000.0,154689000.0,48581000.0,-67979000.0,-37285000.0
,accountsReceivables,24496000.0,-59889000.0,-36176000.0,-42403000.0,-1265000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-2354000.0,1059000.0,1885000.0,843000.0,-2027000.0
,otherWorkingCapital,-8658000.0,119567000.0,-35122000.0,-83703000.0,-15724000.0
,otherNonCashItems,-87621000.0,-141593000.0,-102641000.0,17891000.0,43286000.0
,netCashProvidedByOperatingActivites,423817000.0,364916000.0,260350000.0,223052000.0,225644000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7569000.0,-21989000.0,-23981000.0,-31299000.0,-19828000.0
,acquisitionsNet,147431000.0,0.0,-15855000.0,0.0,-777000.0
,purchasesOfInvestments,-9249000.0,-6119000.0,-6404000.0,-6050000.0,0.0
,salesMaturitiesOfInvestments,7237000.0,3470000.0,3480000.0,23230000.0,0.0
,otherInvestingActivites,0.0,55000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,137850000.0,-24583000.0,-42760000.0,-14119000.0,-20605000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-259176000.0,-599716000.0,-169945000.0,-662000000.0,-156000000.0
,commonStockIssued,0.0,42258000.0,22788000.0,11023000.0,14474000.0
,commonStockRepurchased,-874179000.0,-235223000.0,-228894000.0,-342596000.0,-187629000.0
,dividendsPaid,0.0,0.0,0.0,0.0,-1238000.0
,otherFinancingActivites,609784000.0,503257000.0,176004000.0,774946000.0,149768000.0
,netCashUsedProvidedByFinancingActivities,-523571000.0,-289424000.0,-200047000.0,-218627000.0,-180625000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-136000.0,59000.0,-1140000.0,-5901000.0,5278000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,37960000.0,50968000.0,16403000.0,-15595000.0,29692000.0
,cashAtEndOfPeriod,195354000.0,157394000.0,106426000.0,90023000.0,105618000.0
,cashAtBeginningOfPeriod,157394000.0,106426000.0,90023000.0,105618000.0,75926000.0
,operatingCashFlow,423817000.0,364916000.0,260350000.0,223052000.0,225644000.0
,capitalExpenditure,-7569000.0,-21989000.0,-23981000.0,-31299000.0,-19828000.0
,freeCashFlow,416248000.0,342927000.0,236369000.0,191753000.0,205816000.0
